"CU_ID","Species","Stock","Year","DataType","RelLBM","AbsLBM","LongTrend","PercChange","ProbDeclBelowLBM","Percentile","RelUBM","AbsUBM","NumStdMetrics","SynStatus","BinLabel","BinPath","IntStatus","IntScore","SynScore","ErrorScore","ErrorType"
"CK-14","Chinook","South Thompson_SU_1.3",2008,"Rel_Idx",NA,NA,56,NA,NA,NA,NA,NA,1,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-14","Chinook","South Thompson_SU_1.3",2009,"Rel_Idx",NA,NA,53,NA,NA,NA,NA,NA,1,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-14","Chinook","South Thompson_SU_1.3",2010,"Rel_Idx",NA,NA,67,NA,NA,NA,NA,NA,1,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-14","Chinook","South Thompson_SU_1.3",2011,"Rel_Idx",NA,NA,67,NA,NA,NA,NA,NA,1,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-14","Chinook","South Thompson_SU_1.3",2012,"Rel_Idx",NA,NA,73,NA,NA,NA,NA,NA,1,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-14","Chinook","South Thompson_SU_1.3",2013,"Rel_Idx",NA,NA,77,-49.401,78.7333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-14","Chinook","South Thompson_SU_1.3",2015,"Rel_Idx",NA,NA,73,-48.6619,78.0667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-14","Chinook","South Thompson_SU_1.3",2016,"Rel_Idx",NA,NA,70,-46.1374,75.1333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-14","Chinook","South Thompson_SU_1.3",2018,"Rel_Idx",NA,NA,78,22.0964,12.7667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-14","Chinook","South Thompson_SU_1.3",2019,"Rel_Idx",NA,NA,77,48.1238,5.5333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-19","Chinook","North Thompson_SU_1.3",2008,"Rel_Idx",NA,NA,77,NA,NA,NA,NA,NA,1,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-19","Chinook","North Thompson_SU_1.3",2009,"Rel_Idx",NA,NA,77,NA,NA,NA,NA,NA,1,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-19","Chinook","North Thompson_SU_1.3",2010,"Rel_Idx",NA,NA,66,-67.7798,99.2,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-19","Chinook","North Thompson_SU_1.3",2011,"Rel_Idx",NA,NA,56,-75.4211,99.7,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-19","Chinook","North Thompson_SU_1.3",2012,"Rel_Idx",NA,NA,59,-73.855,99.5667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-19","Chinook","North Thompson_SU_1.3",2013,"Rel_Idx",NA,NA,55,-70.8466,99.1,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-19","Chinook","North Thompson_SU_1.3",2014,"Rel_Idx",NA,NA,48,-68.7348,98.3667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-19","Chinook","North Thompson_SU_1.3",2015,"Rel_Idx",NA,NA,63,-56.513,89.2667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-19","Chinook","North Thompson_SU_1.3",2016,"Rel_Idx",NA,NA,60,-72.1856,97.0667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-19","Chinook","North Thompson_SU_1.3",2017,"Rel_Idx",NA,NA,57,-72.1594,97.9,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-19","Chinook","North Thompson_SU_1.3",2018,"Rel_Idx",NA,NA,46,-75.377,97.9667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-19","Chinook","North Thompson_SU_1.3",2019,"Rel_Idx",NA,NA,39,-73.8261,97.7333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-29","Chinook","East Vancouver Island-North_FA_0.x",2015,"Rel_Idx",NA,NA,67,-0.9541,29.4333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-29","Chinook","East Vancouver Island-North_FA_0.x",2016,"Rel_Idx",NA,NA,61,-33.5873,60.5,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-31","Chinook","West Vancouver Island-South_FA_0.x",2009,"Rel_Idx",NA,NA,70,-52.531,79.7333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-31","Chinook","West Vancouver Island-South_FA_0.x",2010,"Rel_Idx",NA,NA,73,-31.2242,56.1,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-31","Chinook","West Vancouver Island-South_FA_0.x",2015,"Rel_Idx",NA,NA,70,-31.3499,57.9333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-31","Chinook","West Vancouver Island-South_FA_0.x",2019,"Rel_Idx",NA,NA,75,-22.9408,47.5667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CK-32","Chinook","West Vancouver Island-Nootka & Kyuquot_FA_0.x",2010,"Rel_Idx",NA,NA,78,-28.7794,56.2667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"PKO-01","Pink","Fraser Pink",2015,"Rel_Idx",NA,NA,60,-38.4583,63.2333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"PKO-01","Pink","Fraser Pink",2017,"Rel_Idx",NA,NA,41,-79.0369,99.8333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",1995,"Abs_Abd",NA,NA,27,-74.2238,91.4333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",1996,"Abs_Abd",NA,NA,41,-40.899,61.7333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",1997,"Abs_Abd",NA,NA,23,-66.8398,79.2,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",1998,"Abs_Abd",NA,NA,23,-56.9602,70.8,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",1999,"Abs_Abd",NA,NA,13,-82.7301,88.9667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",2000,"Abs_Abd",NA,NA,9,-64.0786,75.8667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",2001,"Abs_Abd",NA,NA,15,-57.6367,70.3333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",2002,"Abs_Abd",NA,NA,12,-67.2723,77.6667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",2003,"Abs_Abd",NA,NA,16,-72.0229,81.7333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",2004,"Abs_Abd",NA,NA,19,-71.8173,81.9667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",2005,"Abs_Abd",NA,NA,19,-63.7036,75.1667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",2006,"Abs_Abd",NA,NA,24,17.96,34.0333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",2007,"Abs_Abd",NA,NA,18,-47.0982,61.8,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",2008,"Abs_Abd",NA,NA,12,-27.5432,51.3333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",2009,"Abs_Abd",NA,NA,11,-63.5647,74.2667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",2010,"Abs_Abd",NA,NA,7,-34.1193,55.8,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",2011,"Abs_Abd",NA,NA,16,-37.275,57.8,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",2012,"Abs_Abd",NA,NA,22,-25.985,50.3667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",2013,"Abs_Abd",NA,NA,34,65.6035,22.3667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",2014,"Abs_Abd",NA,NA,45,115.7664,16.3667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",2015,"Abs_Abd",NA,NA,45,162.6211,13.4,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",2016,"Abs_Abd",NA,NA,63,490.2535,3.3333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",2017,"Abs_Abd",NA,NA,45,373.9042,4.5,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-08","Chum","Southern Coastal Streams",2018,"Abs_Abd",NA,NA,46,803.4599,0.6667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-05","Chum","Northeast Vancouver Island",1999,"Abs_Abd",NA,NA,55,-81.5855,86.5,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-05","Chum","Northeast Vancouver Island",2000,"Abs_Abd",NA,NA,53,-91.333,94.1,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-05","Chum","Northeast Vancouver Island",2001,"Abs_Abd",NA,NA,52,-89.5047,91.8333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-05","Chum","Northeast Vancouver Island",2002,"Abs_Abd",NA,NA,53,-70.1688,73.1,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-05","Chum","Northeast Vancouver Island",2007,"Abs_Abd",NA,NA,72,81.9463,26.9667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-05","Chum","Northeast Vancouver Island",2008,"Abs_Abd",NA,NA,67,-55.1832,64.3333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-05","Chum","Northeast Vancouver Island",2009,"Abs_Abd",NA,NA,51,-38.0725,54.9333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-05","Chum","Northeast Vancouver Island",2010,"Abs_Abd",NA,NA,42,59.1991,28.4667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-05","Chum","Northeast Vancouver Island",2011,"Abs_Abd",NA,NA,63,2.5722,38.4333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-05","Chum","Northeast Vancouver Island",2014,"Abs_Abd",NA,NA,67,-34.3449,57,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-05","Chum","Northeast Vancouver Island",2015,"Abs_Abd",NA,NA,50,-23.0054,48.6667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-05","Chum","Northeast Vancouver Island",2016,"Abs_Abd",NA,NA,66,0.1998,36.0667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-05","Chum","Northeast Vancouver Island",2017,"Abs_Abd",NA,NA,60,2.851,33.6,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-05","Chum","Northeast Vancouver Island",2018,"Abs_Abd",NA,NA,33,-69.5365,76.4333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-09","Chum","Upper Knight",1995,"Abs_Abd",NA,NA,7,NA,NA,NA,NA,NA,1,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-09","Chum","Upper Knight",2000,"Abs_Abd",NA,NA,56,NA,NA,NA,NA,NA,1,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-09","Chum","Upper Knight",2001,"Abs_Abd",NA,NA,41,NA,NA,NA,NA,NA,1,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-09","Chum","Upper Knight",2002,"Abs_Abd",NA,NA,29,NA,NA,NA,NA,NA,1,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-06","Chum","Loughborough",1996,"Abs_Abd",NA,NA,69,-56.5761,80.2,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-06","Chum","Loughborough",1997,"Abs_Abd",NA,NA,55,-66.9682,88.9,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-06","Chum","Loughborough",1998,"Abs_Abd",NA,NA,69,-49.045,70.4667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-06","Chum","Loughborough",1999,"Abs_Abd",NA,NA,51,-73.5788,92.1333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-06","Chum","Loughborough",2000,"Abs_Abd",NA,NA,40,-74.1752,91.4667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-06","Chum","Loughborough",2001,"Abs_Abd",NA,NA,61,-67.7442,84.5333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-06","Chum","Loughborough",2002,"Abs_Abd",NA,NA,61,-0.2475,35.3667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-06","Chum","Loughborough",2003,"Abs_Abd",NA,NA,73,-20.3359,46.8667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-06","Chum","Loughborough",2006,"Abs_Abd",NA,NA,57,-1.8546,37.6,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-06","Chum","Loughborough",2007,"Abs_Abd",NA,NA,66,46.7824,18.6333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-06","Chum","Loughborough",2008,"Abs_Abd",NA,NA,71,54.8468,16.0667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-06","Chum","Loughborough",2010,"Abs_Abd",NA,NA,67,8.929,34.2667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-06","Chum","Loughborough",2013,"Abs_Abd",NA,NA,76,10.5426,31.0333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-06","Chum","Loughborough",2015,"Abs_Abd",NA,NA,70,-3.3164,37.1333,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
"CM-06","Chum","Loughborough",2016,"Abs_Abd",NA,NA,61,-5.0103,36.5667,NA,NA,NA,2,"Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",NA,NA,5,NA,"NA"
