"CU_Name","CU_acro","DU_ID","CU_ID","Pop_Name","Pop_ID","Year","EstClass","TotalInfilled","StartYear","UseYear"
"South Thompson_SU_1.3","STh-1.3","DU13","CK-14","SALMON RIVER",46407,2018,"TRUE ABUNDANCE (TYPE-1)",130,1999,TRUE
"South Thompson_SU_1.3","STh-1.3","DU13","CK-14","SALMON RIVER",46407,2019,"TRUE ABUNDANCE (TYPE-1)",372,1999,TRUE
"South Thompson_SU_1.3","STh-1.3","DU13","CK-14","SALMON RIVER",46407,2020,"TRUE ABUNDANCE (TYPE-1)",346,1999,TRUE
"South Thompson_SU_1.3","STh-1.3","DU13","CK-14","SALMON RIVER",46407,2021,"TRUE ABUNDANCE (TYPE-1)",406,1999,TRUE
"South Thompson_SU_1.3","STh-1.3","DU13","CK-14","SALMON RIVER",46407,2022,"TRUE ABUNDANCE (TYPE-1)",490,1999,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1975,"RELATIVE ABUNDANCE (TYPE-4)",31570,1983,FALSE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1976,"RELATIVE ABUNDANCE (TYPE-4)",3347,1983,FALSE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1977,"RELATIVE ABUNDANCE (TYPE-4)",15503,1983,FALSE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1978,"RELATIVE ABUNDANCE (TYPE-4)",17220,1983,FALSE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1979,"RELATIVE ABUNDANCE (TYPE-4)",16453,1983,FALSE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1980,"RELATIVE ABUNDANCE (TYPE-4)",5723,1983,FALSE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1981,"RELATIVE ABUNDANCE (TYPE-4)",8248,1983,FALSE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1982,"RELATIVE ABUNDANCE (TYPE-4)",2894,1983,FALSE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1983,"TRUE ABUNDANCE (TYPE-2)",5396,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1984,"TRUE ABUNDANCE (TYPE-2)",7582,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1985,"TRUE ABUNDANCE (TYPE-2)",10539,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1986,"RELATIVE ABUNDANCE (TYPE-4)",20334,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1987,"RELATIVE ABUNDANCE (TYPE-4)",16453,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1988,"RELATIVE ABUNDANCE (TYPE-4)",24331,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1989,"RELATIVE ABUNDANCE (TYPE-4)",18378,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1990,"RELATIVE ABUNDANCE (TYPE-4)",22319,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1991,"RELATIVE ABUNDANCE (TYPE-4)",16453,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1992,"RELATIVE ABUNDANCE (TYPE-4)",22920,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1993,"RELATIVE ABUNDANCE (TYPE-4)",9117,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1994,"RELATIVE ABUNDANCE (TYPE-4)",28743,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1995,"RELATIVE ABUNDANCE (TYPE-4)",16453,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1996,"RELATIVE ABUNDANCE (TYPE-4)",34757,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1997,"RELATIVE ABUNDANCE (TYPE-4)",22519,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1998,"RELATIVE ABUNDANCE (TYPE-4)",34255,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,1999,"RELATIVE ABUNDANCE (TYPE-4)",47271,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2000,"TRUE ABUNDANCE (TYPE-2)",28061,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2001,"TRUE ABUNDANCE (TYPE-2)",36032,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2002,"TRUE ABUNDANCE (TYPE-2)",54578,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2003,"RELATIVE ABUNDANCE (TYPE-4)",39910,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2004,"TRUE ABUNDANCE (TYPE-2)",17168,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2005,"TRUE ABUNDANCE (TYPE-2)",18133,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2006,"TRUE ABUNDANCE (TYPE-2)",59329,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2007,"TRUE ABUNDANCE (TYPE-2)",16168,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2008,"TRUE ABUNDANCE (TYPE-2)",15161,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2009,"TRUE ABUNDANCE (TYPE-2)",25530,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2010,"TRUE ABUNDANCE (TYPE-2)",71683,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2011,"TRUE ABUNDANCE (TYPE-2)",19218,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2012,"TRUE ABUNDANCE (TYPE-2)",4346,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2013,"TRUE ABUNDANCE (TYPE-2)",29061,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2014,"TRUE ABUNDANCE (TYPE-2)",44240,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2015,"TRUE ABUNDANCE (TYPE-2)",39440,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2016,"TRUE ABUNDANCE (TYPE-2)",6438,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2017,"TRUE ABUNDANCE (TYPE-2)",13430,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2018,"TRUE ABUNDANCE (TYPE-2)",17120,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2019,"TRUE ABUNDANCE (TYPE-2)",29649,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2020,"TRUE ABUNDANCE (TYPE-2)",25528,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2021,"TRUE ABUNDANCE (TYPE-2)",29507,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-LOWER",46437,2022,"TRUE ABUNDANCE (TYPE-2)",33914,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,1983,"INFILL",445.673365236208,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,1984,"INFILL",626.222285993501,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,1985,"INFILL",870.450629396664,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,1986,"INFILL",1679.45185483934,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,1987,"INFILL",1358.90731620299,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,1988,"INFILL",2009.57721452227,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,1989,"INFILL",1517.89938960545,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,1990,"INFILL",1843.39952533486,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,1991,"INFILL",1358.90731620299,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,1992,"INFILL",1893.03808955039,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,1993,"INFILL",753.00297829105,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,1994,"INFILL",2373.97878743223,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,1995,"INFILL",1358.90731620299,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,1996,"INFILL",2870.694802727,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,1997,"INFILL",1859.91818231174,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,1998,"INFILL",2829.23297371503,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,1999,"INFILL",3904.26716977035,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2000,"INFILL",2317.65016714107,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2001,"INFILL",2976.0012409546,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2002,"INFILL",4507.77630242064,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2003,"INFILL",3296.2979997363,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2004,"INFILL",1417.96151489533,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2005,"INFILL",1497.66403480878,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2006,"TRUE ABUNDANCE (TYPE-2)",5239,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2007,"TRUE ABUNDANCE (TYPE-2)",1230,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2008,"TRUE ABUNDANCE (TYPE-2)",1777,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2009,"TRUE ABUNDANCE (TYPE-2)",1799,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2010,"TRUE ABUNDANCE (TYPE-2)",5117,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2011,"TRUE ABUNDANCE (TYPE-2)",1117,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2012,"TRUE ABUNDANCE (TYPE-2)",359,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2013,"TRUE ABUNDANCE (TYPE-2)",2393,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2014,"TRUE ABUNDANCE (TYPE-2)",2274,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2015,"INFILL",3257.47915584063,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2016,"INFILL",531.73556808575,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2017,"TRUE ABUNDANCE (TYPE-2)",787,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2018,"TRUE ABUNDANCE (TYPE-2)",2100,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2019,"TRUE ABUNDANCE (TYPE-2)",2056,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2020,"TRUE ABUNDANCE (TYPE-2)",2054,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2021,"TRUE ABUNDANCE (TYPE-2)",1920,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2022,"TRUE ABUNDANCE (TYPE-2)",1725,1983,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","WAP CREEK",46527,1996,"QualFiltered",NA,NA,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","WAP CREEK",46527,1997,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","WAP CREEK",46527,1998,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","WAP CREEK",46527,1999,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","WAP CREEK",46527,2000,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","WAP CREEK",46527,2001,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","WAP CREEK",46527,2002,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","WAP CREEK",46527,2007,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","WAP CREEK",46527,2009,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","WAP CREEK",46527,2010,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","WAP CREEK",46527,2011,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","WAP CREEK",46527,2013,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","WAP CREEK",46527,2014,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","WAP CREEK",46527,2015,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","WAP CREEK",46527,2017,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","WAP CREEK",46527,2018,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","WAP CREEK",46527,2019,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","WAP CREEK",46527,2021,"QualFiltered",NA,NA,TRUE
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","WAP CREEK",46527,2022,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1975,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1976,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1977,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1978,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1979,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1980,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1981,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1982,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1983,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1984,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1985,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1986,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1987,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1988,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1989,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1990,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1991,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1992,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1993,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1994,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1995,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1996,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1998,"QualFiltered",NA,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1999,"RELATIVE ABUNDANCE (TYPE-4)",256,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2000,"RELATIVE ABUNDANCE (TYPE-3)",49,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2001,"RELATIVE ABUNDANCE (TYPE-3)",258,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2002,"RELATIVE ABUNDANCE (TYPE-4)",171,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2003,"RELATIVE ABUNDANCE (TYPE-3)",194,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2004,"RELATIVE ABUNDANCE (TYPE-4)",126,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2005,"RELATIVE ABUNDANCE (TYPE-4)",72,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2006,"RELATIVE ABUNDANCE (TYPE-4)",186,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2007,"RELATIVE ABUNDANCE (TYPE-4)",5,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2008,"RELATIVE ABUNDANCE (TYPE-4)",71,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2009,"RELATIVE ABUNDANCE (TYPE-3)",25,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2010,"RELATIVE ABUNDANCE (TYPE-3)",135,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2011,"RELATIVE ABUNDANCE (TYPE-3)",8,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2012,"RELATIVE ABUNDANCE (TYPE-3)",9,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2013,"RELATIVE ABUNDANCE (TYPE-3)",165,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2014,"RELATIVE ABUNDANCE (TYPE-3)",82,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2015,"RELATIVE ABUNDANCE (TYPE-3)",128,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2016,"RELATIVE ABUNDANCE (TYPE-4)",6,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2017,"RELATIVE ABUNDANCE (TYPE-3)",9,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2018,"RELATIVE ABUNDANCE (TYPE-3)",3,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2019,"INFILL",0,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2021,"RELATIVE ABUNDANCE (TYPE-3)",0,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2022,"RELATIVE ABUNDANCE (TYPE-4)",15,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,1995,"RELATIVE ABUNDANCE (TYPE-4)",50,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,1996,"RELATIVE ABUNDANCE (TYPE-3)",125,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,1997,"RELATIVE ABUNDANCE (TYPE-3)",5,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,1998,"RELATIVE ABUNDANCE (TYPE-3)",15,1999,FALSE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,1999,"RELATIVE ABUNDANCE (TYPE-3)",136,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2000,"RELATIVE ABUNDANCE (TYPE-3)",31,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2001,"RELATIVE ABUNDANCE (TYPE-4)",118,1999,TRUE
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2002,"RELATIVE ABUNDANCE (TYPE-3)",68,1999,TRUE
