"popID","rtnYear","EstClass","MissEscCode","SumSpnEstimates_ADonly","SumSpnEstimates_ADinfilled","NatSpwnAD","NatSpwnJA","NatSpwnUNK","BroodStockAD","BroodStockJA","BroodStockUNK","TotRtnRiver","HatchOriginAD","HatchOriginJA","SumSpnEstimates_withJacks","SumSpnEstimates_pC","Comment"
2178,1985,"QualFiltered",NA,NA,NA,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,1986,"QualFiltered",NA,NA,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,1987,"QualFiltered",NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,1988,"QualFiltered",NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,1989,"QualFiltered",NA,NA,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,1990,"QualFiltered",NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,1991,"QualFiltered",NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,1993,"QualFiltered",NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,1994,"QualFiltered",NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,2000,"RELATIVE ABUNDANCE (TYPE-4)",NA,46,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,2001,"RELATIVE ABUNDANCE (TYPE-4)",NA,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,2002,"RELATIVE ABUNDANCE (TYPE-4)",NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,2003,"RELATIVE ABUNDANCE (TYPE-4)",NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,2010,"QualFiltered",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,2012,"RELATIVE ABUNDANCE (TYPE-4)",NA,8,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,2013,"RELATIVE ABUNDANCE (TYPE-4)",NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,2017,"RELATIVE ABUNDANCE (TYPE-3)",NA,8,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,2018,"RELATIVE ABUNDANCE (TYPE-4)",NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,2019,"RELATIVE ABUNDANCE (TYPE-4)",NA,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,2022,"RELATIVE ABUNDANCE (TYPE-3)",NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2468,1996,"QualFiltered",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2483,1998,"RELATIVE ABUNDANCE (TYPE-4)",NA,1727,NA,1727,NA,NA,NA,NA,NA,1727,NA,NA,NA,NA,NA
2483,1999,"RELATIVE ABUNDANCE (TYPE-4)",NA,555,NA,555,NA,NA,NA,NA,NA,555,NA,NA,NA,NA,NA
2483,2000,"RELATIVE ABUNDANCE (TYPE-4)",NA,1054,NA,1054,NA,NA,NA,NA,NA,802,NA,NA,NA,NA,NA
2483,2001,"RELATIVE ABUNDANCE (TYPE-4)",NA,625,NA,625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2483,2002,"RELATIVE ABUNDANCE (TYPE-4)",NA,952,NA,952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2483,2003,"RELATIVE ABUNDANCE (TYPE-4)",NA,889,NA,889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2483,2004,"RELATIVE ABUNDANCE (TYPE-4)",NA,1061,NA,1061,NA,NA,NA,NA,NA,1061,NA,NA,NA,NA,NA
2483,2005,"RELATIVE ABUNDANCE (TYPE-4)",NA,465,NA,465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2483,2006,"RELATIVE ABUNDANCE (TYPE-4)",NA,657,NA,657,NA,NA,NA,NA,NA,657,NA,NA,NA,NA,NA
2483,2007,"RELATIVE ABUNDANCE (TYPE-4)",NA,281,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2483,2008,"RELATIVE ABUNDANCE (TYPE-4)",NA,205,NA,205,NA,NA,NA,NA,NA,205,NA,NA,NA,NA,NA
2483,2009,"RELATIVE ABUNDANCE (TYPE-4)",NA,146,NA,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2483,2010,"RELATIVE ABUNDANCE (TYPE-4)",NA,404,NA,404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2483,2011,"RELATIVE ABUNDANCE (TYPE-4)",NA,323,NA,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2483,2012,"RELATIVE ABUNDANCE (TYPE-4)",NA,465,NA,465,NA,NA,0,NA,NA,465,NA,NA,NA,NA,NA
2483,2013,"RELATIVE ABUNDANCE (TYPE-4)",NA,425,NA,425,NA,NA,0,NA,NA,425,NA,NA,NA,NA,NA
2483,2014,"RELATIVE ABUNDANCE (TYPE-4)",NA,791,NA,791,NA,NA,NA,NA,NA,791,NA,NA,NA,NA,NA
2483,2015,"RELATIVE ABUNDANCE (TYPE-4)",NA,603,NA,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2483,2016,"RELATIVE ABUNDANCE (TYPE-4)",NA,337,NA,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2483,2017,"RELATIVE ABUNDANCE (TYPE-4)",NA,149,NA,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2483,2018,"RELATIVE ABUNDANCE (TYPE-4)",NA,123,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2483,2019,"RELATIVE ABUNDANCE (TYPE-4)",NA,72,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2483,2020,"RELATIVE ABUNDANCE (TYPE-4)",NA,234,NA,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2483,2021,"RELATIVE ABUNDANCE (TYPE-4)",NA,297,NA,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2483,2022,"RELATIVE ABUNDANCE (TYPE-4)",NA,474,NA,474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2507,1996,"OtherSource",NA,600,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2507,1998,"OtherSource",NA,225,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2507,2000,"RELATIVE ABUNDANCE (TYPE-4)",NA,428,NA,428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2507,2001,"RELATIVE ABUNDANCE (TYPE-4)",NA,712,NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2507,2004,"RELATIVE ABUNDANCE (TYPE-4)",NA,490,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2507,2005,"RELATIVE ABUNDANCE (TYPE-4)",NA,467,NA,467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2507,2006,"RELATIVE ABUNDANCE (TYPE-4)",NA,987,NA,987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2507,2008,"RELATIVE ABUNDANCE (TYPE-4)",NA,407,NA,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2507,2009,"RELATIVE ABUNDANCE (TYPE-4)",NA,1124,NA,1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2507,2010,"RELATIVE ABUNDANCE (TYPE-4)",NA,542,NA,542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2507,2011,"RELATIVE ABUNDANCE (TYPE-4)",NA,1291,NA,1291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2507,2015,"RELATIVE ABUNDANCE (TYPE-4)",NA,789,NA,789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2507,2016,"RELATIVE ABUNDANCE (TYPE-4)",NA,343,NA,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2507,2017,"RELATIVE ABUNDANCE (TYPE-4)",NA,538,NA,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2507,2018,"RELATIVE ABUNDANCE (TYPE-4)",NA,1095,NA,1095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2507,2019,"RELATIVE ABUNDANCE (TYPE-4)",NA,265,NA,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2507,2020,"RELATIVE ABUNDANCE (TYPE-4)",NA,1376,NA,1376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2507,2021,"RELATIVE ABUNDANCE (TYPE-4)",NA,786,NA,786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,1996,"QualFiltered",NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,1998,"RELATIVE ABUNDANCE (TYPE-4)",NA,24,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2000,"RELATIVE ABUNDANCE (TYPE-4)",NA,34,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2001,"RELATIVE ABUNDANCE (TYPE-4)",NA,14,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2002,"QualFiltered",NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2003,"RELATIVE ABUNDANCE (TYPE-4)",NA,108,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2004,"QualFiltered",NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2005,"RELATIVE ABUNDANCE (TYPE-4)",NA,58,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2006,"RELATIVE ABUNDANCE (TYPE-4)",NA,75,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2007,"QualFiltered",NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2008,"RELATIVE ABUNDANCE (TYPE-4)",NA,29,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2009,"RELATIVE ABUNDANCE (TYPE-4)",NA,102,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2010,"RELATIVE ABUNDANCE (TYPE-4)",NA,14,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2011,"RELATIVE ABUNDANCE (TYPE-4)",NA,11,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2012,"RELATIVE ABUNDANCE (TYPE-4)",NA,28,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2013,"RELATIVE ABUNDANCE (TYPE-3)",NA,38,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2014,"RELATIVE ABUNDANCE (TYPE-3)",NA,60,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2015,"RELATIVE ABUNDANCE (TYPE-4)",NA,15,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2016,"RELATIVE ABUNDANCE (TYPE-4)",NA,15,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2017,"RELATIVE ABUNDANCE (TYPE-4)",NA,28,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2018,"RELATIVE ABUNDANCE (TYPE-4)",NA,32,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2019,"RELATIVE ABUNDANCE (TYPE-4)",NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2021,"QualFiltered",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,2022,"RELATIVE ABUNDANCE (TYPE-4)",NA,23,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3075,1998,"RELATIVE ABUNDANCE (TYPE-4)",NA,108,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3075,1999,"RELATIVE ABUNDANCE (TYPE-4)",NA,43,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3075,2000,"RELATIVE ABUNDANCE (TYPE-4)",NA,26,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3075,2001,"RELATIVE ABUNDANCE (TYPE-4)",NA,40,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3075,2002,"RELATIVE ABUNDANCE (TYPE-4)",NA,83,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3075,2003,"RELATIVE ABUNDANCE (TYPE-4)",NA,157,NA,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3075,2004,"RELATIVE ABUNDANCE (TYPE-4)",NA,31,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3075,2005,"RELATIVE ABUNDANCE (TYPE-4)",NA,31,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3075,2006,"RELATIVE ABUNDANCE (TYPE-4)",NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3075,2007,"RELATIVE ABUNDANCE (TYPE-4)",NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3075,2008,"RELATIVE ABUNDANCE (TYPE-4)",NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3075,2009,"RELATIVE ABUNDANCE (TYPE-4)",NA,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3075,2010,"RELATIVE ABUNDANCE (TYPE-4)",NA,14,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3075,2011,"RELATIVE ABUNDANCE (TYPE-4)",NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3075,2012,"RELATIVE ABUNDANCE (TYPE-4)",NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3075,2013,"RELATIVE ABUNDANCE (TYPE-4)",NA,8,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3075,2014,"RELATIVE ABUNDANCE (TYPE-4)",NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3306,1974,"QualFiltered",NA,NA,NA,NA,NA,NA,NA,NA,NA,14458,NA,NA,NA,NA,NA
3306,1975,"QualFiltered",NA,NA,NA,NA,NA,NA,NA,NA,NA,16958,NA,NA,NA,NA,NA
3306,1976,"QualFiltered",NA,NA,NA,NA,NA,NA,NA,NA,NA,24731,NA,NA,NA,NA,NA
3306,1977,"QualFiltered",NA,NA,NA,NA,NA,NA,5006,NA,NA,39998,NA,NA,NA,NA,NA
3306,1978,"QualFiltered",NA,NA,NA,NA,NA,NA,NA,NA,NA,29443,NA,NA,NA,NA,NA
3306,1979,"QualFiltered",NA,NA,NA,NA,NA,NA,5338,NA,NA,46665,NA,NA,NA,NA,NA
3306,1980,"QualFiltered",NA,NA,NA,NA,NA,NA,7178,NA,NA,38302,NA,NA,NA,NA,NA
3306,1981,"QualFiltered",NA,NA,NA,NA,NA,NA,NA,NA,NA,35421,NA,NA,NA,NA,NA
3306,1982,"QualFiltered",NA,NA,NA,NA,NA,NA,NA,NA,NA,53407,NA,NA,NA,NA,NA
3306,1983,"QualFiltered",NA,NA,NA,NA,NA,NA,5818,NA,NA,32087,NA,NA,NA,NA,NA
3306,1984,"QualFiltered",NA,NA,NA,NA,NA,NA,4597,0,NA,64031,NA,NA,NA,NA,NA
3306,1985,"OtherSource",NA,79085,NA,74279,662,NA,4806,0,NA,94017,NA,NA,NA,NA,NA
3306,1986,"OtherSource",NA,32786,NA,29306,NA,NA,3480,0,NA,43241,NA,NA,NA,NA,NA
3306,1987,"OtherSource",NA,18840,NA,14490,963,NA,4350,0,NA,54147,NA,NA,NA,NA,NA
3306,1988,"OtherSource",NA,58879,NA,54305,8334,NA,4574,0,NA,77229,NA,NA,NA,NA,NA
3306,1989,"OtherSource",NA,49386,NA,44786,6204,NA,4600,0,NA,79918,NA,NA,NA,NA,NA
3306,1990,"OtherSource",NA,80800,NA,76064,5776,NA,4736,0,NA,127689,NA,NA,NA,NA,NA
3306,1991,"OtherSource",NA,90644,NA,85844,11064,NA,4800,0,NA,132261,NA,NA,NA,NA,NA
3306,1992,"OtherSource",NA,122035,NA,117249,2738,NA,4786,0,NA,145113,NA,NA,NA,NA,NA
3306,1993,"OtherSource",NA,79109,NA,76486,1158,NA,2623,0,NA,98060,NA,NA,NA,NA,NA
3306,1994,"OtherSource",NA,50610,NA,46604,893,NA,4006,0,NA,58632,NA,NA,NA,NA,NA
3306,1995,"OtherSource",NA,27324,NA,23312,2148,NA,4012,0,NA,30490,NA,NA,NA,NA,NA
3306,1996,"OtherSource",NA,14422,NA,9843,1741,NA,4579,0,NA,30383,NA,NA,NA,NA,NA
3306,1997,"OtherSource",NA,17636,NA,12812,852,NA,4824,0,NA,33065,NA,NA,NA,NA,NA
3306,1998,"OtherSource",NA,32700,NA,28044,309,NA,4656,0,NA,40139,NA,NA,NA,NA,NA
3306,1999,"OtherSource",NA,17449,NA,15312,871,NA,2137,25,NA,18199,NA,NA,NA,NA,NA
3306,2000,"OtherSource",NA,6064,NA,3543,528,NA,2521,0,NA,9385,NA,NA,NA,NA,NA
3306,2001,"OtherSource",NA,11611,NA,8144,1375,NA,3467,0,NA,45057,NA,NA,NA,NA,NA
3306,2002,"OtherSource",NA,29226,NA,24714,1155,NA,4512,0,NA,48821,NA,NA,NA,NA,NA
3306,2003,"OtherSource",NA,40703,NA,36246,3028,NA,4457,0,NA,66488,NA,NA,NA,NA,NA
3306,2004,"OtherSource",NA,41143,NA,37472,573,NA,3671,0,NA,91304,NA,NA,NA,NA,NA
3306,2005,"OtherSource",NA,34739,NA,30815,4274,NA,3924,0,NA,43971,NA,NA,NA,NA,NA
3306,2006,"TRUE ABUNDANCE (TYPE-1)",NA,41315,NA,37687,663,NA,3628,0,NA,64312,NA,NA,NA,NA,NA
3306,2007,"TRUE ABUNDANCE (TYPE-1)",NA,17846,NA,13956,2062,NA,3890,0,NA,21054,NA,NA,NA,NA,NA
3306,2008,"OtherSource",NA,22758,NA,19220,931,NA,3538,0,NA,29816,NA,NA,NA,NA,NA
3306,2009,"TRUE ABUNDANCE (TYPE-1)",NA,20777,NA,17576,3261,NA,3201,110,NA,25922,NA,NA,NA,NA,NA
3306,2010,"TRUE ABUNDANCE (TYPE-1)",NA,17395,NA,14109,624,NA,3286,84,NA,37321,NA,NA,NA,NA,NA
3306,2011,"TRUE ABUNDANCE (TYPE-1)",NA,16568,NA,13018,409,NA,3550,16,NA,26977,NA,NA,NA,NA,NA
3306,2012,"TRUE ABUNDANCE (TYPE-1)",NA,14993,NA,11507,1722,NA,3486,176,NA,17077,NA,NA,NA,NA,NA
3306,2013,"TRUE ABUNDANCE (TYPE-1)",NA,12570,NA,9000,103,NA,3570,0,NA,29234,NA,NA,NA,NA,NA
3306,2014,"TRUE ABUNDANCE (TYPE-1)",NA,16195,NA,11865,2761,NA,4330,28,NA,24553,NA,NA,NA,NA,NA
3306,2015,"TRUE ABUNDANCE (TYPE-1)",NA,22289,NA,17921,572,NA,4368,0,NA,57240,NA,NA,NA,NA,NA
3306,2016,"TRUE ABUNDANCE (TYPE-1)",NA,25496,NA,20822,1384,NA,4674,0,NA,53153,NA,NA,NA,NA,NA
3306,2017,"TRUE ABUNDANCE (TYPE-1)",NA,27895,NA,23285,3235,NA,4610,0,NA,50934,NA,NA,NA,NA,NA
3306,2018,"TRUE ABUNDANCE (TYPE-1)",NA,22895,NA,19015,598,NA,3880,0,NA,46086,NA,NA,NA,NA,NA
3306,2019,"TRUE ABUNDANCE (TYPE-1)",NA,19040,NA,15104,1703,NA,3936,0,NA,37568,NA,NA,NA,NA,NA
3306,2020,"TRUE ABUNDANCE (TYPE-1)",NA,15208,NA,11184,2201,NA,4024,0,NA,40442,NA,NA,NA,NA,NA
3306,2021,"TRUE ABUNDANCE (TYPE-1)",NA,25522,NA,21537,2504,NA,3985,0,NA,49959,NA,NA,NA,NA,NA
3333,1979,"QualFiltered",NA,NA,NA,166,98,98,NA,NA,NA,264,NA,NA,NA,NA,NA
3333,1980,"QualFiltered",NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA
3333,1981,"QualFiltered",NA,NA,NA,15,42,42,NA,NA,NA,57,NA,NA,NA,NA,NA
3333,1982,"QualFiltered",NA,NA,NA,21,13,NA,NA,NA,NA,34,NA,NA,NA,NA,NA
3333,1983,"QualFiltered",NA,NA,NA,20,44,NA,NA,NA,NA,64,NA,NA,NA,NA,NA
3333,1984,"QualFiltered",NA,NA,NA,25,62,NA,NA,NA,NA,87,NA,NA,NA,NA,NA
3333,1985,"QualFiltered",NA,NA,NA,12,17,NA,NA,NA,NA,29,NA,NA,NA,NA,NA
3333,1986,"QualFiltered",NA,NA,NA,32,20,NA,NA,NA,NA,52,NA,NA,NA,NA,NA
3333,1987,"QualFiltered",NA,NA,NA,11,17,NA,NA,NA,NA,28,NA,NA,NA,NA,NA
3333,1988,"QualFiltered",NA,NA,NA,18,31,NA,NA,NA,NA,49,NA,NA,NA,NA,NA
3333,1989,"QualFiltered",NA,NA,NA,4,5,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
3333,1990,"QualFiltered",NA,NA,NA,25,16,NA,NA,NA,NA,41,NA,NA,NA,NA,NA
3333,1992,"QualFiltered",NA,NA,NA,1,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
3333,1993,"QualFiltered",NA,NA,NA,3,10,NA,NA,NA,NA,13,NA,NA,NA,NA,NA
3333,1996,"QualFiltered",NA,NA,NA,0,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
3333,2001,"QualFiltered",NA,NA,NA,15,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA
3333,2002,"QualFiltered",NA,NA,NA,NA,NA,NA,NA,NA,NA,173,NA,NA,NA,NA,NA
3333,2003,"QualFiltered",NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA
3333,2004,"QualFiltered",NA,NA,NA,13,4,NA,NA,NA,NA,17,NA,NA,NA,NA,NA
3333,2005,"QualFiltered",NA,NA,NA,7,2,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
3333,2006,"QualFiltered",NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA
3333,2007,"QualFiltered",NA,NA,NA,4,4,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
3333,2008,"QualFiltered",NA,NA,NA,1,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
3333,2012,"RELATIVE ABUNDANCE (TYPE-4)",NA,2,NA,2,3,NA,0,0,NA,5,NA,NA,NA,NA,NA
3333,2020,"QualFiltered",NA,NA,NA,6,3,NA,0,0,NA,9,NA,NA,NA,NA,NA
3333,2022,"QualFiltered",NA,NA,NA,13,3,NA,0,0,NA,16,NA,NA,NA,NA,NA
39538,2020,"QualFiltered",NA,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA
39548,1996,"QualFiltered",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39548,2020,"RELATIVE ABUNDANCE (TYPE-4)",NA,3,NA,3,0,NA,0,0,NA,3,NA,NA,NA,NA,NA
39548,2021,"QualFiltered",NA,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA
39588,1997,"QualFiltered",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39608,1995,"OtherSource",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39608,1996,"OtherSource",NA,20,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39608,1997,"OtherSource",NA,60,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39608,1998,"OtherSource",NA,125,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39608,1999,"OtherSource",NA,16,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39608,2000,"OtherSource",NA,40,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39608,2001,"OtherSource",NA,120,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39608,2002,"OtherSource",NA,135,NA,135,NA,NA,NA,NA,NA,135,NA,NA,NA,NA,NA
39608,2004,"OtherSource",NA,55,NA,55,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA
39608,2005,"OtherSource",NA,54,NA,54,0,NA,NA,NA,NA,54,NA,NA,NA,NA,NA
39608,2006,"OtherSource",NA,24,NA,24,0,NA,NA,NA,NA,24,NA,NA,NA,NA,NA
39608,2007,"OtherSource",NA,35,NA,35,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA
39608,2013,"QualFiltered",NA,NA,NA,25,0,NA,0,0,NA,25,NA,NA,NA,NA,NA
39628,2003,"QualFiltered",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
39648,1996,"OtherSource",NA,10,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39668,1995,"OtherSource",NA,3,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39668,1996,"OtherSource",NA,59,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39668,2001,"OtherSource",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39668,2002,"OtherSource",NA,6,NA,6,4,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
39668,2003,"OtherSource",NA,15,NA,15,29,NA,NA,NA,NA,44,NA,NA,NA,NA,NA
39668,2011,"RELATIVE ABUNDANCE (TYPE-4)",NA,20,NA,20,0,NA,0,0,NA,20,NA,NA,NA,NA,NA
39668,2012,"RELATIVE ABUNDANCE (TYPE-4)",NA,41,NA,41,17,NA,0,0,NA,58,NA,NA,NA,NA,NA
39668,2013,"RELATIVE ABUNDANCE (TYPE-4)",NA,13,NA,13,1,NA,0,0,NA,14,NA,NA,NA,NA,NA
39668,2014,"QualFiltered",NA,NA,NA,7,9,NA,0,0,NA,16,NA,NA,NA,NA,NA
39668,2015,"RELATIVE ABUNDANCE (TYPE-4)",NA,17,NA,17,16,NA,0,0,NA,33,NA,NA,NA,NA,NA
39668,2016,"RELATIVE ABUNDANCE (TYPE-4)",NA,13,NA,13,3,NA,0,0,NA,16,NA,NA,NA,NA,NA
39668,2017,"RELATIVE ABUNDANCE (TYPE-4)",NA,14,NA,14,3,NA,0,0,NA,17,NA,NA,NA,NA,NA
39668,2018,"RELATIVE ABUNDANCE (TYPE-3)",NA,64,NA,64,13,NA,0,0,NA,77,NA,NA,NA,NA,NA
