"CU_ID","Year","AllSitesInfilled","LowUnkSitesInfilled","ModHighSitesInfilled","DU_ID","CU_Name","CU_acro"
"CK-19",2015,5587,5587,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2016,804,804,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2017,1453,1453,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2018,674,674,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2019,1015,1015,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2020,4002,4002,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2021,3961,3961,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2022,6076,6076,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-20",1997,NA,NA,NA,"DU18","Southern Mainland-Georgia Strait_FA_0.x","SMn-GStr"
"CK-21",1995,NA,NA,NA,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",1996,NA,NA,NA,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",1997,NA,NA,NA,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",1999,NA,NA,NA,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2000,75,NA,75,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2001,500,NA,500,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2002,350,NA,350,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2003,245,NA,245,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2004,116,NA,116,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2005,260,NA,260,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2006,30,NA,30,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2007,3,NA,3,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2008,281,NA,281,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2009,NA,NA,NA,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2010,23,NA,23,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2011,40,NA,40,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2012,59,NA,59,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2013,24,NA,24,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2014,2,NA,2,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2015,2,NA,2,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2016,9,NA,9,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2017,1,NA,1,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2018,13,NA,13,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2019,7,NA,7,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2020,3,NA,3,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2021,17,NA,17,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-21",2022,3,NA,3,"DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr"
"CK-22",1965,0,NA,0,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1966,7600,NA,7600,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1975,NA,NA,NA,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1976,3550,NA,3550,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1977,3700,NA,3700,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1978,4170,NA,4170,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1979,7195,NA,7195,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1980,337,NA,337,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1981,NA,NA,NA,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1982,NA,NA,NA,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1983,4742,NA,4742,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1984,5278,NA,5278,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1985,NA,NA,NA,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1986,2147,NA,2147,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1987,2519,NA,2519,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1988,6878,NA,6878,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1989,5535,NA,5535,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1990,5626,NA,5626,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1991,7408,NA,7408,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1992,10250,NA,10250,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1993,7030,NA,7030,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1994,6407,NA,6407,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1995,16449,NA,16449,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1996,14596,NA,14596,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1997,9973,NA,9973,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1998,5858,NA,5858,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",1999,6110,NA,6110,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2000,6638,NA,6638,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2001,5014,NA,5014,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2002,4115,NA,4115,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2003,3356,NA,3356,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2004,2721,NA,2721,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2005,2467,NA,2467,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2006,1775,NA,1775,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2007,2175,NA,2175,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2008,2015,NA,2015,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2009,785,NA,785,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2010,2879,NA,2879,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2011,3492,NA,3492,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2012,3508,NA,3508,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2013,4591,NA,4591,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2014,4590,NA,4590,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2015,6394,NA,6394,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2016,8218,NA,8218,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2017,13313,NA,13313,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2018,14395,NA,14395,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2019,15681,NA,15681,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2020,8865,NA,8865,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2021,13336,NA,13336,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-22",2022,18071,NA,18071,"DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK"
"CK-25",1979,NA,NA,NA,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",1980,NA,NA,NA,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",1984,NA,NA,NA,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",1986,NA,NA,NA,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",1987,NA,NA,NA,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",1988,NA,NA,NA,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",1989,NA,NA,NA,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",1990,NA,NA,NA,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",1991,NA,NA,NA,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",1993,NA,NA,NA,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",1994,NA,NA,NA,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",1995,2122.17124843172,NA,2122.17124843172,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",1996,1390.61878444264,NA,1390.61878444264,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",1997,769.468292915337,NA,769.468292915337,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",1998,1436.34081344196,NA,1436.34081344196,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",1999,2412.11582257373,NA,2412.11582257373,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2000,895,NA,895,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2001,1614,NA,1614,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2002,1614,NA,1614,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2003,1630.38064382931,NA,1630.38064382931,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2004,2082,NA,2082,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2005,1569,NA,1569,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2006,2120,NA,2120,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2007,2340,NA,2340,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2008,2766.74034017819,NA,2766.74034017819,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2009,1513,NA,1513,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2010,2398.73376530564,NA,2398.73376530564,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2011,4878,NA,4878,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2012,1163.12381088507,NA,1163.12381088507,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2013,2564.89430971779,NA,2564.89430971779,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2014,1883.52456048406,NA,1883.52456048406,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2015,3462.60731811901,NA,3462.60731811901,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2016,2210.26979211333,NA,2210.26979211333,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2017,2350.7813934283,NA,2350.7813934283,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2018,3302.0226309019,NA,3302.0226309019,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2019,3060.03042863722,NA,3060.03042863722,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2020,3312.05917385297,NA,3312.05917385297,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2021,5182.20167706894,NA,5182.20167706894,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-25",2022,8630.31176648085,NA,8630.31176648085,"DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall"
"CK-27",1965,NA,NA,NA,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",1966,NA,NA,NA,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",1967,NA,NA,NA,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",1968,NA,NA,NA,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",1969,NA,NA,NA,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",1970,NA,NA,NA,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",1971,NA,NA,NA,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",1972,NA,NA,NA,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",1988,NA,NA,NA,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",1990,9787,NA,9787,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",1991,5757,NA,5757,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",1992,5275,NA,5275,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",1993,4324,NA,4324,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",1994,6596,NA,6596,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",1995,5324.88418166018,NA,5324.88418166018,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",1996,6368.46181373892,NA,6368.46181373892,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",1997,5906.76665347936,NA,5906.76665347936,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",1998,7967.53933705057,NA,7967.53933705057,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",1999,8057.1073148317,NA,8057.1073148317,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2000,11750.5763084482,NA,11750.5763084482,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2001,28296.7833776855,NA,28296.7833776855,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2002,23080.4123641913,NA,23080.4123641913,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2003,24289,NA,24289,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2004,20572.074766076,NA,20572.074766076,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2005,15305,NA,15305,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2006,28639.1174618197,NA,28639.1174618197,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2007,15906,NA,15906,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2008,11694,NA,11694,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2009,13946.0128217237,NA,13946.0128217237,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2010,13044,NA,13044,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2011,14655,NA,14655,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2012,9059,NA,9059,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2013,6973,NA,6973,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2014,14530,NA,14530,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2015,14213.3458006667,NA,14213.3458006667,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2016,10926.9121655304,NA,10926.9121655304,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2017,20136.601084678,NA,20136.601084678,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2018,16682,NA,16682,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2019,23089,NA,23089,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2020,20091,NA,20091,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2021,21783,NA,21783,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2022,16148,NA,16148,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-28",1995,400,NA,400,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",1996,300,NA,300,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",1997,20,NA,20,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",1998,350,NA,350,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",1999,350,NA,350,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2000,150,NA,150,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2001,155,NA,155,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2002,359,NA,359,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2003,125,NA,125,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2004,106,NA,106,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2005,134,NA,134,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2006,704,NA,704,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2007,463,NA,463,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2008,217,NA,217,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2009,247,NA,247,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2010,856,NA,856,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2011,889,NA,889,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2012,2296,NA,2296,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2013,3518,NA,3518,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2014,2351,NA,2351,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2015,2368,NA,2368,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2016,2133,NA,2133,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2017,2422,NA,2422,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2018,1267,NA,1267,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2019,2524,NA,2524,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2020,3330,NA,3330,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2021,2205,NA,2205,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-29",1983,NA,NA,NA,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1984,NA,NA,NA,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1985,NA,NA,NA,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1986,7117,NA,7117,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1987,6068,NA,6068,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1988,12162,NA,12162,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1989,14481,NA,14481,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1990,14995,NA,14995,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1991,8171,NA,8171,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1992,4464,NA,4464,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1993,2489,NA,2489,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1994,2812,NA,2812,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1995,3298,NA,3298,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1996,3552,NA,3552,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1997,3227,NA,3227,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1998,4747,NA,4747,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1999,8760.38307059183,201.383070591828,8559,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2000,9126.62472045298,209.802207909607,8916.82251254337,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2001,15553.543771552,357.543771551983,15196,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2002,14108,437,13671,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2003,8364,101,8263,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2004,11251,67,11184,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2005,9452,67,9385,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2006,13066,173,12893,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2007,8004,98,7906,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2008,7791,229,7562,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2009,9198,185,9013,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2010,5789,156,5633,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2011,6671,238,6433,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2012,8458,147,8311,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2013,7545,131,7414,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2014,5585,66,5519,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2015,5545,65,5480,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2016,9701,97,9604,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2017,12173,533,11640,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2018,8406,160,8246,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2019,10264,324,9940,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2020,15139,503,14636,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2021,10664.6157338659,629,10035.6157338659,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-31",1974,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1975,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1976,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1977,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1978,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1979,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1980,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1981,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1982,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1983,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1984,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1985,79085,NA,79085,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1986,32786,NA,32786,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1987,18840,NA,18840,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1988,58879,NA,58879,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
