,Year,CU_ID,Species,Stock,Label,Metric,Compare,LBM,UBM,Value,Status
12833,2011,SEL-19-01,Sockeye,Banks,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12834,2012,SEL-19-01,Sockeye,Banks,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12835,2013,SEL-19-01,Sockeye,Banks,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12836,2014,SEL-19-01,Sockeye,Banks,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12837,2015,SEL-19-01,Sockeye,Banks,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12838,2016,SEL-19-01,Sockeye,Banks,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12839,2017,SEL-19-01,Sockeye,Banks,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12840,2018,SEL-19-01,Sockeye,Banks,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12841,2010,SEL-19-01,Sockeye,Banks,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12842,2011,SEL-19-01,Sockeye,Banks,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12843,2012,SEL-19-01,Sockeye,Banks,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12844,2013,SEL-19-01,Sockeye,Banks,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12845,2014,SEL-19-01,Sockeye,Banks,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12846,2015,SEL-19-01,Sockeye,Banks,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12847,2016,SEL-19-01,Sockeye,Banks,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12848,2017,SEL-19-01,Sockeye,Banks,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12849,2018,SEL-19-01,Sockeye,Banks,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12850,2010,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12851,2011,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12852,2012,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12853,2013,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12854,2014,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12855,2015,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12856,2016,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12857,2017,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12858,2018,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12859,2010,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12860,2011,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12861,2012,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12862,2013,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12863,2014,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12864,2015,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12865,2016,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12866,2017,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12867,2018,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12868,2010,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12869,2011,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12870,2012,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12871,2013,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12872,2014,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12873,2015,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12874,2016,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12875,2017,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12876,2018,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12877,2010,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
12878,2011,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
12879,2012,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
12880,2013,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
12881,2014,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
12882,2015,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
12883,2016,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
12884,2017,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
12885,2018,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
12886,2010,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
12887,2011,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
12888,2012,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
12889,2013,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
12890,2014,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
12891,2015,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
12892,2016,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
12893,2017,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
12894,2018,SEL-19-02,Sockeye,Bloomfield,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
12895,2010,SEL-19-02,Sockeye,Bloomfield,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12896,2011,SEL-19-02,Sockeye,Bloomfield,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12897,2012,SEL-19-02,Sockeye,Bloomfield,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12898,2013,SEL-19-02,Sockeye,Bloomfield,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12899,2014,SEL-19-02,Sockeye,Bloomfield,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12900,2015,SEL-19-02,Sockeye,Bloomfield,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12901,2016,SEL-19-02,Sockeye,Bloomfield,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12902,2017,SEL-19-02,Sockeye,Bloomfield,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12903,2018,SEL-19-02,Sockeye,Bloomfield,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12904,2010,SEL-19-02,Sockeye,Bloomfield,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12905,2011,SEL-19-02,Sockeye,Bloomfield,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12906,2012,SEL-19-02,Sockeye,Bloomfield,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12907,2013,SEL-19-02,Sockeye,Bloomfield,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12908,2014,SEL-19-02,Sockeye,Bloomfield,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12909,2015,SEL-19-02,Sockeye,Bloomfield,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12910,2016,SEL-19-02,Sockeye,Bloomfield,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12911,2017,SEL-19-02,Sockeye,Bloomfield,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12912,2018,SEL-19-02,Sockeye,Bloomfield,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12913,2010,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12914,2011,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12915,2012,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12916,2013,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12917,2014,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12918,2015,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12919,2016,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12920,2017,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12921,2018,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12922,2010,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12923,2011,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12924,2012,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12925,2013,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12926,2014,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12927,2015,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12928,2016,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12929,2017,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12930,2018,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12931,2010,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12932,2011,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12933,2012,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12934,2013,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12935,2014,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12936,2015,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12937,2016,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12938,2017,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12939,2018,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12940,2010,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
12941,2011,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
12942,2012,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
12943,2013,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
12944,2014,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
12945,2015,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
12946,2016,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
12947,2017,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
12948,2018,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
12949,2010,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
12950,2011,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
12951,2012,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
12952,2013,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
12953,2014,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
12954,2015,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
12955,2016,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
12956,2017,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
12957,2018,SEL-19-03,Sockeye,Bolton Creek,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
12958,2010,SEL-19-03,Sockeye,Bolton Creek,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12959,2011,SEL-19-03,Sockeye,Bolton Creek,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12960,2012,SEL-19-03,Sockeye,Bolton Creek,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12961,2013,SEL-19-03,Sockeye,Bolton Creek,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12962,2014,SEL-19-03,Sockeye,Bolton Creek,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12963,2015,SEL-19-03,Sockeye,Bolton Creek,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12964,2016,SEL-19-03,Sockeye,Bolton Creek,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12965,2017,SEL-19-03,Sockeye,Bolton Creek,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12966,2018,SEL-19-03,Sockeye,Bolton Creek,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
12967,2010,SEL-19-03,Sockeye,Bolton Creek,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12968,2011,SEL-19-03,Sockeye,Bolton Creek,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12969,2012,SEL-19-03,Sockeye,Bolton Creek,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12970,2013,SEL-19-03,Sockeye,Bolton Creek,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12971,2014,SEL-19-03,Sockeye,Bolton Creek,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12972,2015,SEL-19-03,Sockeye,Bolton Creek,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12973,2016,SEL-19-03,Sockeye,Bolton Creek,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12974,2017,SEL-19-03,Sockeye,Bolton Creek,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12975,2018,SEL-19-03,Sockeye,Bolton Creek,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
12976,2010,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12977,2011,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12978,2012,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12979,2013,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12980,2014,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12981,2015,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12982,2016,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12983,2017,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12984,2018,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
12985,2010,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12986,2011,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12987,2012,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12988,2013,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12989,2014,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12990,2015,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12991,2016,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12992,2017,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12993,2018,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
12994,2010,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12995,2011,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12996,2012,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12997,2013,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12998,2014,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
12999,2015,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
13000,2016,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
13001,2017,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
13002,2018,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
13003,2010,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
13004,2011,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
13005,2012,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
13006,2013,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
13007,2014,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
13008,2015,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
13009,2016,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
13010,2017,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
13011,2018,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
13012,2010,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
13013,2011,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
13014,2012,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
13015,2013,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
13016,2014,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
13017,2015,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
13018,2016,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
13019,2017,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
13020,2018,SEL-19-04,Sockeye,Bonilla,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
13021,2010,SEL-19-04,Sockeye,Bonilla,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
13022,2011,SEL-19-04,Sockeye,Bonilla,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
13023,2012,SEL-19-04,Sockeye,Bonilla,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
13024,2013,SEL-19-04,Sockeye,Bonilla,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
13025,2014,SEL-19-04,Sockeye,Bonilla,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
13026,2015,SEL-19-04,Sockeye,Bonilla,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
13027,2016,SEL-19-04,Sockeye,Bonilla,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
13028,2017,SEL-19-04,Sockeye,Bonilla,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
13029,2018,SEL-19-04,Sockeye,Bonilla,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
13030,2010,SEL-19-04,Sockeye,Bonilla,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
13031,2011,SEL-19-04,Sockeye,Bonilla,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
13032,2012,SEL-19-04,Sockeye,Bonilla,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
13033,2013,SEL-19-04,Sockeye,Bonilla,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
13034,2014,SEL-19-04,Sockeye,Bonilla,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
13035,2015,SEL-19-04,Sockeye,Bonilla,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
13036,2016,SEL-19-04,Sockeye,Bonilla,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
13037,2017,SEL-19-04,Sockeye,Bonilla,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
13038,2018,SEL-19-04,Sockeye,Bonilla,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
13039,2010,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
13040,2011,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
13041,2012,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
13042,2013,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
13043,2014,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
13044,2015,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
13045,2016,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
13046,2017,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
13047,2018,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
13048,2010,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
13049,2011,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
13050,2012,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
13051,2013,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
13052,2014,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
13053,2015,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
13054,2016,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
13055,2017,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
13056,2018,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
13057,2010,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
13058,2011,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
13059,2012,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
13060,2013,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
13061,2014,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
13062,2015,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
13063,2016,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
13064,2017,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
13065,2018,SEL-19-09,Sockeye,Tuwartz,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
