"Species","Year","SpnForAbd_Total","SpnForTrend_Total","SpnForAbd_Wild","SpnForTrend_Wild","CU_ID","CU_Name","DU_ID","STK_ID","STK_NAME","TotalER","Recruits_Total","sr_spn","Recruits_Wild","Trends_StartYr","Abd_StartYr","FirstYrUse"
"Sockeye",2011,152998.1381,152998.1381,152998.1381,152998.1381,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.476681880897547,374393.7092,152998.1381,374393.7092,1950,1950,1950
"Sockeye",2012,112217.6013,112217.6013,112217.6013,112217.6013,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.404197828106213,172273.7711,112217.6013,172273.7711,1950,1950,1950
"Sockeye",2013,39601.50154,39601.50154,39601.50154,39601.50154,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.222453524430706,18590.86161,39601.50154,18590.86161,1950,1950,1950
"Sockeye",2014,133779,133779,133779,133779,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.436003277714766,394659.8557,133779,394659.8557,1950,1950,1950
"Sockeye",2015,140168.4127,140168.4127,140168.4127,140168.4127,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.354642921452541,61273.41472,140168.4127,61273.41472,1950,1950,1950
"Sockeye",2016,164716.015,164716.015,164716.015,164716.015,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.500189210664464,71062.79652,164716.015,71062.79652,1950,1950,1950
"Sockeye",2017,84731.66132,84731.66132,84731.66132,84731.66132,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.243423091100107,NA,84731.66132,NA,1950,1950,1950
"Sockeye",2018,192387.9292,192387.9292,192387.9292,192387.9292,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.291713224763822,NA,192387.9292,NA,1950,1950,1950
"Sockeye",2019,85918.52143,85918.52143,85918.52143,85918.52143,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.466336331846386,NA,85918.52143,NA,1950,1950,1950
"Sockeye",2020,47770.00389,47770.00389,47770.00389,47770.00389,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.296524930900243,NA,47770.00389,NA,1950,1950,1950
"Sockeye",2021,31757.59358,31757.59358,31757.59358,31757.59358,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.563719484994003,NA,31757.59358,NA,1950,1950,1950
"Sockeye",2022,38248.99494,38248.99494,38248.99494,38248.99494,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.398411054359411,NA,38248.99494,NA,1950,1950,1950
"Sockeye",1950,NA,NA,NA,NA,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",NA,NA,NA,NA,1950,1950,1950
"Sockeye",1951,NA,NA,NA,NA,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",NA,NA,NA,NA,1950,1950,1950
"Sockeye",1952,NA,NA,NA,NA,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",NA,NA,NA,NA,1950,1950,1950
"Sockeye",1953,NA,NA,NA,NA,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",NA,NA,NA,NA,1950,1950,1950
"Sockeye",1954,NA,NA,NA,NA,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",NA,NA,NA,NA,1950,1950,1950
"Sockeye",1955,NA,NA,NA,NA,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",NA,NA,NA,NA,1950,1950,1950
"Sockeye",1956,NA,NA,NA,NA,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",NA,NA,NA,NA,1950,1950,1950
"Sockeye",1957,NA,NA,NA,NA,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",NA,80106.61931,NA,80106.61931,1950,1950,1950
"Sockeye",1958,NA,NA,NA,NA,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",NA,32869.02961,NA,32869.02961,1950,1950,1950
"Sockeye",1959,NA,NA,NA,NA,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",NA,111823.1258,NA,111823.1258,1950,1950,1950
"Sockeye",1960,12298.25,12298.25,12298.25,12298.25,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.553308634454436,45281.9866,12298.25,45281.9866,1950,1950,1950
"Sockeye",1961,33656.88381,33656.88381,33656.88381,33656.88381,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.522814500526246,33425.93661,33656.88381,33425.93661,1950,1950,1950
"Sockeye",1962,16827.78356,16827.78356,16827.78356,16827.78356,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.571347341622052,61681.69024,16827.78356,61681.69024,1950,1950,1950
"Sockeye",1963,56280.35686,56280.35686,56280.35686,56280.35686,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.350636783028297,174898.4095,56280.35686,174898.4095,1950,1950,1950
"Sockeye",1964,35959.77664,35959.77664,35959.77664,35959.77664,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.55254993043345,45332.49546,35959.77664,45332.49546,1950,1950,1950
"Sockeye",1965,11093.98391,11093.98391,11093.98391,11093.98391,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.469448733704403,45937.11892,11093.98391,45937.11892,1950,1950,1950
"Sockeye",1966,15195.70323,15195.70323,15195.70323,15195.70323,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.651100914807917,25047.12796,15195.70323,25047.12796,1950,1950,1950
"Sockeye",1967,24200.7636,24200.7636,24200.7636,24200.7636,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.714821996215758,28810.66078,24200.7636,28810.66078,1950,1950,1950
"Sockeye",1968,55410.40488,55410.40488,55410.40488,55410.40488,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.632585996940678,45993.51979,55410.40488,45993.51979,1950,1950,1950
"Sockeye",1969,32575.30443,32575.30443,32575.30443,32575.30443,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.519773620443029,123957.3925,32575.30443,123957.3925,1950,1950,1950
"Sockeye",1970,7422.56162,7422.56162,7422.56162,7422.56162,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.523692978195922,58601.52515,7422.56162,58601.52515,1950,1950,1950
"Sockeye",1971,8381.307104,8381.307104,8381.307104,8381.307104,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.567786671476667,57952.03737,8381.307104,57952.03737,1950,1950,1950
"Sockeye",1972,10276.9633,10276.9633,10276.9633,10276.9633,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.58195670976767,30902.33771,10276.9633,30902.33771,1950,1950,1950
"Sockeye",1973,32178.70291,32178.70291,32178.70291,32178.70291,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.648616993358032,27070.2607,32178.70291,27070.2607,1950,1950,1950
"Sockeye",1974,38188.61054,38188.61054,38188.61054,38188.61054,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.702672823860981,8311.345869,38188.61054,8311.345869,1950,1950,1950
"Sockeye",1975,28685.88157,28685.88157,28685.88157,28685.88157,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.437330056906158,66656.23217,28685.88157,66656.23217,1950,1950,1950
"Sockeye",1976,8021.552103,8021.552103,8021.552103,8021.552103,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.593315743201341,8743.630541,8021.552103,8743.630541,1950,1950,1950
"Sockeye",1977,15573.16257,15573.16257,15573.16257,15573.16257,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.599707008381047,30813.11855,15573.16257,30813.11855,1950,1950,1950
"Sockeye",1978,3930.731507,3930.731507,3930.731507,3930.731507,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.623763267742218,13419.3767,3930.731507,13419.3767,1950,1950,1950
"Sockeye",1979,21765.48792,21765.48792,21765.48792,21765.48792,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.582230152565714,12226.11596,21765.48792,12226.11596,1950,1950,1950
"Sockeye",1980,11165.6623,11165.6623,11165.6623,11165.6623,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.614943283052892,38325.38233,11165.6623,38325.38233,1950,1950,1950
"Sockeye",1981,7177.686097,7177.686097,7177.686097,7177.686097,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.594936837741687,19269.18484,7177.686097,19269.18484,1950,1950,1950
"Sockeye",1982,4826.942237,4826.942237,4826.942237,4826.942237,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.659657237555374,15759.69094,4826.942237,15759.69094,1950,1950,1950
"Sockeye",1983,8903.566987,8903.566987,8903.566987,8903.566987,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.539407680177586,27280.33228,8903.566987,27280.33228,1950,1950,1950
"Sockeye",1984,8065.072405,8065.072405,8065.072405,8065.072405,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.546327959692229,59269.91288,8065.072405,59269.91288,1950,1950,1950
"Sockeye",1985,17228.89198,17228.89198,17228.89198,17228.89198,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.542271263206522,18978.99079,17228.89198,18978.99079,1950,1950,1950
"Sockeye",1986,3873.546655,3873.546655,3873.546655,3873.546655,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.576500706806286,52409.08327,3873.546655,52409.08327,1950,1950,1950
"Sockeye",1987,15785.56397,15785.56397,15785.56397,15785.56397,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.427147443165706,29977.58202,15785.56397,29977.58202,1950,1950,1950
"Sockeye",1988,23458.57621,23458.57621,23458.57621,23458.57621,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.617963676517697,55350.16796,23458.57621,55350.16796,1950,1950,1950
"Sockeye",1989,7701.269171,7701.269171,7701.269171,7701.269171,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.54846726551929,35007.19868,7701.269171,35007.19868,1950,1950,1950
"Sockeye",1990,7395.262344,7395.262344,7395.262344,7395.262344,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.606568200839665,14150.96983,7395.262344,14150.96983,1950,1950,1950
"Sockeye",1991,24980.09272,24980.09272,24980.09272,24980.09272,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.641783213049203,22130.23899,24980.09272,22130.23899,1950,1950,1950
"Sockeye",1992,8426.286088,8426.286088,8426.286088,8426.286088,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.664748813245324,108865.1281,8426.286088,108865.1281,1950,1950,1950
"Sockeye",1993,21962.13029,21962.13029,21962.13029,21962.13029,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.626307684807844,58457.12811,21962.13029,58457.12811,1950,1950,1950
"Sockeye",1994,7559.965404,7559.965404,7559.965404,7559.965404,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.611501133605567,5182.80854,7559.965404,5182.80854,1950,1950,1950
"Sockeye",1995,6555.041209,6555.041209,6555.041209,6555.041209,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.664088799762354,31120.69817,6555.041209,31120.69817,1950,1950,1950
"Sockeye",1996,7975.259094,7975.259094,7975.259094,7975.259094,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.686759549766064,151248.4932,7975.259094,151248.4932,1950,1950,1950
"Sockeye",1997,34659.93668,34659.93668,34659.93668,34659.93668,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.715608088499163,33031.94849,34659.93668,33031.94849,1950,1950,1950
"Sockeye",1998,16544.92144,16544.92144,16544.92144,16544.92144,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.49545583933043,122320.5523,16544.92144,122320.5523,1950,1950,1950
"Sockeye",1999,22945.84713,22945.84713,22945.84713,22945.84713,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.292934775712942,51015.52826,22945.84713,51015.52826,1950,1950,1950
"Sockeye",2000,19982.10787,19982.10787,19982.10787,19982.10787,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.603362458601731,94440.97886,19982.10787,94440.97886,1950,1950,1950
"Sockeye",2001,47818.30128,47818.30128,47818.30128,47818.30128,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.571323146448236,30917.15658,47818.30128,30917.15658,1950,1950,1950
"Sockeye",2002,24572.62796,24572.62796,24572.62796,24572.62796,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.522825127213275,49254.2997,24572.62796,49254.2997,1950,1950,1950
"Sockeye",2003,83150.74848,83150.74848,83150.74848,83150.74848,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.372952037710317,7722.375651,83150.74848,7722.375651,1950,1950,1950
"Sockeye",2004,51747.18636,51747.18636,51747.18636,51747.18636,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.414370372497538,41535.92846,51747.18636,41535.92846,1950,1950,1950
"Sockeye",2005,31371.48103,31371.48103,31371.48103,31371.48103,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.352030722269191,9260.772583,31371.48103,9260.772583,1950,1950,1950
"Sockeye",2006,12514.581,12514.581,12514.581,12514.581,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.490553025566947,44737.62152,12514.581,44737.62152,1950,1950,1950
"Sockeye",2007,12595.25991,12595.25991,12595.25991,12595.25991,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.538783733155997,148591.927,12595.25991,148591.927,1950,1950,1950
"Sockeye",2008,12743.941,12743.941,12743.941,12743.941,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.541468756004128,24608.57873,12743.941,24608.57873,1950,1950,1950
"Sockeye",2009,18341.09602,18341.09602,18341.09602,18341.09602,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.284248221542143,6565.727032,18341.09602,6565.727032,1950,1950,1950
"Sockeye",2010,6065.421348,6065.421348,6065.421348,6065.421348,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.310852445903076,73707.1452,6065.421348,73707.1452,1950,1950,1950
"Sockeye",2011,43110.49213,43110.49213,43110.49213,43110.49213,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.428534315577859,105090.9908,43110.49213,105090.9908,1950,1950,1950
"Sockeye",2012,82348.20759,82348.20759,82348.20759,82348.20759,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.384083418867883,39242.25361,82348.20759,39242.25361,1950,1950,1950
"Sockeye",2013,7959.90181,7959.90181,7959.90181,7959.90181,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.207984993009048,1322.335373,7959.90181,1322.335373,1950,1950,1950
"Sockeye",2014,14701,14701,14701,14701,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.368294203247129,30585.50051,14701,30585.50051,1950,1950,1950
"Sockeye",2015,68420.70475,68420.70475,68420.70475,68420.70475,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.295294425880263,39801.40852,68420.70475,39801.40852,1950,1950,1950
"Sockeye",2016,39539.93828,39539.93828,39539.93828,39539.93828,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.464810955648261,35654.5482,39539.93828,35654.5482,1950,1950,1950
"Sockeye",2017,21094.31589,21094.31589,21094.31589,21094.31589,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.163979022467081,NA,21094.31589,NA,1950,1950,1950
"Sockeye",2018,2720.458471,2720.458471,2720.458471,2720.458471,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.219383398971566,NA,2720.458471,NA,1950,1950,1950
"Sockeye",2019,10482.29774,10482.29774,10482.29774,10482.29774,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.357344395035382,NA,10482.29774,NA,1950,1950,1950
"Sockeye",2020,61686.37136,61686.37136,61686.37136,61686.37136,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.240668744567269,NA,61686.37136,NA,1950,1950,1950
"Sockeye",2021,5157.613926,5157.613926,5157.613926,5157.613926,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.452907038210165,NA,5157.613926,NA,1950,1950,1950
"Sockeye",2022,17342.87533,17342.87533,17342.87533,17342.87533,"SEL-21-02-2","Babine Mid Wild",NA,"SEL-21-02-2","Babine Mid Wild",0.322630767188561,NA,17342.87533,NA,1950,1950,1950
"Sockeye",1950,NA,NA,NA,NA,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",NA,NA,NA,NA,1950,1950,1950
"Sockeye",1951,NA,NA,NA,NA,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",NA,NA,NA,NA,1950,1950,1950
"Sockeye",1952,NA,NA,NA,NA,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",NA,NA,NA,NA,1950,1950,1950
"Sockeye",1953,NA,NA,NA,NA,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",NA,NA,NA,NA,1950,1950,1950
"Sockeye",1954,NA,NA,NA,NA,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",NA,NA,NA,NA,1950,1950,1950
"Sockeye",1955,NA,NA,NA,NA,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",NA,NA,NA,NA,1950,1950,1950
"Sockeye",1956,NA,NA,NA,NA,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",NA,NA,NA,NA,1950,1950,1950
"Sockeye",1957,NA,NA,NA,NA,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",NA,9670.802092,NA,9670.802092,1950,1950,1950
"Sockeye",1958,NA,NA,NA,NA,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",NA,13350.20498,NA,13350.20498,1950,1950,1950
"Sockeye",1959,NA,NA,NA,NA,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",NA,15847.1414,NA,15847.1414,1950,1950,1950
"Sockeye",1960,3802.784356,3802.784356,3802.784356,3802.784356,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.533702486959864,8840.988806,3802.784356,8840.988806,1950,1950,1950
"Sockeye",1961,3275.059593,3275.059593,3275.059593,3275.059593,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.50428889376279,4784.099006,3275.059593,4784.099006,1950,1950,1950
"Sockeye",1962,5006.96089,5006.96089,5006.96089,5006.96089,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.551102003878556,6144.041066,5006.96089,6144.041066,1950,1950,1950
"Sockeye",1963,9941.721845,9941.721845,9941.721845,9941.721845,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.338212186303117,6338.588563,9941.721845,6338.588563,1950,1950,1950
"Sockeye",1964,7803.027428,7803.027428,7803.027428,7803.027428,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.53297066746789,4877.208095,7803.027428,4877.208095,1950,1950,1950
"Sockeye",1965,2619.11068,2619.11068,2619.11068,2619.11068,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.452814109464446,3699.663768,2619.11068,3699.663768,1950,1950,1950
"Sockeye",1966,1301.513714,1301.513714,1301.513714,1301.513714,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.628029558717061,2051.500564,1301.513714,2051.500564,1950,1950,1950
"Sockeye",1967,2306.96089,2306.96089,2306.96089,2306.96089,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.689492723189953,15909.57268,2306.96089,15909.57268,1950,1950,1950
"Sockeye",1968,2406.96089,2406.96089,2406.96089,2406.96089,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.610170705439308,39267.95612,2406.96089,39267.95612,1950,1950,1950
"Sockeye",1969,2016.299742,2016.299742,2016.299742,2016.299742,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.501352891383211,36876.0788,2016.299742,36876.0788,1950,1950,1950
"Sockeye",1970,1625.638593,1625.638593,1625.638593,1625.638593,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.505136243152134,15164.57229,1625.638593,15164.57229,1950,1950,1950
"Sockeye",1971,590.5697778,590.5697778,590.5697778,590.5697778,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.547667503871317,3674.727221,590.5697778,3674.727221,1950,1950,1950
"Sockeye",1972,10334.97111,10334.97111,10334.97111,10334.97111,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.561335435491676,2633.839821,10334.97111,2633.839821,1950,1950,1950
"Sockeye",1973,18764.24445,18764.24445,18764.24445,18764.24445,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.625633653348088,5388.82343,18764.24445,5388.82343,1950,1950,1950
"Sockeye",1974,10505.94345,10505.94345,10505.94345,10505.94345,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.677770163899086,5526.536917,10505.94345,5526.536917,1950,1950,1950
"Sockeye",1975,2247.642445,2247.642445,2247.642445,2247.642445,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.421833538079906,5097.492425,2247.642445,5097.492425,1950,1950,1950
"Sockeye",1976,200,200,200,200,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.572291968706326,3268.684418,200,3268.684418,1950,1950,1950
"Sockeye",1977,1446.736044,1446.736044,1446.736044,1446.736044,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.578453447537087,NA,1446.736044,NA,1950,1950,1950
"Sockeye",1978,2693.472088,2693.472088,2693.472088,2693.472088,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.60166060424747,NA,2693.472088,NA,1950,1950,1950
"Sockeye",1979,2288.457889,2288.457889,2288.457889,2288.457889,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.561599189127828,NA,2288.457889,NA,1950,1950,1950
"Sockeye",1980,1979.507835,1979.507835,1979.507835,1979.507835,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.593153150268633,NA,1979.507835,NA,1950,1950,1950
"Sockeye",1981,1010.255437,1010.255437,1010.255437,1010.255437,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.573855620885629,4562.567006,1010.255437,4562.567006,1950,1950,1950
"Sockeye",1982,NA,NA,NA,NA,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",NA,13921.07906,NA,13921.07906,1950,1950,1950
"Sockeye",1983,NA,NA,NA,NA,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",NA,17043.50753,NA,17043.50753,1950,1950,1950
"Sockeye",1984,600,600,600,600,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.525411298343385,8454.2612,600,8454.2612,1950,1950,1950
"Sockeye",1985,2639.34378,2639.34378,2639.34378,2639.34378,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.531445120991912,5604.268962,2639.34378,5604.268962,1950,1950,1950
"Sockeye",1986,2000,2000,2000,2000,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.551235878473776,14314.06999,2000,14314.06999,1950,1950,1950
"Sockeye",1987,11196.7189,11196.7189,11196.7189,11196.7189,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.407286768604048,14290.92345,11196.7189,14290.92345,1950,1950,1950
"Sockeye",1988,6959.01567,6959.01567,6959.01567,6959.01567,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.604676257152491,13115.89248,6959.01567,13115.89248,1950,1950,1950
"Sockeye",1989,1605.267738,1605.267738,1605.267738,1605.267738,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.526358911390158,16509.18042,1605.267738,16509.18042,1950,1950,1950
"Sockeye",1990,2191.803134,2191.803134,2191.803134,2191.803134,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.583801329124966,25171.68907,2191.803134,25171.68907,1950,1950,1950
"Sockeye",1991,7279.507835,7279.507835,7279.507835,7279.507835,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.624537703099288,22044.43501,7279.507835,22044.43501,1950,1950,1950
"Sockeye",1992,4839.34378,4839.34378,4839.34378,4839.34378,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.629654254782333,14970.23373,4839.34378,14970.23373,1950,1950,1950
"Sockeye",1993,5319.67189,5319.67189,5319.67189,5319.67189,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.573109427647764,9143.079755,5319.67189,9143.079755,1950,1950,1950
"Sockeye",1994,7938.523504,7938.523504,7938.523504,7938.523504,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.573736396622138,10944.83014,7938.523504,10944.83014,1950,1950,1950
"Sockeye",1995,10557.37512,10557.37512,10557.37512,10557.37512,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.640431565001876,9612.522983,10557.37512,9612.522983,1950,1950,1950
"Sockeye",1996,6418.031339,6418.031339,6418.031339,6418.031339,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.666785976796909,16346.11468,6418.031339,16346.11468,1950,1950,1950
"Sockeye",1997,3631.967189,3631.967189,3631.967189,3631.967189,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.686144723362894,6636.173398,3631.967189,6636.173398,1950,1950,1950
"Sockeye",1998,3727.868756,3727.868756,3727.868756,3727.868756,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.467987555192569,21048.92472,3727.868756,21048.92472,1950,1950,1950
"Sockeye",1999,9399.806578,9399.806578,9399.806578,9399.806578,"SEL-22-03","Bear",NA,"SEL-22-03","Bear",0.2524128763146,16852.1923,9399.806578,16852.1923,1950,1950,1950
