"DataSet","Year","Pop_Name","CU_Name","SpnForTrend_Total","SpnForTrend_Wild","SpnForAbd_Wild","SpnForAbd_Total","Recruits_Total","Recruits_Wild","Pop_ID","CU_ID","DU_ID"
"Co_Fraser",2003,"S Thompson R","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2003,"Salmon R","South Thompson",18,NA,NA,18,NA,NA,46401,"CO_05",NA
"Co_Fraser",2003,"Scotch Cr","South Thompson",21,NA,NA,21,NA,NA,46290,"CO_05",NA
"Co_Fraser",2003,"Senn Cr","South Thompson",60,NA,NA,60,NA,NA,3074,"CO_05",NA
"Co_Fraser",2003,"Seymour R","South Thompson",19,NA,NA,19,NA,NA,46330,"CO_05",NA
"Co_Fraser",2003,"Shuswap R (lwr)","South Thompson",259,NA,NA,259,NA,NA,46431,"CO_05",NA
"Co_Fraser",2003,"Shuswap R (mid)","South Thompson",192,NA,NA,192,NA,NA,46441,"CO_05",NA
"Co_Fraser",2003,"Sinmax Cr","South Thompson",88,NA,NA,88,NA,NA,46260,"CO_05",NA
"Co_Fraser",2003,"South Pass Cr","South Thompson",22.5,NA,NA,22.5,NA,NA,46380,"CO_05",NA
"Co_Fraser",2003,"Sunset Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2003,"Tappen Cr","South Thompson",9,NA,NA,9,NA,NA,46391,"CO_05",NA
"Co_Fraser",2003,"Teto Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2003,"Trinity Cr","South Thompson",3,NA,NA,3,NA,NA,46481,"CO_05",NA
"Co_Fraser",2003,"Tsikwustum Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2003,"Tsuius Cr","South Thompson",0.214632538,NA,NA,0.214632538,NA,NA,2622,"CO_05",NA
"Co_Fraser",2003,"Wap Cr","South Thompson",204,NA,NA,204,NA,NA,46521,"CO_05",NA
"Co_Fraser",2003,"Wright Cr","South Thompson",6,NA,NA,6,NA,NA,3217,"CO_05",NA
"Co_Fraser",2003,"Yard Cr","South Thompson",3,NA,NA,3,NA,NA,7476,"CO_05",NA
"Co_Fraser",2004,"Adams R (lwr)","South Thompson",60,NA,NA,60,NA,NA,NA,"CO_05",NA
"Co_Fraser",2004,"Adams R (upr)","South Thompson",2281,NA,NA,2281,NA,NA,46250,"CO_05",NA
"Co_Fraser",2004,"Anstey R","South Thompson",23,NA,NA,23,NA,NA,46350,"CO_05",NA
"Co_Fraser",2004,"Ashton Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2004,"Bessette Cr","South Thompson",105,NA,NA,105,NA,NA,46542,"CO_05",NA
"Co_Fraser",2004,"Blurton Cr","South Thompson",6,NA,NA,6,NA,NA,46461,"CO_05",NA
"Co_Fraser",2004,"Bolean Cr","South Thompson",NA,NA,NA,NA,NA,NA,46411,"CO_05",NA
"Co_Fraser",2004,"Brash Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2004,"Burton Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2004,"Canoe Cr","South Thompson",0.01,NA,NA,0.01,NA,NA,46421,"CO_05",NA
"Co_Fraser",2004,"Cayenne Cr","South Thompson",0.01,NA,NA,0.01,NA,NA,46280,"CO_05",NA
"Co_Fraser",2004,"Celista Cr","South Thompson",6,NA,NA,6,NA,NA,46320,"CO_05",NA
"Co_Fraser",2004,"Cooke Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2004,"Crazy Cr","South Thompson",4,NA,NA,4,NA,NA,806,"CO_05",NA
"Co_Fraser",2004,"Creighton Cr","South Thompson",258,NA,NA,258,NA,NA,46552,"CO_05",NA
"Co_Fraser",2004,"Danforth Cr (kingfisher Cr)","South Thompson",51,NA,NA,51,NA,NA,46501,"CO_05",NA
"Co_Fraser",2004,"Dudgeon Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2004,"Duteau Cr","South Thompson",370,NA,NA,370,NA,NA,46562,"CO_05",NA
"Co_Fraser",2004,"Eagle R","South Thompson",5422,NA,NA,5422,NA,NA,46360,"CO_05",NA
"Co_Fraser",2004,"Fortune Cr","South Thompson",0,NA,NA,0,NA,NA,46471,"CO_05",NA
"Co_Fraser",2004,"Gold Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2004,"Gollen Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2004,"Harbour Cr","South Thompson",155,NA,NA,155,NA,NA,3069,"CO_05",NA
"Co_Fraser",2004,"Harris Cr","South Thompson",200,NA,NA,200,NA,NA,46572,"CO_05",NA
"Co_Fraser",2004,"Hemlock Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2004,"Hiuihill Cr","South Thompson",14,NA,NA,14,NA,NA,132,"CO_05",NA
"Co_Fraser",2004,"Hlina Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2004,"Hunakwa Cr","South Thompson",92,NA,NA,92,NA,NA,46340,"CO_05",NA
"Co_Fraser",2004,"Ireland Cr","South Thompson",92,NA,NA,92,NA,NA,46532,"CO_05",NA
"Co_Fraser",2004,"Johnson Cr","South Thompson",17,NA,NA,17,NA,NA,46451,"CO_05",NA
"Co_Fraser",2004,"Kingfisher Cr","South Thompson",NA,NA,NA,NA,NA,NA,46491,"CO_05",NA
"Co_Fraser",2004,"Little R","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2004,"Little Shuswap L","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2004,"Loftus Cr","South Thompson",NA,NA,NA,NA,NA,NA,7475,"CO_05",NA
"Co_Fraser",2004,"Mcnomee Cr","South Thompson",173,NA,NA,173,NA,NA,45016,"CO_05",NA
"Co_Fraser",2004,"Momich R","South Thompson",128,NA,NA,128,NA,NA,46270,"CO_05",NA
"Co_Fraser",2004,"Nikwikwaia Cr","South Thompson",12,NA,NA,12,NA,NA,3071,"CO_05",NA
"Co_Fraser",2004,"Noisy Cr","South Thompson",0,NA,NA,0,NA,NA,46511,"CO_05",NA
"Co_Fraser",2004,"Oliver Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2004,"Onyx Cr","South Thompson",0,NA,NA,0,NA,NA,46300,"CO_05",NA
"Co_Fraser",2004,"Owlhead Cr","South Thompson",0,NA,NA,0,NA,NA,46370,"CO_05",NA
"Co_Fraser",2004,"Palmer Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2004,"Perry R","South Thompson",16,NA,NA,16,NA,NA,133,"CO_05",NA
"Co_Fraser",2004,"Ross Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2004,"S Thompson R","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2004,"Salmon R","South Thompson",482,NA,NA,482,NA,NA,46401,"CO_05",NA
"Co_Fraser",2004,"Scotch Cr","South Thompson",78,NA,NA,78,NA,NA,46290,"CO_05",NA
"Co_Fraser",2004,"Senn Cr","South Thompson",1220,NA,NA,1220,NA,NA,3074,"CO_05",NA
"Co_Fraser",2004,"Seymour R","South Thompson",73,NA,NA,73,NA,NA,46330,"CO_05",NA
"Co_Fraser",2004,"Shuswap R (lwr)","South Thompson",1116,NA,NA,1116,NA,NA,46431,"CO_05",NA
"Co_Fraser",2004,"Shuswap R (mid)","South Thompson",2500,NA,NA,2500,NA,NA,46441,"CO_05",NA
"Co_Fraser",2004,"Sinmax Cr","South Thompson",30,NA,NA,30,NA,NA,46260,"CO_05",NA
"Co_Fraser",2004,"South Pass Cr","South Thompson",30,NA,NA,30,NA,NA,46380,"CO_05",NA
"Co_Fraser",2004,"Sunset Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2004,"Tappen Cr","South Thompson",0,NA,NA,0,NA,NA,46391,"CO_05",NA
"Co_Fraser",2004,"Teto Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2004,"Trinity Cr","South Thompson",19,NA,NA,19,NA,NA,46481,"CO_05",NA
"Co_Fraser",2004,"Tsikwustum Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2004,"Tsuius Cr","South Thompson",NA,NA,NA,NA,NA,NA,2622,"CO_05",NA
"Co_Fraser",2004,"Wap Cr","South Thompson",853,NA,NA,853,NA,NA,46521,"CO_05",NA
"Co_Fraser",2004,"Wright Cr","South Thompson",9,NA,NA,9,NA,NA,3217,"CO_05",NA
"Co_Fraser",2004,"Yard Cr","South Thompson",15,NA,NA,15,NA,NA,7476,"CO_05",NA
"Co_Fraser",2005,"Adams R (lwr)","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2005,"Adams R (upr)","South Thompson",3,NA,NA,3,NA,NA,46250,"CO_05",NA
"Co_Fraser",2005,"Anstey R","South Thompson",6,NA,NA,6,NA,NA,46350,"CO_05",NA
"Co_Fraser",2005,"Ashton Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2005,"Bessette Cr","South Thompson",15,NA,NA,15,NA,NA,46542,"CO_05",NA
"Co_Fraser",2005,"Blurton Cr","South Thompson",0,NA,NA,0,NA,NA,46461,"CO_05",NA
"Co_Fraser",2005,"Bolean Cr","South Thompson",NA,NA,NA,NA,NA,NA,46411,"CO_05",NA
"Co_Fraser",2005,"Brash Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2005,"Burton Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2005,"Canoe Cr","South Thompson",0,NA,NA,0,NA,NA,46421,"CO_05",NA
"Co_Fraser",2005,"Cayenne Cr","South Thompson",0.01,NA,NA,0.01,NA,NA,46280,"CO_05",NA
"Co_Fraser",2005,"Celista Cr","South Thompson",23,NA,NA,23,NA,NA,46320,"CO_05",NA
"Co_Fraser",2005,"Cooke Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2005,"Crazy Cr","South Thompson",1,NA,NA,1,NA,NA,806,"CO_05",NA
"Co_Fraser",2005,"Creighton Cr","South Thompson",15,NA,NA,15,NA,NA,46552,"CO_05",NA
"Co_Fraser",2005,"Danforth Cr (kingfisher Cr)","South Thompson",8,NA,NA,8,NA,NA,46501,"CO_05",NA
"Co_Fraser",2005,"Dudgeon Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2005,"Duteau Cr","South Thompson",191,NA,NA,191,NA,NA,46562,"CO_05",NA
"Co_Fraser",2005,"Eagle R","South Thompson",601,NA,NA,601,NA,NA,46360,"CO_05",NA
"Co_Fraser",2005,"Fortune Cr","South Thompson",NA,NA,NA,NA,NA,NA,46471,"CO_05",NA
"Co_Fraser",2005,"Gold Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2005,"Gollen Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2005,"Harbour Cr","South Thompson",13,NA,NA,13,NA,NA,3069,"CO_05",NA
"Co_Fraser",2005,"Harris Cr","South Thompson",54,NA,NA,54,NA,NA,46572,"CO_05",NA
"Co_Fraser",2005,"Hemlock Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2005,"Hiuihill Cr","South Thompson",0,NA,NA,0,NA,NA,132,"CO_05",NA
"Co_Fraser",2005,"Hlina Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2005,"Hunakwa Cr","South Thompson",26,NA,NA,26,NA,NA,46340,"CO_05",NA
"Co_Fraser",2005,"Ireland Cr","South Thompson",28,NA,NA,28,NA,NA,46532,"CO_05",NA
"Co_Fraser",2005,"Johnson Cr","South Thompson",0,NA,NA,0,NA,NA,46451,"CO_05",NA
"Co_Fraser",2005,"Kingfisher Cr","South Thompson",NA,NA,NA,NA,NA,NA,46491,"CO_05",NA
"Co_Fraser",2005,"Little R","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2005,"Little Shuswap L","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2005,"Loftus Cr","South Thompson",NA,NA,NA,NA,NA,NA,7475,"CO_05",NA
"Co_Fraser",2005,"Mcnomee Cr","South Thompson",10,NA,NA,10,NA,NA,45016,"CO_05",NA
"Co_Fraser",2005,"Momich R","South Thompson",2,NA,NA,2,NA,NA,46270,"CO_05",NA
"Co_Fraser",2005,"Nikwikwaia Cr","South Thompson",2,NA,NA,2,NA,NA,3071,"CO_05",NA
"Co_Fraser",2005,"Noisy Cr","South Thompson",5,NA,NA,5,NA,NA,46511,"CO_05",NA
"Co_Fraser",2005,"Oliver Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2005,"Onyx Cr","South Thompson",11,NA,NA,11,NA,NA,46300,"CO_05",NA
"Co_Fraser",2005,"Owlhead Cr","South Thompson",1,NA,NA,1,NA,NA,46370,"CO_05",NA
"Co_Fraser",2005,"Palmer Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2005,"Perry R","South Thompson",6,NA,NA,6,NA,NA,133,"CO_05",NA
"Co_Fraser",2005,"Ross Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2005,"S Thompson R","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2005,"Salmon R","South Thompson",231,NA,NA,231,NA,NA,46401,"CO_05",NA
"Co_Fraser",2005,"Scotch Cr","South Thompson",19,NA,NA,19,NA,NA,46290,"CO_05",NA
"Co_Fraser",2005,"Senn Cr","South Thompson",191,NA,NA,191,NA,NA,3074,"CO_05",NA
"Co_Fraser",2005,"Seymour R","South Thompson",57,NA,NA,57,NA,NA,46330,"CO_05",NA
"Co_Fraser",2005,"Shuswap R (lwr)","South Thompson",174,NA,NA,174,NA,NA,46431,"CO_05",NA
"Co_Fraser",2005,"Shuswap R (mid)","South Thompson",491,NA,NA,491,NA,NA,46441,"CO_05",NA
"Co_Fraser",2005,"Sinmax Cr","South Thompson",23,NA,NA,23,NA,NA,46260,"CO_05",NA
"Co_Fraser",2005,"South Pass Cr","South Thompson",5,NA,NA,5,NA,NA,46380,"CO_05",NA
"Co_Fraser",2005,"Sunset Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2005,"Tappen Cr","South Thompson",0,NA,NA,0,NA,NA,46391,"CO_05",NA
"Co_Fraser",2005,"Teto Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2005,"Trinity Cr","South Thompson",5,NA,NA,5,NA,NA,46481,"CO_05",NA
"Co_Fraser",2005,"Tsikwustum Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2005,"Tsuius Cr","South Thompson",NA,NA,NA,NA,NA,NA,2622,"CO_05",NA
"Co_Fraser",2005,"Wap Cr","South Thompson",85,NA,NA,85,NA,NA,46521,"CO_05",NA
"Co_Fraser",2005,"Wright Cr","South Thompson",2.6,NA,NA,2.6,NA,NA,3217,"CO_05",NA
"Co_Fraser",2005,"Yard Cr","South Thompson",2,NA,NA,2,NA,NA,7476,"CO_05",NA
"Co_Fraser",2006,"Adams R (lwr)","South Thompson",9.6,NA,NA,9.6,NA,NA,NA,"CO_05",NA
"Co_Fraser",2006,"Adams R (upr)","South Thompson",348.8,NA,NA,348.8,NA,NA,46250,"CO_05",NA
"Co_Fraser",2006,"Anstey R","South Thompson",3,NA,NA,3,NA,NA,46350,"CO_05",NA
"Co_Fraser",2006,"Ashton Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2006,"Bessette Cr","South Thompson",21,NA,NA,21,NA,NA,46542,"CO_05",NA
"Co_Fraser",2006,"Blurton Cr","South Thompson",0,NA,NA,0,NA,NA,46461,"CO_05",NA
"Co_Fraser",2006,"Bolean Cr","South Thompson",NA,NA,NA,NA,NA,NA,46411,"CO_05",NA
"Co_Fraser",2006,"Brash Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2006,"Burton Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2006,"Canoe Cr","South Thompson",7,NA,NA,7,NA,NA,46421,"CO_05",NA
"Co_Fraser",2006,"Cayenne Cr","South Thompson",8,NA,NA,8,NA,NA,46280,"CO_05",NA
"Co_Fraser",2006,"Celista Cr","South Thompson",0,NA,NA,0,NA,NA,46320,"CO_05",NA
"Co_Fraser",2006,"Cooke Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2006,"Crazy Cr","South Thompson",1,NA,NA,1,NA,NA,806,"CO_05",NA
"Co_Fraser",2006,"Creighton Cr","South Thompson",0,NA,NA,0,NA,NA,46552,"CO_05",NA
"Co_Fraser",2006,"Danforth Cr (kingfisher Cr)","South Thompson",0,NA,NA,0,NA,NA,46501,"CO_05",NA
"Co_Fraser",2006,"Dudgeon Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2006,"Duteau Cr","South Thompson",26,NA,NA,26,NA,NA,46562,"CO_05",NA
"Co_Fraser",2006,"Eagle R","South Thompson",591,NA,NA,591,NA,NA,46360,"CO_05",NA
"Co_Fraser",2006,"Fortune Cr","South Thompson",0,NA,NA,0,NA,NA,46471,"CO_05",NA
"Co_Fraser",2006,"Gold Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2006,"Gollen Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2006,"Harbour Cr","South Thompson",20,NA,NA,20,NA,NA,3069,"CO_05",NA
"Co_Fraser",2006,"Harris Cr","South Thompson",31,NA,NA,31,NA,NA,46572,"CO_05",NA
"Co_Fraser",2006,"Hemlock Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2006,"Hiuihill Cr","South Thompson",3,NA,NA,3,NA,NA,132,"CO_05",NA
"Co_Fraser",2006,"Hlina Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2006,"Hunakwa Cr","South Thompson",12,NA,NA,12,NA,NA,46340,"CO_05",NA
"Co_Fraser",2006,"Ireland Cr","South Thompson",10.4,NA,NA,10.4,NA,NA,46532,"CO_05",NA
"Co_Fraser",2006,"Johnson Cr","South Thompson",0.01,NA,NA,0.01,NA,NA,46451,"CO_05",NA
"Co_Fraser",2006,"Kingfisher Cr","South Thompson",NA,NA,NA,NA,NA,NA,46491,"CO_05",NA
"Co_Fraser",2006,"Little R","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2006,"Little Shuswap L","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2006,"Loftus Cr","South Thompson",NA,NA,NA,NA,NA,NA,7475,"CO_05",NA
"Co_Fraser",2006,"Mcnomee Cr","South Thompson",5.2,NA,NA,5.2,NA,NA,45016,"CO_05",NA
"Co_Fraser",2006,"Momich R","South Thompson",55,NA,NA,55,NA,NA,46270,"CO_05",NA
"Co_Fraser",2006,"Nikwikwaia Cr","South Thompson",10,NA,NA,10,NA,NA,3071,"CO_05",NA
"Co_Fraser",2006,"Noisy Cr","South Thompson",0,NA,NA,0,NA,NA,46511,"CO_05",NA
"Co_Fraser",2006,"Oliver Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2006,"Onyx Cr","South Thompson",1,NA,NA,1,NA,NA,46300,"CO_05",NA
"Co_Fraser",2006,"Owlhead Cr","South Thompson",1,NA,NA,1,NA,NA,46370,"CO_05",NA
"Co_Fraser",2006,"Palmer Cr","South Thompson",0,NA,NA,0,NA,NA,NA,"CO_05",NA
"Co_Fraser",2006,"Perry R","South Thompson",5,NA,NA,5,NA,NA,133,"CO_05",NA
"Co_Fraser",2006,"Ross Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2006,"S Thompson R","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2006,"Salmon R","South Thompson",11,NA,NA,11,NA,NA,46401,"CO_05",NA
"Co_Fraser",2006,"Scotch Cr","South Thompson",0,NA,NA,0,NA,NA,46290,"CO_05",NA
"Co_Fraser",2006,"Senn Cr","South Thompson",59,NA,NA,59,NA,NA,3074,"CO_05",NA
"Co_Fraser",2006,"Seymour R","South Thompson",45,NA,NA,45,NA,NA,46330,"CO_05",NA
"Co_Fraser",2006,"Shuswap R (lwr)","South Thompson",428.8,NA,NA,428.8,NA,NA,46431,"CO_05",NA
"Co_Fraser",2006,"Shuswap R (mid)","South Thompson",212,NA,NA,212,NA,NA,46441,"CO_05",NA
"Co_Fraser",2006,"Sinmax Cr","South Thompson",34,NA,NA,34,NA,NA,46260,"CO_05",NA
"Co_Fraser",2006,"South Pass Cr","South Thompson",4,NA,NA,4,NA,NA,46380,"CO_05",NA
"Co_Fraser",2006,"Sunset Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2006,"Tappen Cr","South Thompson",3,NA,NA,3,NA,NA,46391,"CO_05",NA
"Co_Fraser",2006,"Teto Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2006,"Trinity Cr","South Thompson",0,NA,NA,0,NA,NA,46481,"CO_05",NA
"Co_Fraser",2006,"Tsikwustum Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2006,"Tsuius Cr","South Thompson",NA,NA,NA,NA,NA,NA,2622,"CO_05",NA
"Co_Fraser",2006,"Wap Cr","South Thompson",44.8,NA,NA,44.8,NA,NA,46521,"CO_05",NA
"Co_Fraser",2006,"Wright Cr","South Thompson",0,NA,NA,0,NA,NA,3217,"CO_05",NA
"Co_Fraser",2006,"Yard Cr","South Thompson",2,NA,NA,2,NA,NA,7476,"CO_05",NA
"Co_Fraser",2007,"Adams R (lwr)","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2007,"Adams R (upr)","South Thompson",2523,NA,NA,2523,NA,NA,46250,"CO_05",NA
"Co_Fraser",2007,"Anstey R","South Thompson",18,NA,NA,18,NA,NA,46350,"CO_05",NA
"Co_Fraser",2007,"Ashton Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2007,"Bessette Cr","South Thompson",65,NA,NA,65,NA,NA,46542,"CO_05",NA
"Co_Fraser",2007,"Blurton Cr","South Thompson",4,NA,NA,4,NA,NA,46461,"CO_05",NA
"Co_Fraser",2007,"Bolean Cr","South Thompson",NA,NA,NA,NA,NA,NA,46411,"CO_05",NA
"Co_Fraser",2007,"Brash Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2007,"Burton Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2007,"Canoe Cr","South Thompson",78,NA,NA,78,NA,NA,46421,"CO_05",NA
"Co_Fraser",2007,"Cayenne Cr","South Thompson",34,NA,NA,34,NA,NA,46280,"CO_05",NA
"Co_Fraser",2007,"Celista Cr","South Thompson",6,NA,NA,6,NA,NA,46320,"CO_05",NA
"Co_Fraser",2007,"Cooke Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2007,"Crazy Cr","South Thompson",3,NA,NA,3,NA,NA,806,"CO_05",NA
"Co_Fraser",2007,"Creighton Cr","South Thompson",57,NA,NA,57,NA,NA,46552,"CO_05",NA
"Co_Fraser",2007,"Danforth Cr (kingfisher Cr)","South Thompson",22,NA,NA,22,NA,NA,46501,"CO_05",NA
"Co_Fraser",2007,"Dudgeon Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2007,"Duteau Cr","South Thompson",363,NA,NA,363,NA,NA,46562,"CO_05",NA
"Co_Fraser",2007,"Eagle R","South Thompson",3310,NA,NA,3310,NA,NA,46360,"CO_05",NA
"Co_Fraser",2007,"Fortune Cr","South Thompson",0,NA,NA,0,NA,NA,46471,"CO_05",NA
"Co_Fraser",2007,"Gold Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2007,"Gollen Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2007,"Harbour Cr","South Thompson",589,NA,NA,589,NA,NA,3069,"CO_05",NA
"Co_Fraser",2007,"Harris Cr","South Thompson",290,NA,NA,290,NA,NA,46572,"CO_05",NA
"Co_Fraser",2007,"Hemlock Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2007,"Hiuihill Cr","South Thompson",7,NA,NA,7,NA,NA,132,"CO_05",NA
"Co_Fraser",2007,"Hlina Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2007,"Hunakwa Cr","South Thompson",71,NA,NA,71,NA,NA,46340,"CO_05",NA
"Co_Fraser",2007,"Ireland Cr","South Thompson",34,NA,NA,34,NA,NA,46532,"CO_05",NA
"Co_Fraser",2007,"Johnson Cr","South Thompson",7,NA,NA,7,NA,NA,46451,"CO_05",NA
"Co_Fraser",2007,"Kingfisher Cr","South Thompson",NA,NA,NA,NA,NA,NA,46491,"CO_05",NA
"Co_Fraser",2007,"Little R","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2007,"Little Shuswap L","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2007,"Loftus Cr","South Thompson",NA,NA,NA,NA,NA,NA,7475,"CO_05",NA
"Co_Fraser",2007,"Mcnomee Cr","South Thompson",46,NA,NA,46,NA,NA,45016,"CO_05",NA
"Co_Fraser",2007,"Momich R","South Thompson",43,NA,NA,43,NA,NA,46270,"CO_05",NA
"Co_Fraser",2007,"Nikwikwaia Cr","South Thompson",0,NA,NA,0,NA,NA,3071,"CO_05",NA
"Co_Fraser",2007,"Noisy Cr","South Thompson",0,NA,NA,0,NA,NA,46511,"CO_05",NA
"Co_Fraser",2007,"Oliver Cr","South Thompson",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"Co_Fraser",2007,"Onyx Cr","South Thompson",7,NA,NA,7,NA,NA,46300,"CO_05",NA
"Co_Fraser",2007,"Owlhead Cr","South Thompson",0,NA,NA,0,NA,NA,46370,"CO_05",NA
"Co_Fraser",2007,"Palmer Cr","South Thompson",0,NA,NA,0,NA,NA,NA,"CO_05",NA
"Co_Fraser",2007,"Perry R","South Thompson",30,NA,NA,30,NA,NA,133,"CO_05",NA
