"CU_ID","Species","Stock","Year","DataType","RelLBM","AbsLBM","LongTrend","PercChange","ProbDeclBelowLBM","Percentile","RelUBM","AbsUBM","NumStdMetrics","GenAvgUsed"
"CK-07","Chinook","Maria Slough_SU_0.3",2019,"Rel_Idx",NA,NA,13,-97.9342,95.7333,NA,NA,NA,2,38.7358997106009
"CK-07","Chinook","Maria Slough_SU_0.3",2020,"Rel_Idx",NA,NA,10,-97.8892,98.0667,NA,NA,NA,2,27.3249678670981
"CK-07","Chinook","Maria Slough_SU_0.3",2021,"Rel_Idx",NA,NA,9,-98.3573,98.2333,NA,NA,NA,2,22.3888902433831
"CK-07","Chinook","Maria Slough_SU_0.3",2022,"Rel_Idx",NA,NA,25,-98.1881,97.5,NA,NA,NA,2,55.5876694667456
"CK-13","Chinook","South Thompson_SU_0.3",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-13","Chinook","South Thompson_SU_0.3",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-13","Chinook","South Thompson_SU_0.3",1997,"Rel_Idx",NA,NA,NA,1021.3231,3.9,NA,NA,NA,1,NA
"CK-13","Chinook","South Thompson_SU_0.3",1998,"Rel_Idx",NA,NA,NA,13840.1509,1,NA,NA,NA,1,NA
"CK-13","Chinook","South Thompson_SU_0.3",1999,"Rel_Idx",NA,NA,NA,20253.5359,0.8667,NA,NA,NA,1,NA
"CK-13","Chinook","South Thompson_SU_0.3",2000,"Rel_Idx",NA,NA,NA,93468.2443,0.1333,NA,NA,NA,1,30016.4959802038
"CK-13","Chinook","South Thompson_SU_0.3",2001,"Rel_Idx",NA,NA,NA,532397.5693,0,NA,NA,NA,1,30445.97000693
"CK-13","Chinook","South Thompson_SU_0.3",2002,"Rel_Idx",NA,NA,NA,3766551.6873,0.1,NA,NA,NA,1,32362.5962866604
"CK-13","Chinook","South Thompson_SU_0.3",2003,"Rel_Idx",NA,NA,NA,8750148.2102,0.0667,NA,NA,NA,1,40864.6179682838
"CK-13","Chinook","South Thompson_SU_0.3",2004,"Rel_Idx",NA,NA,NA,8806524.2189,0.0667,NA,NA,NA,1,51844.2142827446
"CK-13","Chinook","South Thompson_SU_0.3",2005,"Rel_Idx",NA,NA,NA,2783390.0475,0.1667,NA,NA,NA,1,60849.1655325021
"CK-13","Chinook","South Thompson_SU_0.3",2006,"Rel_Idx",NA,NA,NA,344166.4696,0.4667,NA,NA,NA,1,72588.4503553123
"CK-13","Chinook","South Thompson_SU_0.3",2007,"Rel_Idx",NA,NA,NA,13717.6751,2.1333,NA,NA,NA,1,77738.9528352035
"CK-13","Chinook","South Thompson_SU_0.3",2008,"Rel_Idx",NA,NA,NA,230.3384,0.1,NA,NA,NA,1,90995.8223150426
"CK-13","Chinook","South Thompson_SU_0.3",2009,"Rel_Idx",NA,NA,NA,237.2346,0.2667,NA,NA,NA,1,85675.5499618772
"CK-13","Chinook","South Thompson_SU_0.3",2010,"Rel_Idx",NA,NA,NA,317.3809,0.0333,NA,NA,NA,1,77524.3469832066
"CK-13","Chinook","South Thompson_SU_0.3",2011,"Rel_Idx",NA,NA,155,233.4315,0,NA,NA,NA,2,90379.6625369777
"CK-13","Chinook","South Thompson_SU_0.3",2012,"Rel_Idx",NA,NA,135,54.7898,2.3,NA,NA,NA,2,77494.0899656328
"CK-13","Chinook","South Thompson_SU_0.3",2013,"Rel_Idx",NA,NA,144,42.4395,4.2667,NA,NA,NA,2,85618.9167338806
"CK-13","Chinook","South Thompson_SU_0.3",2014,"Rel_Idx",NA,NA,120,4.0139,20.9,NA,NA,NA,2,70271.4158191311
"CK-13","Chinook","South Thompson_SU_0.3",2015,"Rel_Idx",NA,NA,121,16.7983,15.4667,NA,NA,NA,2,74195.5274113597
"CK-13","Chinook","South Thompson_SU_0.3",2016,"Rel_Idx",NA,NA,142,-1.4649,25.6,NA,NA,NA,2,88876.4877792134
"CK-13","Chinook","South Thompson_SU_0.3",2017,"Rel_Idx",NA,NA,132,-7.1793,29.2,NA,NA,NA,2,84109.9761881655
"CK-13","Chinook","South Thompson_SU_0.3",2018,"Rel_Idx",NA,NA,131,-15.841,38.7,NA,NA,NA,2,81357.3594794464
"CK-13","Chinook","South Thompson_SU_0.3",2019,"Rel_Idx",NA,NA,128,4.2288,22.9667,NA,NA,NA,2,82687.0012641817
"CK-13","Chinook","South Thompson_SU_0.3",2020,"Rel_Idx",NA,NA,135,37.1773,11.1,NA,NA,NA,2,89795.650633624
"CK-13","Chinook","South Thompson_SU_0.3",2021,"Rel_Idx",NA,NA,156,61.1412,6.6333,NA,NA,NA,2,107513.069661769
"CK-13","Chinook","South Thompson_SU_0.3",2022,"Rel_Idx",NA,NA,205,82.5624,4.4,NA,NA,NA,2,145037.249823669
"CK-15","Chinook","Shuswap River_SU_0.3",1995,"Abs_Abd",10.2367725181635,17.7300900014592,NA,63.5604,2.7333,NA,1.69051201386911,1.77300900014592,5,17730.0900014592
"CK-15","Chinook","Shuswap River_SU_0.3",1996,"Abs_Abd",11.3597812942301,19.6751412016065,NA,50.1831,3.4,NA,1.87596693379162,1.96751412016065,5,19675.1412016065
"CK-15","Chinook","Shuswap River_SU_0.3",1997,"Abs_Abd",14.2411236306347,24.6656261282593,149,21.2792,7.7667,NA,2.35179501604303,2.46656261282593,6,24665.6261282593
"CK-15","Chinook","Shuswap River_SU_0.3",1998,"Abs_Abd",14.8796332146204,25.7715247277226,149,51.8906,3.2333,NA,2.457239199821,2.57715247277226,6,25771.5247277226
"CK-15","Chinook","Shuswap River_SU_0.3",1999,"Abs_Abd",19.3722314399442,33.5527048539833,183,92.6605,1.0667,NA,3.19915187394959,3.35527048539833,6,33552.7048539833
"CK-15","Chinook","Shuswap River_SU_0.3",2000,"Abs_Abd",18.3630519933656,31.8048060525092,169,114.2316,0.4667,NA,3.03249485626518,3.18048060525092,6,31804.8060525092
"CK-15","Chinook","Shuswap River_SU_0.3",2001,"Abs_Abd",20.6528352609447,35.7707106719562,184,129.0413,0.6,NA,3.4106322150988,3.57707106719562,6,35770.7106719562
"CK-15","Chinook","Shuswap River_SU_0.3",2002,"Abs_Abd",23.2034782888503,40.1884243962887,197,211.5213,0.0333,NA,3.83184824526017,4.01884243962887,6,40188.4243962887
"CK-15","Chinook","Shuswap River_SU_0.3",2003,"Abs_Abd",22.2420507148094,38.5232318380498,182,189.1373,0.1,NA,3.67307702498568,3.85232318380498,6,38523.2318380498
"CK-15","Chinook","Shuswap River_SU_0.3",2004,"Abs_Abd",19.6711145261569,34.0703703593038,163,111.9725,1.9333,NA,3.24850975965902,3.40703703593038,6,34070.3703593038
"CK-15","Chinook","Shuswap River_SU_0.3",2005,"Abs_Abd",16.5681603866228,28.6960537896307,138,3.0621,21.4667,NA,2.73608445744,2.86960537896307,6,28696.0537896307
"CK-15","Chinook","Shuswap River_SU_0.3",2006,"Abs_Abd",16.9175178302591,29.3011408820087,135,33.4753,9.9333,NA,2.7937777347453,2.93011408820087,6,29301.1408820087
"CK-15","Chinook","Shuswap River_SU_0.3",2007,"Abs_Abd",13.4967836422632,23.3764292683998,109,-27.6455,53.3667,NA,2.22887388142637,2.33764292683998,6,23376.4292683998
"CK-15","Chinook","Shuswap River_SU_0.3",2008,"Abs_Abd",13.0837525507194,22.661059417846,107,-42.5996,71.5,NA,2.16066546699523,2.2661059417846,6,22661.059417846
"CK-15","Chinook","Shuswap River_SU_0.3",2009,"Abs_Abd",14.252058954118,24.6845661085323,116,-52.2083,84.4,NA,2.35360088754122,2.46845661085323,6,24684.5661085323
"CK-15","Chinook","Shuswap River_SU_0.3",2010,"Abs_Abd",14.9422120813356,25.8799113248733,116,-22.9556,48.4,NA,2.46757354356153,2.58799113248733,6,25879.9113248733
"CK-15","Chinook","Shuswap River_SU_0.3",2011,"Abs_Abd",15.6019135942254,27.0225143451984,122,-23.2982,48.4,NA,2.57651738607918,2.70225143451984,6,27022.5143451984
"CK-15","Chinook","Shuswap River_SU_0.3",2012,"Abs_Abd",11.4161150514645,19.7727112691366,94,-65.7583,86.3667,NA,1.88526995319762,1.97727112691366,6,19772.7112691366
"CK-15","Chinook","Shuswap River_SU_0.3",2013,"Abs_Abd",11.7918859982138,20.4235465489063,96,-57.2201,78.0667,NA,1.94732518582249,2.04235465489063,6,20423.5465489063
"CK-15","Chinook","Shuswap River_SU_0.3",2014,"Abs_Abd",10.4516054883997,18.1021807059083,83,-15.9066,44.2667,NA,1.72598976982345,1.81021807059083,6,18102.1807059083
"CK-15","Chinook","Shuswap River_SU_0.3",2015,"Abs_Abd",12.5095068011547,21.6664657796,98,30.3913,22.6333,NA,2.06583388440122,2.16664657796,6,21666.4657796
"CK-15","Chinook","Shuswap River_SU_0.3",2016,"Abs_Abd",13.8008393405715,23.9030537378698,112,-36.3618,58.5,NA,2.27908597805776,2.39030537378698,6,23903.0537378698
"CK-15","Chinook","Shuswap River_SU_0.3",2017,"Abs_Abd",11.3788104965649,19.7080997800504,94,-52.2558,70.6333,NA,1.87910943745713,1.97080997800504,6,19708.0997800504
"CK-15","Chinook","Shuswap River_SU_0.3",2018,"Abs_Abd",8.97468109205803,15.5441476514445,74,-28.9562,52.7,NA,1.48208883022926,1.55441476514445,6,15544.1476514445
"CK-15","Chinook","Shuswap River_SU_0.3",2019,"Abs_Abd",8.35674809780404,14.4738877053966,69,-19.5803,46.5,NA,1.38004268739479,1.44738877053966,6,14473.8877053966
"CK-15","Chinook","Shuswap River_SU_0.3",2020,"Abs_Abd",11.7924424616459,20.4245103435707,96,-25.5732,50.4,NA,1.94741708081338,2.04245103435707,6,20424.5103435707
"CK-15","Chinook","Shuswap River_SU_0.3",2021,"Abs_Abd",14.357076910445,24.8664572088907,116,-7.5668,40.2,NA,2.3709436698027,2.48664572088907,6,24866.4572088907
"CK-15","Chinook","Shuswap River_SU_0.3",2022,"Abs_Abd",17.0327526944788,29.5007276668373,136,108.8755,7.4667,NA,2.81280774855428,2.95007276668373,6,29500.7276668373
"CK-82","Chinook","Upper Adams River_SU_x.x",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",1997,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",1998,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",1999,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",2000,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",2001,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",2002,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",2003,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,81.8510332058335
"CK-82","Chinook","Upper Adams River_SU_x.x",2004,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,96.0423552551228
"CK-82","Chinook","Upper Adams River_SU_x.x",2005,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",2006,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",2007,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",2008,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",2009,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",2010,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,73.9078521692362
"CK-82","Chinook","Upper Adams River_SU_x.x",2011,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,62.2606141921667
"CK-82","Chinook","Upper Adams River_SU_x.x",2012,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,85.3811005195155
"CK-82","Chinook","Upper Adams River_SU_x.x",2013,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",2014,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",2015,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",2016,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",2017,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",2018,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",2019,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",2020,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",2021,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-82","Chinook","Upper Adams River_SU_x.x",2022,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
