"","DataSet","Species","Year","Escapement_Total","Escapement_Wild","CU_ID","CU_Name","DU_ID","Recruits_Total","Recruits_Wild","CU_ID_Report","Abd_StartYr","UseYear","RelAbd_metric_ts"
"886","Sk_Fraser","Sockeye",2010,235063.7453,235063.7453,"CU_22","Quesnel_S","TBD",2528596,2528596,"CU-22",1950,TRUE,148132.3219
"887","Sk_Fraser","Sockeye",2011,31358.8763,31358.8763,"CU_22","Quesnel_S","TBD",40431,40431,"CU-22",1950,TRUE,148132.3219
"888","Sk_Fraser","Sockeye",2012,198.077,198.077,"CU_22","Quesnel_S","TBD",2678,2678,"CU-22",1950,TRUE,148132.3219
"889","Sk_Fraser","Sockeye",2013,172393.4752,172393.4752,"CU_22","Quesnel_S","TBD",146617,146617,"CU-22",1950,TRUE,172393.4752
"890","Sk_Fraser","Sockeye",2014,817515.0427,817515.0427,"CU_22","Quesnel_S","TBD",NA,NA,"CU-22",1950,TRUE,172393.4752
"891","Sk_Fraser","Sockeye",2015,43538.5765,43538.5765,"CU_22","Quesnel_S","TBD",NA,NA,"CU-22",1950,TRUE,172393.4752
"892","Sk_Fraser","Sockeye",2016,369.5234,369.5234,"CU_22","Quesnel_S","TBD",NA,NA,"CU-22",1950,TRUE,172393.4752
"893","Sk_Fraser","Sockeye",2017,105880.2722,105880.2722,"CU_22","Quesnel_S","TBD",NA,NA,"CU-22",1950,TRUE,105880.2722
"894","Sk_Fraser","Sockeye",2018,667254.9188,667254.9188,"CU_22","Quesnel_S","TBD",NA,NA,"CU-22",1950,TRUE,105880.2722
"895","Sk_Fraser","Sockeye",2019,20522.16,20522.16,"CU_22","Quesnel_S","TBD",NA,NA,"CU-22",1950,TRUE,105880.2722
"896","Sk_Fraser","Sockeye",1965,981,981,"CU_10","Seton_L","TBD",3308,3308,"CU-10",1965,TRUE,NA
"897","Sk_Fraser","Sockeye",1966,29703.7611,29703.7611,"CU_10","Seton_L","TBD",31007,31007,"CU-10",1965,TRUE,NA
"898","Sk_Fraser","Sockeye",1967,3856.755,3856.755,"CU_10","Seton_L","TBD",4119,4119,"CU-10",1965,TRUE,NA
"899","Sk_Fraser","Sockeye",1968,83.4544,83.4544,"CU_10","Seton_L","TBD",1046,1046,"CU-10",1965,TRUE,NA
"900","Sk_Fraser","Sockeye",1969,945.5697,945.5697,"CU_10","Seton_L","TBD",30743,30743,"CU-10",1965,TRUE,NA
"901","Sk_Fraser","Sockeye",1970,3828.4605,3828.4605,"CU_10","Seton_L","TBD",56751,56751,"CU-10",1965,TRUE,NA
"902","Sk_Fraser","Sockeye",1971,281,281,"CU_10","Seton_L","TBD",15812,15812,"CU-10",1965,TRUE,NA
"903","Sk_Fraser","Sockeye",1972,190,190,"CU_10","Seton_L","TBD",13156,13156,"CU-10",1965,TRUE,NA
"904","Sk_Fraser","Sockeye",1973,2834.3376,2834.3376,"CU_10","Seton_L","TBD",80696,80696,"CU-10",1965,TRUE,NA
"905","Sk_Fraser","Sockeye",1974,8263.9725,8263.9725,"CU_10","Seton_L","TBD",40966,40966,"CU-10",1965,TRUE,NA
"906","Sk_Fraser","Sockeye",1975,3081.02,3081.02,"CU_10","Seton_L","TBD",14926,14926,"CU-10",1965,TRUE,NA
"907","Sk_Fraser","Sockeye",1976,1010.74,1010.74,"CU_10","Seton_L","TBD",7097,7097,"CU-10",1965,TRUE,NA
"908","Sk_Fraser","Sockeye",1977,7304.078,7304.078,"CU_10","Seton_L","TBD",39221,39221,"CU-10",1965,TRUE,NA
"909","Sk_Fraser","Sockeye",1978,9449.166,9449.166,"CU_10","Seton_L","TBD",104330,104330,"CU-10",1965,TRUE,NA
"910","Sk_Fraser","Sockeye",1979,3552.835,3552.835,"CU_10","Seton_L","TBD",52156,52156,"CU-10",1965,TRUE,NA
"911","Sk_Fraser","Sockeye",1980,1761.48,1761.48,"CU_10","Seton_L","TBD",11476,11476,"CU-10",1965,TRUE,NA
"912","Sk_Fraser","Sockeye",1981,5764.833,5764.833,"CU_10","Seton_L","TBD",16505,16505,"CU-10",1965,TRUE,NA
"913","Sk_Fraser","Sockeye",1982,23148.6033,23148.6033,"CU_10","Seton_L","TBD",209321,209321,"CU-10",1965,TRUE,NA
"914","Sk_Fraser","Sockeye",1983,7685.024,7685.024,"CU_10","Seton_L","TBD",36858,36858,"CU-10",1965,TRUE,NA
"915","Sk_Fraser","Sockeye",1984,1702.305,1702.305,"CU_10","Seton_L","TBD",49576,49576,"CU-10",1965,TRUE,NA
"916","Sk_Fraser","Sockeye",1985,1679.574,1679.574,"CU_10","Seton_L","TBD",23997,23997,"CU-10",1965,TRUE,NA
"917","Sk_Fraser","Sockeye",1986,13805.106,13805.106,"CU_10","Seton_L","TBD",71339,71339,"CU-10",1965,TRUE,NA
"918","Sk_Fraser","Sockeye",1987,6728.612,6728.612,"CU_10","Seton_L","TBD",61873,61873,"CU-10",1965,TRUE,NA
"919","Sk_Fraser","Sockeye",1988,1050,1050,"CU_10","Seton_L","TBD",20694,20694,"CU-10",1965,TRUE,NA
"920","Sk_Fraser","Sockeye",1989,7814.68,7814.68,"CU_10","Seton_L","TBD",195614,195614,"CU-10",1965,TRUE,NA
"921","Sk_Fraser","Sockeye",1990,18029.7888,18029.7888,"CU_10","Seton_L","TBD",50970,50970,"CU-10",1965,TRUE,NA
"922","Sk_Fraser","Sockeye",1991,11885.4633,11885.4633,"CU_10","Seton_L","TBD",15829,15829,"CU-10",1965,TRUE,NA
"923","Sk_Fraser","Sockeye",1992,2704.3764,2704.3764,"CU_10","Seton_L","TBD",16087,16087,"CU-10",1965,TRUE,NA
"924","Sk_Fraser","Sockeye",1993,19760,19760,"CU_10","Seton_L","TBD",173802,173802,"CU-10",1965,TRUE,NA
"925","Sk_Fraser","Sockeye",1994,9014.148,9014.148,"CU_10","Seton_L","TBD",127647,127647,"CU-10",1965,TRUE,NA
"926","Sk_Fraser","Sockeye",1995,7289.8875,7289.8875,"CU_10","Seton_L","TBD",37977,37977,"CU-10",1965,TRUE,7697.946652
"927","Sk_Fraser","Sockeye",1996,2968.2428,2968.2428,"CU_10","Seton_L","TBD",85187,85187,"CU-10",1965,TRUE,7879.215312
"928","Sk_Fraser","Sockeye",1997,8799.166,8799.166,"CU_10","Seton_L","TBD",41181,41181,"CU-10",1965,TRUE,6436.45313
"929","Sk_Fraser","Sockeye",1998,22786.995,22786.995,"CU_10","Seton_L","TBD",17678,17678,"CU-10",1965,TRUE,8115.909663
"930","Sk_Fraser","Sockeye",1999,4150.5264,4150.5264,"CU_10","Seton_L","TBD",8951,8951,"CU-10",1965,TRUE,7049.89734
"931","Sk_Fraser","Sockeye",2000,1182.9618,1182.9618,"CU_10","Seton_L","TBD",12743,12743,"CU-10",1965,TRUE,5601.451981
"932","Sk_Fraser","Sockeye",2001,2845.395,2845.395,"CU_10","Seton_L","TBD",18585,18585,"CU-10",1965,TRUE,4224.019171
"933","Sk_Fraser","Sockeye",2002,14870.7585,14870.7585,"CU_10","Seton_L","TBD",48183,48183,"CU-10",1965,TRUE,3796.5349
"934","Sk_Fraser","Sockeye",2003,4775.004,4775.004,"CU_10","Seton_L","TBD",4835,4835,"CU-10",1965,TRUE,3931.923289
"935","Sk_Fraser","Sockeye",2004,1287,1287,"CU_10","Seton_L","TBD",5688,5688,"CU-10",1965,TRUE,4015.660538
"936","Sk_Fraser","Sockeye",2005,11991.385,11991.385,"CU_10","Seton_L","TBD",2520,2520,"CU-10",1965,TRUE,5753.587054
"937","Sk_Fraser","Sockeye",2006,17720.757,17720.757,"CU_10","Seton_L","TBD",172310,172310,"CU-10",1965,TRUE,6011.40483
"938","Sk_Fraser","Sockeye",2007,1699,1699,"CU_10","Seton_L","TBD",2856,2856,"CU-10",1965,TRUE,4642.809728
"939","Sk_Fraser","Sockeye",2008,82.0814,82.0814,"CU_10","Seton_L","TBD",303,303,"CU-10",1965,TRUE,2333.175663
"940","Sk_Fraser","Sockeye",2009,1544.4603,1544.4603,"CU_10","Seton_L","TBD",12139,12139,"CU-10",1965,TRUE,1397.733224
"941","Sk_Fraser","Sockeye",2010,47722.125,47722.125,"CU_10","Seton_L","TBD",83792,83792,"CU-10",1965,TRUE,1790.538503
"942","Sk_Fraser","Sockeye",2011,879.503,879.503,"CU_10","Seton_L","TBD",51,51,"CU-10",1965,TRUE,1518.779236
"943","Sk_Fraser","Sockeye",2012,25,25,"CU_10","Seton_L","TBD",219,219,"CU-10",1965,TRUE,1128.28409
"944","Sk_Fraser","Sockeye",2013,6952.5903,6952.5903,"CU_10","Seton_L","TBD",2583,2583,"CU-10",1965,TRUE,1643.466805
"945","Sk_Fraser","Sockeye",2014,21581.6057,21581.6057,"CU_10","Seton_L","TBD",NA,NA,"CU-10",1965,TRUE,1347.727008
"946","Sk_Fraser","Sockeye",2015,34.416,34.416,"CU_10","Seton_L","TBD",NA,NA,"CU-10",1965,TRUE,599.4220276
"947","Sk_Fraser","Sockeye",2016,41,41,"CU_10","Seton_L","TBD",NA,NA,"CU-10",1965,TRUE,678.3341167
"948","Sk_Fraser","Sockeye",2017,1032.7958,1032.7958,"CU_10","Seton_L","TBD",NA,NA,"CU-10",1965,TRUE,421.124605
"949","Sk_Fraser","Sockeye",2018,35459.13,35459.13,"CU_10","Seton_L","TBD",NA,NA,"CU-10",1965,TRUE,476.7840267
"950","Sk_Fraser","Sockeye",2019,520,520,"CU_10","Seton_L","TBD",NA,NA,"CU-10",1965,TRUE,940.0099158
"951","Sk_Fraser","Sockeye",1950,10316.49,10316.49,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"952","Sk_Fraser","Sockeye",1951,22758.656,22758.656,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"953","Sk_Fraser","Sockeye",1952,5462.182,5462.182,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"954","Sk_Fraser","Sockeye",1953,6559.1204,6559.1204,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"955","Sk_Fraser","Sockeye",1954,24159.6048,24159.6048,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"956","Sk_Fraser","Sockeye",1955,8773.638,8773.638,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"957","Sk_Fraser","Sockeye",1956,2450.69,2450.69,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"958","Sk_Fraser","Sockeye",1957,12825.46,12825.46,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"959","Sk_Fraser","Sockeye",1958,77665.661,77665.661,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"960","Sk_Fraser","Sockeye",1959,52257.69,52257.69,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"961","Sk_Fraser","Sockeye",1960,2901,2901,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"962","Sk_Fraser","Sockeye",1961,3845.29,3845.29,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"963","Sk_Fraser","Sockeye",1962,49856.382,49856.382,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"964","Sk_Fraser","Sockeye",1963,49942.838,49942.838,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"965","Sk_Fraser","Sockeye",1964,2712.06,2712.06,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"966","Sk_Fraser","Sockeye",1965,7426.892,7426.892,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"967","Sk_Fraser","Sockeye",1966,26332.8456,26332.8456,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"968","Sk_Fraser","Sockeye",1967,12505.896,12505.896,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"969","Sk_Fraser","Sockeye",1968,3697.913,3697.913,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"970","Sk_Fraser","Sockeye",1969,9079.805,9079.805,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"971","Sk_Fraser","Sockeye",1970,8447.4456,8447.4456,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"972","Sk_Fraser","Sockeye",1971,17334.508,17334.508,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"973","Sk_Fraser","Sockeye",1972,2751.564,2751.564,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"974","Sk_Fraser","Sockeye",1973,8715.6337,8715.6337,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"975","Sk_Fraser","Sockeye",1974,44562.747,44562.747,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"976","Sk_Fraser","Sockeye",1975,36570.204,36570.204,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"977","Sk_Fraser","Sockeye",1976,8304.138,8304.138,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"978","Sk_Fraser","Sockeye",1977,17674.0389,17674.0389,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"979","Sk_Fraser","Sockeye",1978,64522.4968,64522.4968,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"980","Sk_Fraser","Sockeye",1979,48132.5172,48132.5172,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"981","Sk_Fraser","Sockeye",1980,8134.3249,8134.3249,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"982","Sk_Fraser","Sockeye",1981,28359.1026,28359.1026,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"983","Sk_Fraser","Sockeye",1982,67366.2713,67366.2713,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"984","Sk_Fraser","Sockeye",1983,29753.7914,29753.7914,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"985","Sk_Fraser","Sockeye",1984,17569.6298,17569.6298,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"986","Sk_Fraser","Sockeye",1985,8900.742,8900.742,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"987","Sk_Fraser","Sockeye",1986,151082.8052,151082.8052,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"988","Sk_Fraser","Sockeye",1987,81760.6169,81760.6169,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"989","Sk_Fraser","Sockeye",1988,17496.3135,17496.3135,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"990","Sk_Fraser","Sockeye",1989,12743,12743,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"991","Sk_Fraser","Sockeye",1990,348904.7335,348904.7335,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"992","Sk_Fraser","Sockeye",1991,136827.9162,136827.9162,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"993","Sk_Fraser","Sockeye",1992,7875.7932,7875.7932,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"994","Sk_Fraser","Sockeye",1993,18299.9533,18299.9533,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"995","Sk_Fraser","Sockeye",1994,131126.024,131126.024,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,NA
"996","Sk_Fraser","Sockeye",1995,62531.4143,62531.4143,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,131126.024
"997","Sk_Fraser","Sockeye",1996,24810.7853,24810.7853,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,131126.024
"998","Sk_Fraser","Sockeye",1997,4681.7191,4681.7191,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,131126.024
"999","Sk_Fraser","Sockeye",1998,66878.7298,66878.7298,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,66878.7298
"1000","Sk_Fraser","Sockeye",1999,22364.7593,22364.7593,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,66878.7298
"1001","Sk_Fraser","Sockeye",2000,28490.1433,28490.1433,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,66878.7298
"1002","Sk_Fraser","Sockeye",2001,9032.0959,9032.0959,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,66878.7298
"1003","Sk_Fraser","Sockeye",2002,211677.0321,211677.0321,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,211677.0321
"1004","Sk_Fraser","Sockeye",2003,36367.424,36367.424,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,211677.0321
"1005","Sk_Fraser","Sockeye",2004,2087.2566,2087.2566,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,211677.0321
"1006","Sk_Fraser","Sockeye",2005,7734.7809,7734.7809,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,211677.0321
"1007","Sk_Fraser","Sockeye",2006,231140.7529,231140.7529,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,231140.7529
"1008","Sk_Fraser","Sockeye",2007,17444.1324,17444.1324,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,231140.7529
"1009","Sk_Fraser","Sockeye",2008,892.5816,892.5816,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,231140.7529
"1010","Sk_Fraser","Sockeye",2009,9758.8616,9758.8616,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,231140.7529
"1011","Sk_Fraser","Sockeye",2010,974989.8623,974989.8623,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,974989.8623
"1012","Sk_Fraser","Sockeye",2011,37806.2074,37806.2074,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,974989.8623
"1013","Sk_Fraser","Sockeye",2012,1596.6896,1596.6896,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,974989.8623
"1014","Sk_Fraser","Sockeye",2013,44223.5414,44223.5414,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,974989.8623
"1015","Sk_Fraser","Sockeye",2014,231789.6533,231789.6533,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,231789.6533
"1016","Sk_Fraser","Sockeye",2015,14173.7719,14173.7719,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,231789.6533
"1017","Sk_Fraser","Sockeye",2016,1196.694,1196.694,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,231789.6533
"1018","Sk_Fraser","Sockeye",2017,8020.6703,8020.6703,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,231789.6533
"1019","Sk_Fraser","Sockeye",2018,182167.224,182167.224,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,182167.224
"1020","Sk_Fraser","Sockeye",2019,2807.6815,2807.6815,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE,182167.224
"1021","Sk_Fraser","Sockeye",1950,1203318.676,1203318.676,"CU_23","Shuswap_L","TBD",9316321,9316321,"CU-23",1950,TRUE,NA
"1022","Sk_Fraser","Sockeye",1951,137565.8,137565.8,"CU_23","Shuswap_L","TBD",522030,522030,"CU-23",1950,TRUE,NA
"1023","Sk_Fraser","Sockeye",1952,7090.8353,7090.8353,"CU_23","Shuswap_L","TBD",16451,16451,"CU-23",1950,TRUE,NA
"1024","Sk_Fraser","Sockeye",1953,3272.0128,3272.0128,"CU_23","Shuswap_L","TBD",29571,29571,"CU-23",1950,TRUE,NA
"1025","Sk_Fraser","Sockeye",1954,1814228.7464,1814228.7464,"CU_23","Shuswap_L","TBD",15107801,15107801,"CU-23",1950,TRUE,NA
"1026","Sk_Fraser","Sockeye",1955,63315.5571,63315.5571,"CU_23","Shuswap_L","TBD",853876,853876,"CU-23",1950,TRUE,NA
"1027","Sk_Fraser","Sockeye",1956,3173.2155,3173.2155,"CU_23","Shuswap_L","TBD",7419,7419,"CU-23",1950,TRUE,NA
"1028","Sk_Fraser","Sockeye",1957,2596.18,2596.18,"CU_23","Shuswap_L","TBD",2206,2206,"CU-23",1950,TRUE,NA
"1029","Sk_Fraser","Sockeye",1958,2232629.9065,2232629.9065,"CU_23","Shuswap_L","TBD",2080873,2080873,"CU-23",1950,TRUE,NA
"1030","Sk_Fraser","Sockeye",1959,134515.9002,134515.9002,"CU_23","Shuswap_L","TBD",374607,374607,"CU-23",1950,TRUE,NA
"1031","Sk_Fraser","Sockeye",1960,1849.79,1849.79,"CU_23","Shuswap_L","TBD",2333,2333,"CU-23",1950,TRUE,NA
"1032","Sk_Fraser","Sockeye",1961,1093.846,1093.846,"CU_23","Shuswap_L","TBD",6996,6996,"CU-23",1950,TRUE,NA
"1033","Sk_Fraser","Sockeye",1962,1120138.6056,1120138.6056,"CU_23","Shuswap_L","TBD",2751141,2751141,"CU-23",1950,TRUE,NA
"1034","Sk_Fraser","Sockeye",1963,157163.536,157163.536,"CU_23","Shuswap_L","TBD",3051092,3051092,"CU-23",1950,TRUE,NA
"1035","Sk_Fraser","Sockeye",1964,600.376,600.376,"CU_23","Shuswap_L","TBD",17280,17280,"CU-23",1950,TRUE,NA
"1036","Sk_Fraser","Sockeye",1965,2058.995,2058.995,"CU_23","Shuswap_L","TBD",24312,24312,"CU-23",1950,TRUE,NA
"1037","Sk_Fraser","Sockeye",1966,1197282.382,1197282.382,"CU_23","Shuswap_L","TBD",3937025,3937025,"CU-23",1950,TRUE,NA
"1038","Sk_Fraser","Sockeye",1967,737687.9241,737687.9241,"CU_23","Shuswap_L","TBD",3116378,3116378,"CU-23",1950,TRUE,NA
"1039","Sk_Fraser","Sockeye",1968,3476.753,3476.753,"CU_23","Shuswap_L","TBD",20783,20783,"CU-23",1950,TRUE,NA
"1040","Sk_Fraser","Sockeye",1969,5756.7977,5756.7977,"CU_23","Shuswap_L","TBD",27967,27967,"CU-23",1950,TRUE,NA
"1041","Sk_Fraser","Sockeye",1970,1407279.6289,1407279.6289,"CU_23","Shuswap_L","TBD",5376623,5376623,"CU-23",1950,TRUE,NA
"1042","Sk_Fraser","Sockeye",1971,288890.156,288890.156,"CU_23","Shuswap_L","TBD",680439,680439,"CU-23",1950,TRUE,NA
"1043","Sk_Fraser","Sockeye",1972,4183.694,4183.694,"CU_23","Shuswap_L","TBD",40407,40407,"CU-23",1950,TRUE,NA
"1044","Sk_Fraser","Sockeye",1973,3781.6168,3781.6168,"CU_23","Shuswap_L","TBD",64051,64051,"CU-23",1950,TRUE,NA
"1045","Sk_Fraser","Sockeye",1974,1089424.8674,1089424.8674,"CU_23","Shuswap_L","TBD",6898196,6898196,"CU-23",1950,TRUE,NA
"1046","Sk_Fraser","Sockeye",1975,163004.8054,163004.8054,"CU_23","Shuswap_L","TBD",1023083,1023083,"CU-23",1950,TRUE,NA
"1047","Sk_Fraser","Sockeye",1976,4780,4780,"CU_23","Shuswap_L","TBD",13049,13049,"CU-23",1950,TRUE,NA
"1048","Sk_Fraser","Sockeye",1977,12365.7236,12365.7236,"CU_23","Shuswap_L","TBD",93025,93025,"CU-23",1950,TRUE,NA
"1049","Sk_Fraser","Sockeye",1978,1887280.0881,1887280.0881,"CU_23","Shuswap_L","TBD",9474629,9474629,"CU-23",1950,TRUE,NA
"1050","Sk_Fraser","Sockeye",1979,293159.3891,293159.3891,"CU_23","Shuswap_L","TBD",1491217,1491217,"CU-23",1950,TRUE,NA
"1051","Sk_Fraser","Sockeye",1980,2500,2500,"CU_23","Shuswap_L","TBD",21794,21794,"CU-23",1950,TRUE,NA
"1052","Sk_Fraser","Sockeye",1981,10210.1897,10210.1897,"CU_23","Shuswap_L","TBD",9466,9466,"CU-23",1950,TRUE,NA
"1053","Sk_Fraser","Sockeye",1982,3010270.8774,3010270.8774,"CU_23","Shuswap_L","TBD",9312105,9312105,"CU-23",1950,TRUE,NA
"1054","Sk_Fraser","Sockeye",1983,210780.331,210780.331,"CU_23","Shuswap_L","TBD",1963829,1963829,"CU-23",1950,TRUE,NA
"1055","Sk_Fraser","Sockeye",1984,4335,4335,"CU_23","Shuswap_L","TBD",33071,33071,"CU-23",1950,TRUE,NA
"1056","Sk_Fraser","Sockeye",1985,1484,1484,"CU_23","Shuswap_L","TBD",4319,4319,"CU-23",1950,TRUE,NA
"1057","Sk_Fraser","Sockeye",1986,2318244.846,2318244.846,"CU_23","Shuswap_L","TBD",10814466,10814466,"CU-23",1950,TRUE,NA
"1058","Sk_Fraser","Sockeye",1987,594054.1628,594054.1628,"CU_23","Shuswap_L","TBD",3895414,3895414,"CU-23",1950,TRUE,NA
"1059","Sk_Fraser","Sockeye",1988,5007,5007,"CU_23","Shuswap_L","TBD",8219,8219,"CU-23",1950,TRUE,NA
"1060","Sk_Fraser","Sockeye",1989,565,565,"CU_23","Shuswap_L","TBD",12858,12858,"CU-23",1950,TRUE,NA
"1061","Sk_Fraser","Sockeye",1990,3674665.8648,3674665.8648,"CU_23","Shuswap_L","TBD",7728193,7728193,"CU-23",1950,TRUE,NA
"1062","Sk_Fraser","Sockeye",1991,1242772.1483,1242772.1483,"CU_23","Shuswap_L","TBD",865206,865206,"CU-23",1950,TRUE,NA
"1063","Sk_Fraser","Sockeye",1992,12716.244,12716.244,"CU_23","Shuswap_L","TBD",19909,19909,"CU-23",1950,TRUE,NA
"1064","Sk_Fraser","Sockeye",1993,1313.6093,1313.6093,"CU_23","Shuswap_L","TBD",15343,15343,"CU-23",1950,TRUE,NA
"1065","Sk_Fraser","Sockeye",1994,1361672.5386,1361672.5386,"CU_23","Shuswap_L","TBD",2607292,2607292,"CU-23",1950,TRUE,NA
"1066","Sk_Fraser","Sockeye",1995,411380.1269,411380.1269,"CU_23","Shuswap_L","TBD",771116,771116,"CU-23",1950,TRUE,1361672.539
"1067","Sk_Fraser","Sockeye",1996,11371.6907,11371.6907,"CU_23","Shuswap_L","TBD",61102,61102,"CU-23",1950,TRUE,1361672.539
"1068","Sk_Fraser","Sockeye",1997,977.3496,977.3496,"CU_23","Shuswap_L","TBD",34429,34429,"CU-23",1950,TRUE,1361672.539
"1069","Sk_Fraser","Sockeye",1998,1321774.1314,1321774.1314,"CU_23","Shuswap_L","TBD",7162244,7162244,"CU-23",1950,TRUE,1321774.131
"1070","Sk_Fraser","Sockeye",1999,256499.3308,256499.3308,"CU_23","Shuswap_L","TBD",698802,698802,"CU-23",1950,TRUE,1321774.131
"1071","Sk_Fraser","Sockeye",2000,461.0638,461.0638,"CU_23","Shuswap_L","TBD",1388,1388,"CU-23",1950,TRUE,1321774.131
"1072","Sk_Fraser","Sockeye",2001,3728.9404,3728.9404,"CU_23","Shuswap_L","TBD",7698,7698,"CU-23",1950,TRUE,1321774.131
