"","Year","CU_ID","Species","Stock","Label","Metric","Compare","LBM","UBM","Value","Status"
"11319",2012,"SEL-21-06","Sockeye","Maxan","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11320",2013,"SEL-21-06","Sockeye","Maxan","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11321",2014,"SEL-21-06","Sockeye","Maxan","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11322",2015,"SEL-21-06","Sockeye","Maxan","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11323",2016,"SEL-21-06","Sockeye","Maxan","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11324",2017,"SEL-21-06","Sockeye","Maxan","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11325",2018,"SEL-21-06","Sockeye","Maxan","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11326",2010,"SEL-21-06","Sockeye","Maxan","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11327",2011,"SEL-21-06","Sockeye","Maxan","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11328",2012,"SEL-21-06","Sockeye","Maxan","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11329",2013,"SEL-21-06","Sockeye","Maxan","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11330",2014,"SEL-21-06","Sockeye","Maxan","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11331",2015,"SEL-21-06","Sockeye","Maxan","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11332",2016,"SEL-21-06","Sockeye","Maxan","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11333",2017,"SEL-21-06","Sockeye","Maxan","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11334",2018,"SEL-21-06","Sockeye","Maxan","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11335",2010,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11336",2011,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11337",2012,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11338",2013,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11339",2014,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11340",2015,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11341",2016,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11342",2017,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11343",2018,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11344",2010,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11345",2011,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11346",2012,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11347",2013,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11348",2014,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11349",2015,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11350",2016,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11351",2017,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11352",2018,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11353",2010,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11354",2011,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11355",2012,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11356",2013,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11357",2014,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11358",2015,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11359",2016,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11360",2017,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11361",2018,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11362",2010,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11363",2011,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11364",2012,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11365",2013,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11366",2014,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11367",2015,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11368",2016,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11369",2017,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11370",2018,"SEL-21-07","Sockeye","Morice","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11371",2010,"SEL-21-07","Sockeye","Morice","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11372",2011,"SEL-21-07","Sockeye","Morice","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11373",2012,"SEL-21-07","Sockeye","Morice","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11374",2013,"SEL-21-07","Sockeye","Morice","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11375",2014,"SEL-21-07","Sockeye","Morice","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11376",2015,"SEL-21-07","Sockeye","Morice","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11377",2016,"SEL-21-07","Sockeye","Morice","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11378",2017,"SEL-21-07","Sockeye","Morice","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11379",2018,"SEL-21-07","Sockeye","Morice","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11380",2010,"SEL-21-07","Sockeye","Morice","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11381",2011,"SEL-21-07","Sockeye","Morice","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11382",2012,"SEL-21-07","Sockeye","Morice","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11383",2013,"SEL-21-07","Sockeye","Morice","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11384",2014,"SEL-21-07","Sockeye","Morice","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11385",2015,"SEL-21-07","Sockeye","Morice","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11386",2016,"SEL-21-07","Sockeye","Morice","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11387",2017,"SEL-21-07","Sockeye","Morice","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11388",2018,"SEL-21-07","Sockeye","Morice","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11389",2010,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11390",2011,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11391",2012,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11392",2013,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11393",2014,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11394",2015,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11395",2016,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11396",2017,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11397",2018,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11398",2010,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11399",2011,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11400",2012,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11401",2013,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11402",2014,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11403",2015,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11404",2016,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11405",2017,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11406",2018,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11407",2010,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11408",2011,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11409",2012,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11410",2013,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11411",2014,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11412",2015,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11413",2016,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11414",2017,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11415",2018,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11416",2010,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11417",2011,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11418",2012,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11419",2013,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11420",2014,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11421",2015,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11422",2016,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11423",2017,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11424",2018,"SEL-21-09","Sockeye","Stephens","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11425",2010,"SEL-21-09","Sockeye","Stephens","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11426",2011,"SEL-21-09","Sockeye","Stephens","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11427",2012,"SEL-21-09","Sockeye","Stephens","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11428",2013,"SEL-21-09","Sockeye","Stephens","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11429",2014,"SEL-21-09","Sockeye","Stephens","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11430",2015,"SEL-21-09","Sockeye","Stephens","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11431",2016,"SEL-21-09","Sockeye","Stephens","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11432",2017,"SEL-21-09","Sockeye","Stephens","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11433",2018,"SEL-21-09","Sockeye","Stephens","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11434",2010,"SEL-21-09","Sockeye","Stephens","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11435",2011,"SEL-21-09","Sockeye","Stephens","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11436",2012,"SEL-21-09","Sockeye","Stephens","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11437",2013,"SEL-21-09","Sockeye","Stephens","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11438",2014,"SEL-21-09","Sockeye","Stephens","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11439",2015,"SEL-21-09","Sockeye","Stephens","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11440",2016,"SEL-21-09","Sockeye","Stephens","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11441",2017,"SEL-21-09","Sockeye","Stephens","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11442",2018,"SEL-21-09","Sockeye","Stephens","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11443",2010,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11444",2011,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11445",2012,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11446",2013,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11447",2014,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11448",2015,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11449",2016,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11450",2017,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11451",2018,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11452",2010,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11453",2011,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11454",2012,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11455",2013,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11456",2014,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11457",2015,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11458",2016,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11459",2017,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11460",2018,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11461",2010,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11462",2011,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11463",2012,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11464",2013,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11465",2014,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11466",2015,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11467",2016,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11468",2017,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11469",2018,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11470",2010,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11471",2011,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11472",2012,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11473",2013,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11474",2014,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11475",2015,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11476",2016,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11477",2017,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11478",2018,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11479",2010,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11480",2011,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11481",2012,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11482",2013,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11483",2014,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11484",2015,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11485",2016,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11486",2017,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11487",2018,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11488",2010,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11489",2011,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11490",2012,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11491",2013,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11492",2014,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11493",2015,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11494",2016,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11495",2017,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11496",2018,"SEL-21-11","Sockeye","Tahlo/Morrison","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"11497",2010,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11498",2011,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11499",2012,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11500",2013,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11501",2014,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11502",2015,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11503",2016,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11504",2017,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11505",2018,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"11506",2010,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11507",2011,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11508",2012,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11509",2013,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11510",2014,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11511",2015,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11512",2016,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11513",2017,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11514",2018,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"11515",2010,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11516",2011,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11517",2012,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11518",2013,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11519",2014,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11520",2015,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11521",2016,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11522",2017,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11523",2018,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"11524",2010,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11525",2011,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11526",2012,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11527",2013,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11528",2014,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11529",2015,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11530",2016,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11531",2017,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11532",2018,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"11533",2010,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11534",2011,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11535",2012,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11536",2013,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11537",2014,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11538",2015,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11539",2016,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11540",2017,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"11541",2018,"SEL-21-12","Sockeye","Footsore/Hodder","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
