"CU_Name","CU_acro","DU_ID","CU_ID","Pop_Name","Pop_ID","Year","EstClass","TotalInfilled","pNOS_Used","TotalInfilledAdj","StartYear","UseYear"
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2016,"INFILL",141.014649100405,1,141.014649100405,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2017,"RELATIVE ABUNDANCE (TYPE-4)",136,1,136,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2018,"RELATIVE ABUNDANCE (TYPE-4)",20,1,20,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2019,"INFILL",131.207059775952,1,131.207059775952,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2020,"INFILL",140.959924605947,1,140.959924605947,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2021,"RELATIVE ABUNDANCE (TYPE-4)",99,1,99,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2022,"RELATIVE ABUNDANCE (TYPE-4)",131,1,131,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","ATLEO RIVER",41133,2018,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","ATLEO RIVER",41133,2021,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","WATTA CREEK",41168,1995,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","WATTA CREEK",41168,1996,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","WATTA CREEK",41168,2008,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","WATTA CREEK",41168,2009,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","WATTA CREEK",41168,2010,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","WATTA CREEK",41168,2020,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,1995,"OtherSource",323,1,323,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,1996,"OtherSource",164,1,164,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,1997,"OtherSource",266,1,266,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,1998,"OtherSource",370,1,370,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,1999,"OtherSource",234,1,234,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2000,"OtherSource",160,1,160,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2001,"INFILL",65.5821334460071,1,65.5821334460071,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2002,"OtherSource",23,1,23,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2003,"OtherSource",28,1,28,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2004,"OtherSource",72,1,72,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2005,"OtherSource",36,1,36,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2006,"OtherSource",117,1,117,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2007,"OtherSource",13,1,13,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2008,"OtherSource",24,1,24,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2009,"OtherSource",15,1,15,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2010,"OtherSource",9,1,9,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2011,"OtherSource",48,1,48,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2012,"OtherSource",80,1,80,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2013,"RELATIVE ABUNDANCE (TYPE-3)",73,1,73,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2014,"RELATIVE ABUNDANCE (TYPE-4)",37,1,37,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2015,"RELATIVE ABUNDANCE (TYPE-3)",49,1,49,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2016,"INFILL",107.676249765424,1,107.676249765424,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2017,"RELATIVE ABUNDANCE (TYPE-4)",61,1,61,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2018,"INFILL",120.557252413689,1,120.557252413689,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2019,"RELATIVE ABUNDANCE (TYPE-4)",10,1,10,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2020,"INFILL",107.63446312573,1,107.63446312573,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2021,"INFILL",119.364958263127,1,119.364958263127,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2022,"RELATIVE ABUNDANCE (TYPE-4)",87,1,87,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","ICE RIVER",41198,1995,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","ICE RIVER",41198,1996,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","ICE RIVER",41198,2001,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","ICE RIVER",41198,2009,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","ICE RIVER",41198,2010,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","ICE RIVER",41198,2014,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SYDNEY RIVER",41208,1995,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SYDNEY RIVER",41208,1996,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SYDNEY RIVER",41208,2001,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SYDNEY RIVER",41208,2008,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SYDNEY RIVER",41208,2009,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SYDNEY RIVER",41208,2010,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SYDNEY RIVER",41208,2015,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SYDNEY RIVER",41208,2018,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,1995,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,1999,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2000,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2001,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2002,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2003,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2004,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2005,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2006,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2008,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2009,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2010,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2011,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MOOYAH RIVER",41288,2022,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,1995,"OtherSource",335,0.12125,4.9250234375,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,1996,"OtherSource",693,0.12125,10.1881828125,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,1997,"OtherSource",2224,0.12125,32.696275,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,1998,"OtherSource",3065,0.12125,45.0602890625,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,1999,"OtherSource",2268,0.12125,33.34314375,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2000,"OtherSource",149,0.12125,2.1905328125,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2001,"OtherSource",96,0.12125,1.41135,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2002,"OtherSource",440,0.12125,6.4686875,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2003,"OtherSource",768,0.12125,11.2908,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2004,"OtherSource",2615,0.12125,38.4445859375,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2005,"OtherSource",642,0.12125,9.438403125,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2006,"OtherSource",516,0.12125,7.58600625,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2007,"OtherSource",351,0.12125,5.1602484375,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2008,"OtherSource",515,0.12125,7.5713046875,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2009,"OtherSource",1800,0.12125,26.4628125,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2010,"OtherSource",3025,0.12125,44.4722265625,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2011,"OtherSource",2024,0.12125,29.7559625,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2012,"OtherSource",1203,0.12125,17.6859796875,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2013,"RELATIVE ABUNDANCE (TYPE-3)",8543,0.12125,125.5954484375,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2014,"RELATIVE ABUNDANCE (TYPE-4)",3002,0.12125,44.134090625,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2015,"RELATIVE ABUNDANCE (TYPE-3)",6292,0.12125,92.50223125,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2016,"RELATIVE ABUNDANCE (TYPE-4)",10756,0.12125,158.13000625,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2017,"RELATIVE ABUNDANCE (TYPE-4)",1355,0.12125,19.9206171875,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2018,"RELATIVE ABUNDANCE (TYPE-3)",3579,0.12125,52.6168921875,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2019,"RELATIVE ABUNDANCE (TYPE-4)",1894,0.12125,27.844759375,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2020,"RELATIVE ABUNDANCE (TYPE-4)",2496,0.12125,36.6951,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2021,"RELATIVE ABUNDANCE (TYPE-4)",4548,0.12125,66.86270625,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,2022,"RELATIVE ABUNDANCE (TYPE-4)",1434,0.12125,21.082040625,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,1995,"OtherSource",750,1,750,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,1996,"OtherSource",914,1,914,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,1997,"OtherSource",1874,1,1874,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,1998,"OtherSource",3880,1,3880,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,1999,"INFILL",2089.63740319091,1,2089.63740319091,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2000,"INFILL",1052.43941028486,1,1052.43941028486,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2001,"OtherSource",272,1,272,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2002,"INFILL",2957.03037427418,1,2957.03037427418,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2003,"INFILL",3699.26786034307,1,3699.26786034307,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2004,"INFILL",4583.95397806767,1,4583.95397806767,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2005,"OtherSource",1004,1,1004,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2006,"INFILL",2470.0866293002,1,2470.0866293002,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2007,"INFILL",1021.8588741338,1,1021.8588741338,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2008,"INFILL",1544.85443329225,1,1544.85443329225,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2009,"INFILL",2078.69484712408,1,2078.69484712408,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2010,"INFILL",2215.18369377911,1,2215.18369377911,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2011,"OtherSource",1000,1,1000,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2012,"OtherSource",982,1,982,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2013,"INFILL",7139.43162524653,1,7139.43162524653,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2014,"INFILL",2086.4028109222,1,2086.4028109222,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2015,"INFILL",4597.08777687177,1,4597.08777687177,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2016,"INFILL",5016.28264410095,1,5016.28264410095,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2017,"INFILL",2025.05678211792,1,2025.05678211792,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2018,"INFILL",1960.67156383183,1,1960.67156383183,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2019,"INFILL",1302.8015084949,1,1302.8015084949,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2020,"INFILL",1083.34166924764,1,1083.34166924764,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2021,"RELATIVE ABUNDANCE (TYPE-4)",4930,1,4930,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","GOLD RIVER",41348,2022,"RELATIVE ABUNDANCE (TYPE-4)",8217,1,8217,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MUCHALAT RIVER",41364,2001,"TRUE ABUNDANCE (TYPE-1)",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MUCHALAT RIVER",41364,2002,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MUCHALAT RIVER",41364,2019,"RELATIVE ABUNDANCE (TYPE-4)",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MUCHALAT RIVER",41364,2020,"RELATIVE ABUNDANCE (TYPE-4)",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MUCHALAT RIVER",41364,2021,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MUCHALAT RIVER",41364,2022,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","OKTWANCH RIVER",41373,1996,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","OKTWANCH RIVER",41373,2001,"TRUE ABUNDANCE (TYPE-1)",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","OKTWANCH RIVER",41373,2015,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","OKTWANCH RIVER",41373,2016,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","OKTWANCH RIVER",41373,2017,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","OKTWANCH RIVER",41373,2019,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","OKTWANCH RIVER",41373,2020,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","OKTWANCH RIVER",41373,2021,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","OKTWANCH RIVER",41373,2022,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,1995,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2002,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2003,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2004,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2006,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2007,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2008,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2009,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2010,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2011,"OtherSource",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2016,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KLEEPTEE CREEK",41393,2022,"QualFiltered",NA,1,NA,NA,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,1995,"OtherSource",NA,1,NA,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,1996,"OtherSource",NA,1,NA,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,1997,"OtherSource",NA,1,NA,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,1998,"OtherSource",NA,1,NA,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,1999,"OtherSource",NA,1,NA,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2000,"OtherSource",NA,1,NA,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2001,"OtherSource",NA,1,NA,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2002,"OtherSource",NA,1,NA,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2003,"OtherSource",NA,1,NA,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2005,"OtherSource",NA,1,NA,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2006,"OtherSource",NA,1,NA,1995,TRUE
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TLUPANA RIVER",41423,2008,"OtherSource",NA,1,NA,1995,TRUE
