"","CU_name","Return.Year","TribDeme","Estimate"
"528","Lower Thompson",1996,"Spahomin Cr",NA
"529","Lower Thompson",1996,"Spius Cr",262
"530","Lower Thompson",1996,"Thompson R",NA
"531","Lower Thompson",1996,"Tranquille R",9
"532","Lower Thompson",1997,"Bonaparte R",11
"533","Lower Thompson",1997,"Brook Cr",NA
"534","Lower Thompson",1997,"Clapperton Cr",NA
"535","Lower Thompson",1997,"Coldwater R",1489
"536","Lower Thompson",1997,"Deadman R",407
"537","Lower Thompson",1997,"Guichon Cr",48
"538","Lower Thompson",1997,"Juliet Cr",NA
"539","Lower Thompson",1997,"Kamloops Lake",NA
"540","Lower Thompson",1997,"Maka Cr",NA
"541","Lower Thompson",1997,"Nicola R (DAM)",7
"542","Lower Thompson",1997,"Nicola R (DOT)",15
"543","Lower Thompson",1997,"Nooaitch Cr",NA
"544","Lower Thompson",1997,"Quilchena Cr",NA
"545","Lower Thompson",1997,"Skuhun Cr",NA
"546","Lower Thompson",1997,"Spahomin Cr",NA
"547","Lower Thompson",1997,"Spius Cr",5585
"548","Lower Thompson",1997,"Thompson R",NA
"549","Lower Thompson",1997,"Tranquille R",29
"550","Lower Thompson",1998,"Bonaparte R",63
"551","Lower Thompson",1998,"Brook Cr",NA
"552","Lower Thompson",1998,"Clapperton Cr",0
"553","Lower Thompson",1998,"Coldwater R",691
"554","Lower Thompson",1998,"Deadman R",131
"555","Lower Thompson",1998,"Guichon Cr",0
"556","Lower Thompson",1998,"Juliet Cr",NA
"557","Lower Thompson",1998,"Kamloops Lake",NA
"558","Lower Thompson",1998,"Maka Cr",NA
"559","Lower Thompson",1998,"Nicola R (DAM)",29
"560","Lower Thompson",1998,"Nicola R (DOT)",3
"561","Lower Thompson",1998,"Nooaitch Cr",NA
"562","Lower Thompson",1998,"Quilchena Cr",NA
"563","Lower Thompson",1998,"Skuhun Cr",NA
"564","Lower Thompson",1998,"Spahomin Cr",NA
"565","Lower Thompson",1998,"Spius Cr",1271
"566","Lower Thompson",1998,"Thompson R",NA
"567","Lower Thompson",1998,"Tranquille R",9
"568","Lower Thompson",1999,"Bonaparte R",42
"569","Lower Thompson",1999,"Brook Cr",NA
"570","Lower Thompson",1999,"Clapperton Cr",0
"571","Lower Thompson",1999,"Coldwater R",1812
"572","Lower Thompson",1999,"Deadman R",1089
"573","Lower Thompson",1999,"Guichon Cr",165
"574","Lower Thompson",1999,"Juliet Cr",NA
"575","Lower Thompson",1999,"Kamloops Lake",NA
"576","Lower Thompson",1999,"Maka Cr",NA
"577","Lower Thompson",1999,"Nicola R (DAM)",3
"578","Lower Thompson",1999,"Nicola R (DOT)",7
"579","Lower Thompson",1999,"Nooaitch Cr",NA
"580","Lower Thompson",1999,"Quilchena Cr",NA
"581","Lower Thompson",1999,"Skuhun Cr",NA
"582","Lower Thompson",1999,"Spahomin Cr",NA
"583","Lower Thompson",1999,"Spius Cr",1032
"584","Lower Thompson",1999,"Thompson R",NA
"585","Lower Thompson",1999,"Tranquille R",17
"586","Lower Thompson",2000,"Bonaparte R",62
"587","Lower Thompson",2000,"Brook Cr",NA
"588","Lower Thompson",2000,"Clapperton Cr",NA
"589","Lower Thompson",2000,"Coldwater R",2870
"590","Lower Thompson",2000,"Deadman R",773
"591","Lower Thompson",2000,"Guichon Cr",NA
"592","Lower Thompson",2000,"Juliet Cr",NA
"593","Lower Thompson",2000,"Kamloops Lake",NA
"594","Lower Thompson",2000,"Maka Cr",NA
"595","Lower Thompson",2000,"Nicola R (DAM)",NA
"596","Lower Thompson",2000,"Nicola R (DOT)",6
"597","Lower Thompson",2000,"Nooaitch Cr",NA
"598","Lower Thompson",2000,"Quilchena Cr",NA
"599","Lower Thompson",2000,"Skuhun Cr",NA
"600","Lower Thompson",2000,"Spahomin Cr",NA
"601","Lower Thompson",2000,"Spius Cr",1034
"602","Lower Thompson",2000,"Thompson R",NA
"603","Lower Thompson",2000,"Tranquille R",NA
"604","Lower Thompson",2001,"Bonaparte R",136
"605","Lower Thompson",2001,"Brook Cr",NA
"606","Lower Thompson",2001,"Clapperton Cr",29
"607","Lower Thompson",2001,"Coldwater R",4600
"608","Lower Thompson",2001,"Deadman R",861
"609","Lower Thompson",2001,"Guichon Cr",101
"610","Lower Thompson",2001,"Juliet Cr",NA
"611","Lower Thompson",2001,"Kamloops Lake",NA
"612","Lower Thompson",2001,"Maka Cr",NA
"613","Lower Thompson",2001,"Nicola R (DAM)",21
"614","Lower Thompson",2001,"Nicola R (DOT)",56
"615","Lower Thompson",2001,"Nooaitch Cr",NA
"616","Lower Thompson",2001,"Quilchena Cr",NA
"617","Lower Thompson",2001,"Skuhun Cr",NA
"618","Lower Thompson",2001,"Spahomin Cr",NA
"619","Lower Thompson",2001,"Spius Cr",3910
"620","Lower Thompson",2001,"Thompson R",NA
"621","Lower Thompson",2001,"Tranquille R",15
"622","Lower Thompson",2002,"Bonaparte R",600
"623","Lower Thompson",2002,"Brook Cr",NA
"624","Lower Thompson",2002,"Clapperton Cr",30
"625","Lower Thompson",2002,"Coldwater R",5661
"626","Lower Thompson",2002,"Deadman R",4214
"627","Lower Thompson",2002,"Guichon Cr",111
"628","Lower Thompson",2002,"Juliet Cr",NA
"629","Lower Thompson",2002,"Kamloops Lake",NA
"630","Lower Thompson",2002,"Maka Cr",NA
"631","Lower Thompson",2002,"Nicola R (DAM)",0
"632","Lower Thompson",2002,"Nicola R (DOT)",55
"633","Lower Thompson",2002,"Nooaitch Cr",NA
"634","Lower Thompson",2002,"Quilchena Cr",NA
"635","Lower Thompson",2002,"Skuhun Cr",NA
"636","Lower Thompson",2002,"Spahomin Cr",NA
"637","Lower Thompson",2002,"Spius Cr",5575
"638","Lower Thompson",2002,"Thompson R",NA
"639","Lower Thompson",2002,"Tranquille R",3
"640","Lower Thompson",2003,"Bonaparte R",289
"641","Lower Thompson",2003,"Brook Cr",NA
"642","Lower Thompson",2003,"Clapperton Cr",0
"643","Lower Thompson",2003,"Coldwater R",1194
"644","Lower Thompson",2003,"Deadman R",1005
"645","Lower Thompson",2003,"Guichon Cr",23
"646","Lower Thompson",2003,"Juliet Cr",NA
"647","Lower Thompson",2003,"Kamloops Lake",NA
"648","Lower Thompson",2003,"Maka Cr",NA
"649","Lower Thompson",2003,"Nicola R (DAM)",0
"650","Lower Thompson",2003,"Nicola R (DOT)",3
"651","Lower Thompson",2003,"Nooaitch Cr",NA
"652","Lower Thompson",2003,"Quilchena Cr",NA
"653","Lower Thompson",2003,"Skuhun Cr",NA
"654","Lower Thompson",2003,"Spahomin Cr",NA
"655","Lower Thompson",2003,"Spius Cr",400
"656","Lower Thompson",2003,"Thompson R",NA
"657","Lower Thompson",2003,"Tranquille R",45
"658","Lower Thompson",2004,"Bonaparte R",132
"659","Lower Thompson",2004,"Brook Cr",NA
"660","Lower Thompson",2004,"Clapperton Cr",0
"661","Lower Thompson",2004,"Coldwater R",1267
"662","Lower Thompson",2004,"Deadman R",1409
"663","Lower Thompson",2004,"Guichon Cr",71
"664","Lower Thompson",2004,"Juliet Cr",NA
"665","Lower Thompson",2004,"Kamloops Lake",NA
"666","Lower Thompson",2004,"Maka Cr",NA
"667","Lower Thompson",2004,"Nicola R (DAM)",NA
"668","Lower Thompson",2004,"Nicola R (DOT)",NA
"669","Lower Thompson",2004,"Nooaitch Cr",NA
"670","Lower Thompson",2004,"Quilchena Cr",NA
"671","Lower Thompson",2004,"Skuhun Cr",NA
"672","Lower Thompson",2004,"Spahomin Cr",NA
"673","Lower Thompson",2004,"Spius Cr",1480
"674","Lower Thompson",2004,"Thompson R",NA
"675","Lower Thompson",2004,"Tranquille R",16
"676","Lower Thompson",2005,"Bonaparte R",308
"677","Lower Thompson",2005,"Brook Cr",NA
"678","Lower Thompson",2005,"Clapperton Cr",NA
"679","Lower Thompson",2005,"Coldwater R",935
"680","Lower Thompson",2005,"Deadman R",1141
"681","Lower Thompson",2005,"Guichon Cr",NA
"682","Lower Thompson",2005,"Juliet Cr",NA
"683","Lower Thompson",2005,"Kamloops Lake",NA
"684","Lower Thompson",2005,"Maka Cr",NA
"685","Lower Thompson",2005,"Nicola R (DAM)",NA
"686","Lower Thompson",2005,"Nicola R (DOT)",NA
"687","Lower Thompson",2005,"Nooaitch Cr",NA
"688","Lower Thompson",2005,"Quilchena Cr",NA
"689","Lower Thompson",2005,"Skuhun Cr",NA
"690","Lower Thompson",2005,"Spahomin Cr",NA
"691","Lower Thompson",2005,"Spius Cr",222
"692","Lower Thompson",2005,"Thompson R",NA
"693","Lower Thompson",2005,"Tranquille R",8
"694","Lower Thompson",2006,"Bonaparte R",289
"695","Lower Thompson",2006,"Brook Cr",NA
"696","Lower Thompson",2006,"Clapperton Cr",NA
"697","Lower Thompson",2006,"Coldwater R",300
"698","Lower Thompson",2006,"Deadman R",177
"699","Lower Thompson",2006,"Guichon Cr",NA
"700","Lower Thompson",2006,"Juliet Cr",NA
"701","Lower Thompson",2006,"Kamloops Lake",NA
"702","Lower Thompson",2006,"Maka Cr",NA
"703","Lower Thompson",2006,"Nicola R (DAM)",NA
"704","Lower Thompson",2006,"Nicola R (DOT)",NA
"705","Lower Thompson",2006,"Nooaitch Cr",NA
"706","Lower Thompson",2006,"Quilchena Cr",NA
"707","Lower Thompson",2006,"Skuhun Cr",NA
"708","Lower Thompson",2006,"Spahomin Cr",NA
"709","Lower Thompson",2006,"Spius Cr",316
"710","Lower Thompson",2006,"Thompson R",NA
"711","Lower Thompson",2006,"Tranquille R",0
"712","Lower Thompson",2007,"Bonaparte R",1251
"713","Lower Thompson",2007,"Brook Cr",NA
"714","Lower Thompson",2007,"Clapperton Cr",NA
"715","Lower Thompson",2007,"Coldwater R",3348
"716","Lower Thompson",2007,"Deadman R",3124
"717","Lower Thompson",2007,"Guichon Cr",NA
"718","Lower Thompson",2007,"Juliet Cr",NA
"719","Lower Thompson",2007,"Kamloops Lake",NA
"720","Lower Thompson",2007,"Maka Cr",NA
"721","Lower Thompson",2007,"Nicola R (DAM)",NA
"722","Lower Thompson",2007,"Nicola R (DOT)",NA
"723","Lower Thompson",2007,"Nooaitch Cr",NA
"724","Lower Thompson",2007,"Quilchena Cr",NA
"725","Lower Thompson",2007,"Skuhun Cr",NA
"726","Lower Thompson",2007,"Spahomin Cr",NA
"727","Lower Thompson",2007,"Spius Cr",2446
"728","Lower Thompson",2007,"Thompson R",NA
"729","Lower Thompson",2007,"Tranquille R",0
"730","Lower Thompson",2008,"Bonaparte R",337
"731","Lower Thompson",2008,"Brook Cr",NA
"732","Lower Thompson",2008,"Clapperton Cr",0
"733","Lower Thompson",2008,"Coldwater R",1754
"734","Lower Thompson",2008,"Deadman R",783
"735","Lower Thompson",2008,"Guichon Cr",0
"736","Lower Thompson",2008,"Juliet Cr",NA
"737","Lower Thompson",2008,"Kamloops Lake",NA
"738","Lower Thompson",2008,"Maka Cr",NA
"739","Lower Thompson",2008,"Nicola R (DAM)",0
"740","Lower Thompson",2008,"Nicola R (DOT)",0
"741","Lower Thompson",2008,"Nooaitch Cr",NA
"742","Lower Thompson",2008,"Quilchena Cr",NA
"743","Lower Thompson",2008,"Skuhun Cr",NA
"744","Lower Thompson",2008,"Spahomin Cr",NA
"745","Lower Thompson",2008,"Spius Cr",926
"746","Lower Thompson",2008,"Thompson R",NA
"747","Lower Thompson",2008,"Tranquille R",0
"748","Lower Thompson",2009,"Bonaparte R",385
"749","Lower Thompson",2009,"Brook Cr",NA
"750","Lower Thompson",2009,"Clapperton Cr",0
"751","Lower Thompson",2009,"Coldwater R",2751
"752","Lower Thompson",2009,"Deadman R",455
"753","Lower Thompson",2009,"Guichon Cr",18
"754","Lower Thompson",2009,"Juliet Cr",NA
"755","Lower Thompson",2009,"Kamloops Lake",NA
"756","Lower Thompson",2009,"Maka Cr",NA
"757","Lower Thompson",2009,"Nicola R (DAM)",0
"758","Lower Thompson",2009,"Nicola R (DOT)",0
"759","Lower Thompson",2009,"Nooaitch Cr",NA
"760","Lower Thompson",2009,"Quilchena Cr",NA
"761","Lower Thompson",2009,"Skuhun Cr",NA
"762","Lower Thompson",2009,"Spahomin Cr",0
"763","Lower Thompson",2009,"Spius Cr",1152
"764","Lower Thompson",2009,"Thompson R",NA
"765","Lower Thompson",2009,"Tranquille R",25
"766","Lower Thompson",2010,"Bonaparte R",1794
"767","Lower Thompson",2010,"Brook Cr",NA
"768","Lower Thompson",2010,"Clapperton Cr",0
"769","Lower Thompson",2010,"Coldwater R",4659
"770","Lower Thompson",2010,"Deadman R",2819
"771","Lower Thompson",2010,"Guichon Cr",0
"772","Lower Thompson",2010,"Juliet Cr",NA
"773","Lower Thompson",2010,"Kamloops Lake",NA
"774","Lower Thompson",2010,"Maka Cr",NA
"775","Lower Thompson",2010,"Nicola R (DAM)",0
"776","Lower Thompson",2010,"Nicola R (DOT)",0
"777","Lower Thompson",2010,"Nooaitch Cr",NA
"778","Lower Thompson",2010,"Quilchena Cr",NA
"779","Lower Thompson",2010,"Skuhun Cr",NA
"780","Lower Thompson",2010,"Spahomin Cr",NA
"781","Lower Thompson",2010,"Spius Cr",2932
"782","Lower Thompson",2010,"Thompson R",NA
"783","Lower Thompson",2010,"Tranquille R",13
"784","Lower Thompson",2011,"Bonaparte R",658
"785","Lower Thompson",2011,"Brook Cr",NA
"786","Lower Thompson",2011,"Clapperton Cr",4
"787","Lower Thompson",2011,"Coldwater R",3076
"788","Lower Thompson",2011,"Deadman R",1780
"789","Lower Thompson",2011,"Guichon Cr",4
"790","Lower Thompson",2011,"Juliet Cr",NA
"791","Lower Thompson",2011,"Kamloops Lake",NA
"792","Lower Thompson",2011,"Maka Cr",NA
"793","Lower Thompson",2011,"Nicola R (DAM)",2
"794","Lower Thompson",2011,"Nicola R (DOT)",0
"795","Lower Thompson",2011,"Nooaitch Cr",NA
"796","Lower Thompson",2011,"Quilchena Cr",NA
"797","Lower Thompson",2011,"Skuhun Cr",NA
"798","Lower Thompson",2011,"Spahomin Cr",0
"799","Lower Thompson",2011,"Spius Cr",1762
"800","Lower Thompson",2011,"Thompson R",NA
"801","Lower Thompson",2011,"Tranquille R",13
"802","Lower Thompson",2012,"Bonaparte R",1534
"803","Lower Thompson",2012,"Brook Cr",NA
"804","Lower Thompson",2012,"Clapperton Cr",0
"805","Lower Thompson",2012,"Coldwater R",2320
"806","Lower Thompson",2012,"Deadman R",4775
"807","Lower Thompson",2012,"Guichon Cr",0
"808","Lower Thompson",2012,"Juliet Cr",NA
"809","Lower Thompson",2012,"Kamloops Lake",NA
"810","Lower Thompson",2012,"Maka Cr",NA
"811","Lower Thompson",2012,"Nicola R (DAM)",0
"812","Lower Thompson",2012,"Nicola R (DOT)",0
"813","Lower Thompson",2012,"Nooaitch Cr",NA
"814","Lower Thompson",2012,"Quilchena Cr",NA
"815","Lower Thompson",2012,"Skuhun Cr",NA
"816","Lower Thompson",2012,"Spahomin Cr",NA
"817","Lower Thompson",2012,"Spius Cr",2772
"818","Lower Thompson",2012,"Thompson R",NA
"819","Lower Thompson",2012,"Tranquille R",158
"820","Lower Thompson",2013,"Bonaparte R",2029
"821","Lower Thompson",2013,"Brook Cr",NA
"822","Lower Thompson",2013,"Clapperton Cr",0
"823","Lower Thompson",2013,"Coldwater R",5625
"824","Lower Thompson",2013,"Deadman R",3064
"825","Lower Thompson",2013,"Guichon Cr",0
"826","Lower Thompson",2013,"Juliet Cr",NA
"827","Lower Thompson",2013,"Kamloops Lake",NA
"828","Lower Thompson",2013,"Maka Cr",NA
"829","Lower Thompson",2013,"Nicola R (DAM)",0
"830","Lower Thompson",2013,"Nicola R (DOT)",5
"831","Lower Thompson",2013,"Nooaitch Cr",NA
"832","Lower Thompson",2013,"Quilchena Cr",NA
"833","Lower Thompson",2013,"Skuhun Cr",NA
"834","Lower Thompson",2013,"Spahomin Cr",NA
"835","Lower Thompson",2013,"Spius Cr",1098
"836","Lower Thompson",2013,"Thompson R",NA
"837","Lower Thompson",2013,"Tranquille R",71
"838","Lower Thompson",2014,"Bonaparte R",1175
"839","Lower Thompson",2014,"Brook Cr",NA
"840","Lower Thompson",2014,"Clapperton Cr",0
"841","Lower Thompson",2014,"Coldwater R",3711
"842","Lower Thompson",2014,"Deadman R",1355
"843","Lower Thompson",2014,"Guichon Cr",4
"844","Lower Thompson",2014,"Juliet Cr",NA
"845","Lower Thompson",2014,"Kamloops Lake",NA
"846","Lower Thompson",2014,"Maka Cr",NA
"847","Lower Thompson",2014,"Nicola R (DAM)",0
"848","Lower Thompson",2014,"Nicola R (DOT)",0
"849","Lower Thompson",2014,"Nooaitch Cr",NA
"850","Lower Thompson",2014,"Quilchena Cr",NA
"851","Lower Thompson",2014,"Skuhun Cr",NA
"852","Lower Thompson",2014,"Spahomin Cr",NA
"853","Lower Thompson",2014,"Spius Cr",1151
"854","Lower Thompson",2014,"Thompson R",NA
"855","Lower Thompson",2014,"Tranquille R",55
"856","Lower Thompson",2015,"Bonaparte R",699
"857","Lower Thompson",2015,"Brook Cr",NA
"858","Lower Thompson",2015,"Clapperton Cr",0
"859","Lower Thompson",2015,"Coldwater R",2294
"860","Lower Thompson",2015,"Deadman R",1259
"861","Lower Thompson",2015,"Guichon Cr",0
"862","Lower Thompson",2015,"Juliet Cr",NA
"863","Lower Thompson",2015,"Kamloops Lake",NA
"864","Lower Thompson",2015,"Maka Cr",NA
"865","Lower Thompson",2015,"Nicola R (DAM)",0
"866","Lower Thompson",2015,"Nicola R (DOT)",0
"867","Lower Thompson",2015,"Nooaitch Cr",NA
"868","Lower Thompson",2015,"Quilchena Cr",NA
"869","Lower Thompson",2015,"Skuhun Cr",NA
"870","Lower Thompson",2015,"Spahomin Cr",NA
"871","Lower Thompson",2015,"Spius Cr",923
"872","Lower Thompson",2015,"Thompson R",NA
"873","Lower Thompson",2015,"Tranquille R",7
"874","Lower Thompson",2016,"Bonaparte R",3247
"875","Lower Thompson",2016,"Brook Cr",NA
"876","Lower Thompson",2016,"Clapperton Cr",0
"877","Lower Thompson",2016,"Coldwater R",5707
"878","Lower Thompson",2016,"Deadman R",2782
"879","Lower Thompson",2016,"Guichon Cr",0
"880","Lower Thompson",2016,"Juliet Cr",NA
"881","Lower Thompson",2016,"Kamloops Lake",NA
"882","Lower Thompson",2016,"Maka Cr",NA
"883","Lower Thompson",2016,"Nicola R (DAM)",17
"884","Lower Thompson",2016,"Nicola R (DOT)",0
"885","Lower Thompson",2016,"Nooaitch Cr",NA
"886","Lower Thompson",2016,"Quilchena Cr",NA
"887","Lower Thompson",2016,"Skuhun Cr",NA
"888","Lower Thompson",2016,"Spahomin Cr",NA
"889","Lower Thompson",2016,"Spius Cr",1788
"890","Lower Thompson",2016,"Thompson R",NA
"891","Lower Thompson",2016,"Tranquille R",3
"892","Lower Thompson",2017,"Bonaparte R",652
"893","Lower Thompson",2017,"Brook Cr",NA
"894","Lower Thompson",2017,"Clapperton Cr",NA
"895","Lower Thompson",2017,"Coldwater R",1692
"896","Lower Thompson",2017,"Deadman R",866
"897","Lower Thompson",2017,"Guichon Cr",NA
"898","Lower Thompson",2017,"Juliet Cr",NA
"899","Lower Thompson",2017,"Kamloops Lake",NA
"900","Lower Thompson",2017,"Maka Cr",NA
"901","Lower Thompson",2017,"Nicola R (DAM)",NA
"902","Lower Thompson",2017,"Nicola R (DOT)",NA
"903","Lower Thompson",2017,"Nooaitch Cr",NA
"904","Lower Thompson",2017,"Quilchena Cr",NA
"905","Lower Thompson",2017,"Skuhun Cr",NA
"906","Lower Thompson",2017,"Spahomin Cr",NA
"907","Lower Thompson",2017,"Spius Cr",1081
"908","Lower Thompson",2017,"Thompson R",NA
"909","Lower Thompson",2017,"Tranquille R",12
"910","Lower Thompson",2018,"Bonaparte R",NA
"911","Lower Thompson",2018,"Brook Cr",NA
"912","Lower Thompson",2018,"Clapperton Cr",0
"913","Lower Thompson",2018,"Coldwater R",4283
"914","Lower Thompson",2018,"Deadman R",640
"915","Lower Thompson",2018,"Guichon Cr",6
"916","Lower Thompson",2018,"Juliet Cr",NA
"917","Lower Thompson",2018,"Kamloops Lake",NA
"918","Lower Thompson",2018,"Maka Cr",NA
"919","Lower Thompson",2018,"Nicola R (DAM)",12
"920","Lower Thompson",2018,"Nicola R (DOT)",NA
"921","Lower Thompson",2018,"Nooaitch Cr",NA
"922","Lower Thompson",2018,"Quilchena Cr",NA
"923","Lower Thompson",2018,"Skuhun Cr",NA
"924","Lower Thompson",2018,"Spahomin Cr",NA
"925","Lower Thompson",2018,"Spius Cr",2226
"926","Lower Thompson",2018,"Thompson R",NA
"927","Lower Thompson",2018,"Tranquille R",3
"928","Lower Thompson",2019,"Bonaparte R",2918
"929","Lower Thompson",2019,"Brook Cr",NA
"930","Lower Thompson",2019,"Clapperton Cr",0
"931","Lower Thompson",2019,"Coldwater R",7031
"932","Lower Thompson",2019,"Deadman R",1680
"933","Lower Thompson",2019,"Guichon Cr",19
"934","Lower Thompson",2019,"Juliet Cr",NA
"935","Lower Thompson",2019,"Kamloops Lake",NA
"936","Lower Thompson",2019,"Maka Cr",NA
"937","Lower Thompson",2019,"Nicola R (DAM)",39
"938","Lower Thompson",2019,"Nicola R (DOT)",6
"939","Lower Thompson",2019,"Nooaitch Cr",NA
"940","Lower Thompson",2019,"Quilchena Cr",0
"941","Lower Thompson",2019,"Skuhun Cr",NA
"942","Lower Thompson",2019,"Spahomin Cr",0
"943","Lower Thompson",2019,"Spius Cr",1648
"944","Lower Thompson",2019,"Thompson R",NA
"945","Lower Thompson",2019,"Tranquille R",21
"946","Middle Fraser",1975,"Ahbau Cr",NA
"947","Middle Fraser",1975,"Baezaeko R",NA
"948","Middle Fraser",1975,"Baker Cr",NA
"949","Middle Fraser",1975,"Beaver Cr",NA
"950","Middle Fraser",1975,"Bill Miner Cr",NA
"951","Middle Fraser",1975,"Blue Lead Cr",NA
"952","Middle Fraser",1975,"Bridge R",NA
"953","Middle Fraser",1975,"Brittany Cr",NA
"954","Middle Fraser",1975,"Cayoosh Cr",NA
"955","Middle Fraser",1975,"Chilako R",NA
"956","Middle Fraser",1975,"Chilcotin R (upr)",NA
"957","Middle Fraser",1975,"Chilko R",NA
"958","Middle Fraser",1975,"Clisbako R",NA
"959","Middle Fraser",1975,"Clusko Cr",NA
"960","Middle Fraser",1975,"Coglistiko R",NA
"961","Middle Fraser",1975,"Cottonwood R  ",NA
"962","Middle Fraser",1975,"Euchiniko R",NA
"963","Middle Fraser",1975,"French Bar Cr",NA
"964","Middle Fraser",1975,"Gates Cr",NA
"965","Middle Fraser",1975,"Government Cr",NA
"966","Middle Fraser",1975,"Hawks Cr",NA
"967","Middle Fraser",1975,"Haylemore Cr",NA
"968","Middle Fraser",1975,"Hazeltine Cr (Edney)",NA
"969","Middle Fraser",1975,"Hixon Cr",NA
"970","Middle Fraser",1975,"Horsefly R",NA
"971","Middle Fraser",1975,"John-Boyd Cr",NA
"972","Middle Fraser",1975,"Little Horsefly R",NA
"973","Middle Fraser",1975,"Little Swift R",NA
"974","Middle Fraser",1975,"Mackin Cr",NA
"975","Middle Fraser",1975,"McKinley Cr",NA
"976","Middle Fraser",1975,"McKinley Cr (upr)",NA
"977","Middle Fraser",1975,"Meldrum Cr",NA
"978","Middle Fraser",1975,"Minton Cr",NA
"979","Middle Fraser",1975,"Mitchell R",NA
"980","Middle Fraser",1975,"Moffat Cr",NA
"981","Middle Fraser",1975,"Narcosli Cr",NA
"982","Middle Fraser",1975,"Nataniko R",NA
"983","Middle Fraser",1975,"Nazko R",NA
"984","Middle Fraser",1975,"Nechako R",NA
"985","Middle Fraser",1975,"Off-set Cr",NA
"986","Middle Fraser",1975,"Penfold Cr",NA
"987","Middle Fraser",1975,"Polly Cr",NA
"988","Middle Fraser",1975,"Portage Cr",NA
"989","Middle Fraser",1975,"Quesnel R",NA
"990","Middle Fraser",1975,"Seton R (Sp Channels)",NA
"991","Middle Fraser",1975,"Seton Sys",NA
"992","Middle Fraser",1975,"Sovereign Cr",NA
"993","Middle Fraser",1975,"Spider Cr",NA
"994","Middle Fraser",1975,"Stein R",NA
"995","Middle Fraser",1975,"Summit Cr",NA
"996","Middle Fraser",1975,"Taseko R",NA
"997","Middle Fraser",1975,"Tisdale Cr",NA
"998","Middle Fraser",1975,"Twan Cr",NA
"999","Middle Fraser",1975,"Victoria Cr",NA
"1000","Middle Fraser",1975,"Wasko Cr",NA
"1001","Middle Fraser",1975,"Watson Bar Cr",NA
"1002","Middle Fraser",1975,"West Road R",NA
"1003","Middle Fraser",1975,"Whitecap Cr",NA
"1004","Middle Fraser",1975,"Williams Cr",NA
"1005","Middle Fraser",1975,"Woodjam Cr",NA
"1006","Middle Fraser",1975,"Yalakom R",NA
"1007","Middle Fraser",1976,"Ahbau Cr",NA
"1008","Middle Fraser",1976,"Baezaeko R",NA
"1009","Middle Fraser",1976,"Baker Cr",NA
"1010","Middle Fraser",1976,"Beaver Cr",NA
"1011","Middle Fraser",1976,"Bill Miner Cr",NA
