"","CU_name","Return.Year","TribDeme","Estimate"
"620","Middle Fraser",2007,"Hazeltine Cr (Edney)",NA
"621","Middle Fraser",2007,"Horsefly R",351
"622","Middle Fraser",2007,"Little Horsefly R",108
"623","Middle Fraser",2007,"McKinley Cr",5538
"624","Middle Fraser",2007,"Mitchell R",189
"625","Middle Fraser",2007,"Penfold Cr",207
"626","Middle Fraser",2007,"Portage Cr",34
"627","Middle Fraser",2007,"Seton R (Sp Channels)",155
"628","Middle Fraser",2008,"Bridge R",69
"629","Middle Fraser",2008,"Chilko R",645
"630","Middle Fraser",2008,"Gates Cr",123
"631","Middle Fraser",2008,"Hazeltine Cr (Edney)",NA
"632","Middle Fraser",2008,"Horsefly R",27
"633","Middle Fraser",2008,"Little Horsefly R",NA
"634","Middle Fraser",2008,"McKinley Cr",396
"635","Middle Fraser",2008,"Mitchell R",66
"636","Middle Fraser",2008,"Penfold Cr",90
"637","Middle Fraser",2008,"Portage Cr",15
"638","Middle Fraser",2008,"Seton R (Sp Channels)",33
"639","Middle Fraser",2009,"Bridge R",757
"640","Middle Fraser",2009,"Chilko R",414
"641","Middle Fraser",2009,"Gates Cr",208
"642","Middle Fraser",2009,"Hazeltine Cr (Edney)",NA
"643","Middle Fraser",2009,"Horsefly R",83
"644","Middle Fraser",2009,"Little Horsefly R",2
"645","Middle Fraser",2009,"McKinley Cr",577
"646","Middle Fraser",2009,"Mitchell R",90
"647","Middle Fraser",2009,"Penfold Cr",28
"648","Middle Fraser",2009,"Portage Cr",101
"649","Middle Fraser",2009,"Seton R (Sp Channels)",46
"650","Middle Fraser",2010,"Bridge R",217
"651","Middle Fraser",2010,"Chilko R",348
"652","Middle Fraser",2010,"Gates Cr",759
"653","Middle Fraser",2010,"Hazeltine Cr (Edney)",NA
"654","Middle Fraser",2010,"Horsefly R",812
"655","Middle Fraser",2010,"Little Horsefly R",60
"656","Middle Fraser",2010,"McKinley Cr",2220
"657","Middle Fraser",2010,"Mitchell R",183
"658","Middle Fraser",2010,"Penfold Cr",57
"659","Middle Fraser",2010,"Portage Cr",27
"660","Middle Fraser",2010,"Seton R (Sp Channels)",6
"661","Middle Fraser",2011,"Bridge R",1807
"662","Middle Fraser",2011,"Chilko R",168
"663","Middle Fraser",2011,"Gates Cr",452
"664","Middle Fraser",2011,"Hazeltine Cr (Edney)",10
"665","Middle Fraser",2011,"Horsefly R",323
"666","Middle Fraser",2011,"Little Horsefly R",14
"667","Middle Fraser",2011,"McKinley Cr",858
"668","Middle Fraser",2011,"Mitchell R",153
"669","Middle Fraser",2011,"Penfold Cr",47
"670","Middle Fraser",2011,"Portage Cr",33
"671","Middle Fraser",2011,"Seton R (Sp Channels)",55
"672","Middle Fraser",2012,"Bridge R",1112
"673","Middle Fraser",2012,"Chilko R",3240
"674","Middle Fraser",2012,"Gates Cr",747
"675","Middle Fraser",2012,"Hazeltine Cr (Edney)",NA
"676","Middle Fraser",2012,"Horsefly R",106
"677","Middle Fraser",2012,"Little Horsefly R",46
"678","Middle Fraser",2012,"McKinley Cr",1550
"679","Middle Fraser",2012,"Mitchell R",30
"680","Middle Fraser",2012,"Penfold Cr",12
"681","Middle Fraser",2012,"Portage Cr",176
"682","Middle Fraser",2012,"Seton R (Sp Channels)",108
"683","Middle Fraser",2013,"Bridge R",1402
"684","Middle Fraser",2013,"Chilko R",1578
"685","Middle Fraser",2013,"Gates Cr",1072
"686","Middle Fraser",2013,"Hazeltine Cr (Edney)",NA
"687","Middle Fraser",2013,"Horsefly R",1596
"688","Middle Fraser",2013,"Little Horsefly R",294
"689","Middle Fraser",2013,"McKinley Cr",5153
"690","Middle Fraser",2013,"Mitchell R",192
"691","Middle Fraser",2013,"Penfold Cr",15
"692","Middle Fraser",2013,"Portage Cr",210
"693","Middle Fraser",2013,"Seton R (Sp Channels)",112
"694","Middle Fraser",2014,"Bridge R",1270
"695","Middle Fraser",2014,"Chilko R",480
"696","Middle Fraser",2014,"Gates Cr",222
"697","Middle Fraser",2014,"Hazeltine Cr (Edney)",NA
"698","Middle Fraser",2014,"Horsefly R",228
"699","Middle Fraser",2014,"Little Horsefly R",5
"700","Middle Fraser",2014,"McKinley Cr",656
"701","Middle Fraser",2014,"Mitchell R",9
"702","Middle Fraser",2014,"Penfold Cr",27
"703","Middle Fraser",2014,"Portage Cr",88
"704","Middle Fraser",2014,"Seton R (Sp Channels)",97
"705","Middle Fraser",2015,"Bridge R",566
"706","Middle Fraser",2015,"Chilko R",156
"707","Middle Fraser",2015,"Gates Cr",15
"708","Middle Fraser",2015,"Hazeltine Cr (Edney)",NA
"709","Middle Fraser",2015,"Horsefly R",13
"710","Middle Fraser",2015,"Little Horsefly R",12
"711","Middle Fraser",2015,"McKinley Cr",520
"712","Middle Fraser",2015,"Mitchell R",6
"713","Middle Fraser",2015,"Penfold Cr",NA
"714","Middle Fraser",2015,"Portage Cr",8
"715","Middle Fraser",2015,"Seton R (Sp Channels)",58
"716","Middle Fraser",2016,"Bridge R",1090
"717","Middle Fraser",2016,"Chilko R",3849
"718","Middle Fraser",2016,"Gates Cr",621
"719","Middle Fraser",2016,"Hazeltine Cr (Edney)",NA
"720","Middle Fraser",2016,"Horsefly R",498
"721","Middle Fraser",2016,"Little Horsefly R",294
"722","Middle Fraser",2016,"McKinley Cr",5296
"723","Middle Fraser",2016,"Mitchell R",1215
"724","Middle Fraser",2016,"Penfold Cr",471
"725","Middle Fraser",2016,"Portage Cr",30
"726","Middle Fraser",2016,"Seton R (Sp Channels)",237
"727","Middle Fraser",2017,"Bridge R",702
"728","Middle Fraser",2017,"Chilko R",1056
"729","Middle Fraser",2017,"Gates Cr",417
"730","Middle Fraser",2017,"Hazeltine Cr (Edney)",NA
"731","Middle Fraser",2017,"Horsefly R",20
"732","Middle Fraser",2017,"Little Horsefly R",73
"733","Middle Fraser",2017,"McKinley Cr",1233
"734","Middle Fraser",2017,"Mitchell R",205
"735","Middle Fraser",2017,"Penfold Cr",75
"736","Middle Fraser",2017,"Portage Cr",38
"737","Middle Fraser",2017,"Seton R (Sp Channels)",182
"738","Middle Fraser",2018,"Bridge R",2000
"739","Middle Fraser",2018,"Chilko R",540
"740","Middle Fraser",2018,"Gates Cr",716
"741","Middle Fraser",2018,"Hazeltine Cr (Edney)",NA
"742","Middle Fraser",2018,"Horsefly R",9
"743","Middle Fraser",2018,"Little Horsefly R",39
"744","Middle Fraser",2018,"McKinley Cr",1138
"745","Middle Fraser",2018,"Mitchell R",54
"746","Middle Fraser",2018,"Penfold Cr",153
"747","Middle Fraser",2018,"Portage Cr",96
"748","Middle Fraser",2018,"Seton R (Sp Channels)",254
"749","North Thompson",1975,"Albreda R",2698
"750","North Thompson",1975,"Avola Cr",256
"751","North Thompson",1975,"Barriere R",1243
"752","North Thompson",1975,"Barriere R (lwr)",NA
"753","North Thompson",1975,"Barriere R (upr)",NA
"754","North Thompson",1975,"Birch Island Channel",238
"755","North Thompson",1975,"Blue R",1036
"756","North Thompson",1975,"Cedar Cr",175
"757","North Thompson",1975,"Cook Cr",436
"758","North Thompson",1975,"Darlington Cr",11
"759","North Thompson",1975,"Dunn Cr",1450
"760","North Thompson",1975,"E Barriere R",249
"761","North Thompson",1975,"Fennell Cr",373
"762","North Thompson",1975,"Finn Cr",62
"763","North Thompson",1975,"Haggard Cr",29
"764","North Thompson",1975,"Harper Cr",20
"765","North Thompson",1975,"Lemieux Cr",1657
"766","North Thompson",1975,"Lindquist Cr",12
"767","North Thompson",1975,"Louis Cr",4972
"768","North Thompson",1975,"Lyon Cr",2486
"769","North Thompson",1975,"Mann Cr",33
"770","North Thompson",1975,"N Thompson R (mid)",6215
"771","North Thompson",1975,"N Thompson R (upr)",510
"772","North Thompson",1975,"Paul Cr",19
"773","North Thompson",1975,"Peterson Cr",10
"774","North Thompson",1975,"Pig Channel",608
"775","North Thompson",1975,"Raft R",2072
"776","North Thompson",1975,"Reg Christie Cr",199
"777","North Thompson",1975,"Saskum Cr",29
"778","North Thompson",1975,"Shannon Cr",43
"779","North Thompson",1975,"Tumtum Cr",25
"780","North Thompson",1975,"Wire Cache Cr",326
"781","North Thompson",1976,"Albreda R",2534
"782","North Thompson",1976,"Avola Cr",241
"783","North Thompson",1976,"Barriere R",1492
"784","North Thompson",1976,"Barriere R (lwr)",NA
"785","North Thompson",1976,"Barriere R (upr)",NA
"786","North Thompson",1976,"Birch Island Channel",223
"787","North Thompson",1976,"Blue R",41
"788","North Thompson",1976,"Cedar Cr",164
"789","North Thompson",1976,"Cook Cr",409
"790","North Thompson",1976,"Darlington Cr",10
"791","North Thompson",1976,"Dunn Cr",1906
"792","North Thompson",1976,"E Barriere R",124
"793","North Thompson",1976,"Fennell Cr",394
"794","North Thompson",1976,"Finn Cr",33
"795","North Thompson",1976,"Haggard Cr",27
"796","North Thompson",1976,"Harper Cr",19
"797","North Thompson",1976,"Lemieux Cr",1036
"798","North Thompson",1976,"Lindquist Cr",11
"799","North Thompson",1976,"Louis Cr",5511
"800","North Thompson",1976,"Lyon Cr",2072
"801","North Thompson",1976,"Mann Cr",108
"802","North Thompson",1976,"N Thompson R (mid)",6215
"803","North Thompson",1976,"N Thompson R (upr)",479
"804","North Thompson",1976,"Paul Cr",18
"805","North Thompson",1976,"Peterson Cr",10
"806","North Thompson",1976,"Pig Channel",571
"807","North Thompson",1976,"Raft R",1036
"808","North Thompson",1976,"Reg Christie Cr",207
"809","North Thompson",1976,"Saskum Cr",27
"810","North Thompson",1976,"Shannon Cr",41
"811","North Thompson",1976,"Tumtum Cr",101
"812","North Thompson",1976,"Wire Cache Cr",307
"813","North Thompson",1977,"Albreda R",1823
"814","North Thompson",1977,"Avola Cr",323
"815","North Thompson",1977,"Barriere R",1740
"816","North Thompson",1977,"Barriere R (lwr)",NA
"817","North Thompson",1977,"Barriere R (upr)",NA
"818","North Thompson",1977,"Birch Island Channel",299
"819","North Thompson",1977,"Blue R",2113
"820","North Thompson",1977,"Cedar Cr",62
"821","North Thompson",1977,"Cook Cr",548
"822","North Thompson",1977,"Darlington Cr",14
"823","North Thompson",1977,"Dunn Cr",2196
"824","North Thompson",1977,"E Barriere R",75
"825","North Thompson",1977,"Fennell Cr",1575
"826","North Thompson",1977,"Finn Cr",25
"827","North Thompson",1977,"Haggard Cr",36
"828","North Thompson",1977,"Harper Cr",25
"829","North Thompson",1977,"Lemieux Cr",2486
"830","North Thompson",1977,"Lindquist Cr",15
"831","North Thompson",1977,"Louis Cr",9116
"832","North Thompson",1977,"Lyon Cr",2486
"833","North Thompson",1977,"Mann Cr",249
"834","North Thompson",1977,"N Thompson R (mid)",1657
"835","North Thompson",1977,"N Thompson R (upr)",642
"836","North Thompson",1977,"Paul Cr",24
"837","North Thompson",1977,"Peterson Cr",13
"838","North Thompson",1977,"Pig Channel",765
"839","North Thompson",1977,"Raft R",1450
"840","North Thompson",1977,"Reg Christie Cr",33
"841","North Thompson",1977,"Saskum Cr",37
"842","North Thompson",1977,"Shannon Cr",55
"843","North Thompson",1977,"Tumtum Cr",41
"844","North Thompson",1977,"Wire Cache Cr",411
"845","North Thompson",1978,"Albreda R",746
"846","North Thompson",1978,"Avola Cr",21
"847","North Thompson",1978,"Barriere R",1657
"848","North Thompson",1978,"Barriere R (lwr)",NA
"849","North Thompson",1978,"Barriere R (upr)",NA
"850","North Thompson",1978,"Birch Island Channel",279
"851","North Thompson",1978,"Blue R",2486
"852","North Thompson",1978,"Cedar Cr",62
"853","North Thompson",1978,"Cook Cr",249
"854","North Thompson",1978,"Darlington Cr",13
"855","North Thompson",1978,"Dunn Cr",2900
"856","North Thompson",1978,"E Barriere R",456
"857","North Thompson",1978,"Fennell Cr",1243
"858","North Thompson",1978,"Finn Cr",414
"859","North Thompson",1978,"Haggard Cr",33
"860","North Thompson",1978,"Harper Cr",23
"861","North Thompson",1978,"Lemieux Cr",2486
"862","North Thompson",1978,"Lindquist Cr",14
"863","North Thompson",1978,"Louis Cr",5387
"864","North Thompson",1978,"Lyon Cr",9530
"865","North Thompson",1978,"Mann Cr",83
"866","North Thompson",1978,"N Thompson R (mid)",1243
"867","North Thompson",1978,"N Thompson R (upr)",598
"868","North Thompson",1978,"Paul Cr",22
"869","North Thompson",1978,"Peterson Cr",12
"870","North Thompson",1978,"Pig Channel",713
"871","North Thompson",1978,"Raft R",1036
"872","North Thompson",1978,"Reg Christie Cr",83
"873","North Thompson",1978,"Saskum Cr",34
"874","North Thompson",1978,"Shannon Cr",51
"875","North Thompson",1978,"Tumtum Cr",41
"876","North Thompson",1978,"Wire Cache Cr",383
"877","North Thompson",1979,"Albreda R",829
"878","North Thompson",1979,"Avola Cr",203
"879","North Thompson",1979,"Barriere R",1657
"880","North Thompson",1979,"Barriere R (lwr)",NA
"881","North Thompson",1979,"Barriere R (upr)",NA
"882","North Thompson",1979,"Birch Island Channel",188
"883","North Thompson",1979,"Blue R",2486
"884","North Thompson",1979,"Cedar Cr",725
"885","North Thompson",1979,"Cook Cr",249
"886","North Thompson",1979,"Darlington Cr",9
"887","North Thompson",1979,"Dunn Cr",1657
"888","North Thompson",1979,"E Barriere R",497
"889","North Thompson",1979,"Fennell Cr",2486
"890","North Thompson",1979,"Finn Cr",62
"891","North Thompson",1979,"Haggard Cr",124
"892","North Thompson",1979,"Harper Cr",16
"893","North Thompson",1979,"Lemieux Cr",829
"894","North Thompson",1979,"Lindquist Cr",10
"895","North Thompson",1979,"Louis Cr",5801
"896","North Thompson",1979,"Lyon Cr",1036
"897","North Thompson",1979,"Mann Cr",167
"898","North Thompson",1979,"N Thompson R (mid)",518
"899","North Thompson",1979,"N Thompson R (upr)",403
"900","North Thompson",1979,"Paul Cr",15
"901","North Thompson",1979,"Peterson Cr",8
"902","North Thompson",1979,"Pig Channel",481
"903","North Thompson",1979,"Raft R",497
"904","North Thompson",1979,"Reg Christie Cr",21
"905","North Thompson",1979,"Saskum Cr",23
"906","North Thompson",1979,"Shannon Cr",34
"907","North Thompson",1979,"Tumtum Cr",17
"908","North Thompson",1979,"Wire Cache Cr",258
"909","North Thompson",1980,"Albreda R",1347
"910","North Thompson",1980,"Avola Cr",100
"911","North Thompson",1980,"Barriere R",249
"912","North Thompson",1980,"Barriere R (lwr)",NA
"913","North Thompson",1980,"Barriere R (upr)",NA
"914","North Thompson",1980,"Birch Island Channel",93
"915","North Thompson",1980,"Blue R",1243
"916","North Thompson",1980,"Cedar Cr",166
"917","North Thompson",1980,"Cook Cr",41
"918","North Thompson",1980,"Darlington Cr",4
"919","North Thompson",1980,"Dunn Cr",870
"920","North Thompson",1980,"E Barriere R",104
"921","North Thompson",1980,"Fennell Cr",166
"922","North Thompson",1980,"Finn Cr",104
"923","North Thompson",1980,"Haggard Cr",21
"924","North Thompson",1980,"Harper Cr",8
"925","North Thompson",1980,"Lemieux Cr",746
"926","North Thompson",1980,"Lindquist Cr",5
"927","North Thompson",1980,"Louis Cr",2900
"928","North Thompson",1980,"Lyon Cr",1243
"929","North Thompson",1980,"Mann Cr",83
"930","North Thompson",1980,"N Thompson R (mid)",414
"931","North Thompson",1980,"N Thompson R (upr)",198
"932","North Thompson",1980,"Paul Cr",7
"933","North Thompson",1980,"Peterson Cr",4
"934","North Thompson",1980,"Pig Channel",237
"935","North Thompson",1980,"Raft R",373
"936","North Thompson",1980,"Reg Christie Cr",41
"937","North Thompson",1980,"Saskum Cr",11
"938","North Thompson",1980,"Shannon Cr",17
"939","North Thompson",1980,"Tumtum Cr",17
"940","North Thompson",1980,"Wire Cache Cr",124
"941","North Thompson",1981,"Albreda R",2072
"942","North Thompson",1981,"Avola Cr",193
"943","North Thompson",1981,"Barriere R",1450
"944","North Thompson",1981,"Barriere R (lwr)",NA
"945","North Thompson",1981,"Barriere R (upr)",NA
"946","North Thompson",1981,"Birch Island Channel",179
"947","North Thompson",1981,"Blue R",1243
"948","North Thompson",1981,"Cedar Cr",124
"949","North Thompson",1981,"Cook Cr",186
"950","North Thompson",1981,"Darlington Cr",8
"951","North Thompson",1981,"Dunn Cr",2279
"952","North Thompson",1981,"E Barriere R",249
"953","North Thompson",1981,"Fennell Cr",414
"954","North Thompson",1981,"Finn Cr",456
"955","North Thompson",1981,"Haggard Cr",21
"956","North Thompson",1981,"Harper Cr",15
"957","North Thompson",1981,"Lemieux Cr",2279
"958","North Thompson",1981,"Lindquist Cr",9
"959","North Thompson",1981,"Louis Cr",3936
"960","North Thompson",1981,"Lyon Cr",2900
"961","North Thompson",1981,"Mann Cr",159
"962","North Thompson",1981,"N Thompson R (mid)",1243
"963","North Thompson",1981,"N Thompson R (upr)",384
"964","North Thompson",1981,"Paul Cr",14
"965","North Thompson",1981,"Peterson Cr",8
"966","North Thompson",1981,"Pig Channel",456
"967","North Thompson",1981,"Raft R",456
"968","North Thompson",1981,"Reg Christie Cr",62
"969","North Thompson",1981,"Saskum Cr",22
"970","North Thompson",1981,"Shannon Cr",33
"971","North Thompson",1981,"Tumtum Cr",81
"972","North Thompson",1981,"Wire Cache Cr",124
"973","North Thompson",1982,"Albreda R",2279
"974","North Thompson",1982,"Avola Cr",215
"975","North Thompson",1982,"Barriere R",1865
"976","North Thompson",1982,"Barriere R (lwr)",NA
"977","North Thompson",1982,"Barriere R (upr)",NA
"978","North Thompson",1982,"Birch Island Channel",200
"979","North Thompson",1982,"Blue R",1865
"980","North Thompson",1982,"Cedar Cr",124
"981","North Thompson",1982,"Cook Cr",207
"982","North Thompson",1982,"Darlington Cr",9
"983","North Thompson",1982,"Dunn Cr",2072
"984","North Thompson",1982,"E Barriere R",311
"985","North Thompson",1982,"Fennell Cr",1865
"986","North Thompson",1982,"Finn Cr",41
"987","North Thompson",1982,"Haggard Cr",21
"988","North Thompson",1982,"Harper Cr",17
"989","North Thompson",1982,"Lemieux Cr",1657
"990","North Thompson",1982,"Lindquist Cr",10
"991","North Thompson",1982,"Louis Cr",3108
"992","North Thompson",1982,"Lyon Cr",4972
"993","North Thompson",1982,"Mann Cr",83
"994","North Thompson",1982,"N Thompson R (mid)",373
"995","North Thompson",1982,"N Thompson R (upr)",429
"996","North Thompson",1982,"Paul Cr",16
"997","North Thompson",1982,"Peterson Cr",9
"998","North Thompson",1982,"Pig Channel",511
"999","North Thompson",1982,"Raft R",829
"1000","North Thompson",1982,"Reg Christie Cr",62
"1001","North Thompson",1982,"Saskum Cr",25
"1002","North Thompson",1982,"Shannon Cr",37
"1003","North Thompson",1982,"Tumtum Cr",8
"1004","North Thompson",1982,"Wire Cache Cr",414
"1005","North Thompson",1983,"Albreda R",4144
"1006","North Thompson",1983,"Avola Cr",166
"1007","North Thompson",1983,"Barriere R",1036
"1008","North Thompson",1983,"Barriere R (lwr)",NA
"1009","North Thompson",1983,"Barriere R (upr)",NA
"1010","North Thompson",1983,"Birch Island Channel",177
"1011","North Thompson",1983,"Blue R",1450
"1012","North Thompson",1983,"Cedar Cr",373
"1013","North Thompson",1983,"Cook Cr",414
"1014","North Thompson",1983,"Darlington Cr",8
"1015","North Thompson",1983,"Dunn Cr",414
"1016","North Thompson",1983,"E Barriere R",414
"1017","North Thompson",1983,"Fennell Cr",1160
"1018","North Thompson",1983,"Finn Cr",1865
"1019","North Thompson",1983,"Haggard Cr",21
"1020","North Thompson",1983,"Harper Cr",15
"1021","North Thompson",1983,"Lemieux Cr",1347
"1022","North Thompson",1983,"Lindquist Cr",9
"1023","North Thompson",1983,"Louis Cr",829
"1024","North Thompson",1983,"Lyon Cr",4144
"1025","North Thompson",1983,"Mann Cr",186
"1026","North Thompson",1983,"N Thompson R (mid)",518
"1027","North Thompson",1983,"N Thompson R (upr)",380
"1028","North Thompson",1983,"Paul Cr",14
"1029","North Thompson",1983,"Peterson Cr",8
"1030","North Thompson",1983,"Pig Channel",453
"1031","North Thompson",1983,"Raft R",1036
"1032","North Thompson",1983,"Reg Christie Cr",21
"1033","North Thompson",1983,"Saskum Cr",22
"1034","North Thompson",1983,"Shannon Cr",32
"1035","North Thompson",1983,"Tumtum Cr",207
"1036","North Thompson",1983,"Wire Cache Cr",622
"1037","North Thompson",1984,"Albreda R",3850
"1038","North Thompson",1984,"Avola Cr",366
"1039","North Thompson",1984,"Barriere R",2072
"1040","North Thompson",1984,"Barriere R (lwr)",NA
"1041","North Thompson",1984,"Barriere R (upr)",NA
"1042","North Thompson",1984,"Birch Island Channel",339
"1043","North Thompson",1984,"Blue R",2956
"1044","North Thompson",1984,"Cedar Cr",250
"1045","North Thompson",1984,"Cook Cr",621
"1046","North Thompson",1984,"Darlington Cr",15
"1047","North Thompson",1984,"Dunn Cr",3936
"1048","North Thompson",1984,"E Barriere R",1036
"1049","North Thompson",1984,"Fennell Cr",2900
"1050","North Thompson",1984,"Finn Cr",619
"1051","North Thompson",1984,"Haggard Cr",4
"1052","North Thompson",1984,"Harper Cr",29
"1053","North Thompson",1984,"Lemieux Cr",4972
"1054","North Thompson",1984,"Lindquist Cr",17
"1055","North Thompson",1984,"Louis Cr",2900
"1056","North Thompson",1984,"Lyon Cr",4765
"1057","North Thompson",1984,"Mann Cr",456
"1058","North Thompson",1984,"N Thompson R (mid)",2900
"1059","North Thompson",1984,"N Thompson R (upr)",727
"1060","North Thompson",1984,"Paul Cr",27
"1061","North Thompson",1984,"Peterson Cr",15
"1062","North Thompson",1984,"Pig Channel",867
"1063","North Thompson",1984,"Raft R",3978
"1064","North Thompson",1984,"Reg Christie Cr",104
"1065","North Thompson",1984,"Saskum Cr",42
"1066","North Thompson",1984,"Shannon Cr",62
"1067","North Thompson",1984,"Tumtum Cr",104
"1068","North Thompson",1984,"Wire Cache Cr",466
"1069","North Thompson",1985,"Albreda R",1690
"1070","North Thompson",1985,"Avola Cr",161
"1071","North Thompson",1985,"Barriere R",1761
"1072","North Thompson",1985,"Barriere R (lwr)",NA
"1073","North Thompson",1985,"Barriere R (upr)",NA
"1074","North Thompson",1985,"Birch Island Channel",149
"1075","North Thompson",1985,"Blue R",1298
"1076","North Thompson",1985,"Cedar Cr",110
"1077","North Thompson",1985,"Cook Cr",273
"1078","North Thompson",1985,"Darlington Cr",7
"1079","North Thompson",1985,"Dunn Cr",849
"1080","North Thompson",1985,"E Barriere R",580
"1081","North Thompson",1985,"Fennell Cr",1865
"1082","North Thompson",1985,"Finn Cr",272
"1083","North Thompson",1985,"Haggard Cr",18
"1084","North Thompson",1985,"Harper Cr",13
"1085","North Thompson",1985,"Lemieux Cr",607
"1086","North Thompson",1985,"Lindquist Cr",8
"1087","North Thompson",1985,"Louis Cr",789
"1088","North Thompson",1985,"Lyon Cr",4558
"1089","North Thompson",1985,"Mann Cr",132
"1090","North Thompson",1985,"N Thompson R (mid)",414
"1091","North Thompson",1985,"N Thompson R (upr)",319
"1092","North Thompson",1985,"Paul Cr",12
"1093","North Thompson",1985,"Peterson Cr",7
"1094","North Thompson",1985,"Pig Channel",381
"1095","North Thompson",1985,"Raft R",1336
"1096","North Thompson",1985,"Reg Christie Cr",125
"1097","North Thompson",1985,"Saskum Cr",18
"1098","North Thompson",1985,"Shannon Cr",27
"1099","North Thompson",1985,"Tumtum Cr",104
"1100","North Thompson",1985,"Wire Cache Cr",104
"1101","North Thompson",1986,"Albreda R",2938
"1102","North Thompson",1986,"Avola Cr",279
"1103","North Thompson",1986,"Barriere R",414
"1104","North Thompson",1986,"Barriere R (lwr)",NA
"1105","North Thompson",1986,"Barriere R (upr)",NA
"1106","North Thompson",1986,"Birch Island Channel",259
"1107","North Thompson",1986,"Blue R",2255
"1108","North Thompson",1986,"Cedar Cr",191
"1109","North Thompson",1986,"Cook Cr",269
"1110","North Thompson",1986,"Darlington Cr",12
"1111","North Thompson",1986,"Dunn Cr",516
"1112","North Thompson",1986,"E Barriere R",1036
"1113","North Thompson",1986,"Fennell Cr",5179
"1114","North Thompson",1986,"Finn Cr",829
"1115","North Thompson",1986,"Haggard Cr",21
"1116","North Thompson",1986,"Harper Cr",22
"1117","North Thompson",1986,"Lemieux Cr",1031
"1118","North Thompson",1986,"Lindquist Cr",13
"1119","North Thompson",1986,"Louis Cr",1214
"1120","North Thompson",1986,"Lyon Cr",6630
"1121","North Thompson",1986,"Mann Cr",249
"1122","North Thompson",1986,"N Thompson R (mid)",2072
"1123","North Thompson",1986,"N Thompson R (upr)",555
"1124","North Thompson",1986,"Paul Cr",21
"1125","North Thompson",1986,"Peterson Cr",11
"1126","North Thompson",1986,"Pig Channel",662
"1127","North Thompson",1986,"Raft R",3315
"1128","North Thompson",1986,"Reg Christie Cr",104
"1129","North Thompson",1986,"Saskum Cr",32
"1130","North Thompson",1986,"Shannon Cr",47
"1131","North Thompson",1986,"Tumtum Cr",331
"1132","North Thompson",1986,"Wire Cache Cr",186
"1133","North Thompson",1987,"Albreda R",3315
"1134","North Thompson",1987,"Avola Cr",278
"1135","North Thompson",1987,"Barriere R",2072
"1136","North Thompson",1987,"Barriere R (lwr)",NA
"1137","North Thompson",1987,"Barriere R (upr)",NA
"1138","North Thompson",1987,"Birch Island Channel",258
"1139","North Thompson",1987,"Blue R",2072
"1140","North Thompson",1987,"Cedar Cr",331
"1141","North Thompson",1987,"Cook Cr",829
"1142","North Thompson",1987,"Darlington Cr",12
"1143","North Thompson",1987,"Dunn Cr",1517
"1144","North Thompson",1987,"E Barriere R",414
"1145","North Thompson",1987,"Fennell Cr",2403
"1146","North Thompson",1987,"Finn Cr",829
"1147","North Thompson",1987,"Haggard Cr",31
"1148","North Thompson",1987,"Harper Cr",22
"1149","North Thompson",1987,"Lemieux Cr",2488
"1150","North Thompson",1987,"Lindquist Cr",13
"1151","North Thompson",1987,"Louis Cr",6319
"1152","North Thompson",1987,"Lyon Cr",2072
"1153","North Thompson",1987,"Mann Cr",249
"1154","North Thompson",1987,"N Thompson R (mid)",2072
"1155","North Thompson",1987,"N Thompson R (upr)",554
"1156","North Thompson",1987,"Paul Cr",21
"1157","North Thompson",1987,"Peterson Cr",11
"1158","North Thompson",1987,"Pig Channel",660
"1159","North Thompson",1987,"Raft R",1657
"1160","North Thompson",1987,"Reg Christie Cr",216
"1161","North Thompson",1987,"Saskum Cr",32
"1162","North Thompson",1987,"Shannon Cr",47
"1163","North Thompson",1987,"Tumtum Cr",116
"1164","North Thompson",1987,"Wire Cache Cr",354
"1165","North Thompson",1988,"Albreda R",3522
"1166","North Thompson",1988,"Avola Cr",316
"1167","North Thompson",1988,"Barriere R",2486
"1168","North Thompson",1988,"Barriere R (lwr)",NA
"1169","North Thompson",1988,"Barriere R (upr)",NA
"1170","North Thompson",1988,"Birch Island Channel",294
"1171","North Thompson",1988,"Blue R",1036
"1172","North Thompson",1988,"Cedar Cr",216
"1173","North Thompson",1988,"Cook Cr",104
"1174","North Thompson",1988,"Darlington Cr",13
"1175","North Thompson",1988,"Dunn Cr",849
"1176","North Thompson",1988,"E Barriere R",932
"1177","North Thompson",1988,"Fennell Cr",3315
"1178","North Thompson",1988,"Finn Cr",1865
"1179","North Thompson",1988,"Haggard Cr",35
"1180","North Thompson",1988,"Harper Cr",25
"1181","North Thompson",1988,"Lemieux Cr",3936
"1182","North Thompson",1988,"Lindquist Cr",15
"1183","North Thompson",1988,"Louis Cr",2486
"1184","North Thompson",1988,"Lyon Cr",6215
"1185","North Thompson",1988,"Mann Cr",249
"1186","North Thompson",1988,"N Thompson R (mid)",2486
"1187","North Thompson",1988,"N Thompson R (upr)",630
"1188","North Thompson",1988,"Paul Cr",24
"1189","North Thompson",1988,"Peterson Cr",13
"1190","North Thompson",1988,"Pig Channel",751
"1191","North Thompson",1988,"Raft R",2693
"1192","North Thompson",1988,"Reg Christie Cr",62
"1193","North Thompson",1988,"Saskum Cr",36
"1194","North Thompson",1988,"Shannon Cr",54
"1195","North Thompson",1988,"Tumtum Cr",132
"1196","North Thompson",1988,"Wire Cache Cr",249
