Year,Watershed Group Name,Stock Name(stream),Timing Group,CU Name,spnpeak,arrival,Total,jacks,males,females,spawn%,eff_fem,remarks,Estimate Method,Survey Start,Survey End,Number Inspections,est_type,Forecast
2003,Quesnel,Betty Frank's - Shore,T3,Quesnel - Summer,,,0,0,0,0,0,0,Three surveys; no sockeye observed,Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Bowling Point,T3,Quesnel - Summer,,,0,0,0,0,0,0,Four surveys; no sockeye observed,Peak Live + Cummulative Dead,9/3/2003,10/9/2003,4,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Deception Point,T3,Quesnel - Summer,Sep. 18-25,Late Aug.,1532,0,737,795,100,795,,Peak Live + Cummulative Dead,9/3/2003,10/9/2003,6,"Type-3: Relative Abundance, high resolution",6
2003,Quesnel,Devoe Creek,T3,Quesnel - Summer,,,0,0,0,0,0,0,"Three surveys; low water, limited access",Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Devoe Creek - Shore,T3,Quesnel - Summer,,,0,0,0,0,0,0,Three surveys; no sockeye observed,Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Goose Creek,T3,Quesnel - Summer,,,0,0,0,0,0,0,"Three surveys; low water, limited access",Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Goose Point - Shore,T3,Quesnel - Summer,Sep. 18,Mid Sep.,245,0,105,140,99.98,140,Mitchell River sex ratio and percent spawn used,Peak Live + Cummulative Dead,9/3/2003,10/9/2003,6,"Type-3: Relative Abundance, high resolution",6
2003,Quesnel,"Goose Pt., 5 km south - shore",T3,Quesnel - Summer,,,0,0,0,0,0,0,Five surveys; no sockeye observed,Peak Live + Cummulative Dead,9/3/2003,10/1/2003,5,"Type-3: Relative Abundance, high resolution",6
2003,Quesnel,"Goose Pt., .8 km south - shore",T3,Quesnel - Summer,,,0,0,0,0,0,0,Five surveys; no sockeye observed,Peak Live + Cummulative Dead,9/3/2003,10/1/2003,5,"Type-3: Relative Abundance, high resolution",6
2003,Quesnel,Grain Creek,T3,Quesnel - Summer,,Mid Sep.,245,0,117,128,99.03,127,Horsefly River sex ratio and percent spawn used,Peak Live + Cummulative Dead,9/3/2003,10/9/2003,6,"Type-3: Relative Abundance, high resolution",6
2003,Quesnel,Grain Cr. - Shore,T3,Quesnel - Summer,,,0,0,0,0,0,0,Five surveys; no sockeye observed,Peak Live + Cummulative Dead,9/3/2003,10/1/2003,5,"Type-3: Relative Abundance, high resolution",6
2003,Quesnel,Isaiah Creek,T3,Quesnel - Summer,,,0,0,0,0,0,0,"Four surveys ; low water, limited access",Peak Live + Cummulative Dead,9/3/2003,10/1/2003,4,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Lester Shore,T3,Quesnel - Summer,,,0,0,0,0,0,0,Three surveys; no sockeye observed,Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Limestone Creek,T3,Quesnel - Summer,,,0,0,0,0,0,0,"Three surveys; low water, no access",Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Limestone Point - Shore,T3,Quesnel - Summer,,,0,0,0,0,0,0,Three surveys; no sockeye observed,Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,"Limestone Pt, .5 km south - shore",T3,Quesnel - Summer,,,0,0,0,0,0,0,Three surveys; no sockeye observed,Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Logger Landing,T3,Quesnel - Summer,,,0,0,0,0,0,0,Three surveys; no sockeye observed,Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Long Creek,T3,Quesnel - Summer,,,0,0,0,0,0,0,"Three surveys; low water, no access",Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Long Cr. - Shore,T3,Quesnel - Summer,,,0,0,0,0,0,0,Three surveys; no sockeye observed,Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Marten Creek,T3,Quesnel - Summer,,,0,0,0,0,0,0,"Three surveys; low water, no access",Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Marten Cr. - Shore,T3,Quesnel - Summer,,,0,0,0,0,0,0,Three surveys; no sockeye observed,Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,"North Arm - shore, Bowling to Goose Pt.",T3,Quesnel - Summer,,,0,0,0,0,0,0,Three surveys; no sockeye observed,Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,"North Arm - shore, Roaring to Deception Pt.",T3,Quesnel - Summer,,,0,0,0,0,0,0,Three surveys; no sockeye observed,Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Opa Beach,T3,Quesnel - Summer,,,0,0,0,0,0,0,Three surveys; no sockeye observed,Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Penfold Camp Shore,T3,Quesnel - Summer,,,0,0,0,0,0,0,Three surveys; no sockeye observed,Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Roaring River,T3,Quesnel - Summer,Sep. 17,Late Aug.,378,0,182,196,100,196,Deception Point sex ratio and percent spawn used,Peak Live + Cummulative Dead,9/3/2003,10/9/2003,6,"Type-3: Relative Abundance, high resolution",6
2003,Early South Thompson,Loftus Creek,T2,Shuswap - Early Summer,Sep. 2-4,Late Aug.,95,0,31,64,99.64,64,Eagle River sex ratio and percent spawn used,Peak Live + Cummulative Dead,8/22/2003,9/12/2003,4,"Type-4: Relative Abundance, medium resolution",21
2003,Early South Thompson,McNomee Creek,T2,Shuswap - Early Summer,,Late Aug.,347,0,142,205,99.84,205,Seymour River sex ratio and percent spawn used,Peak Live + Cummulative Dead,8/20/2003,9/10/2003,4,"Type-4: Relative Abundance, medium resolution",8
2003,Early South Thompson,"Momich River, lower",T2,Shuswap - Early Summer,Sep. 2,Early Sep.,23,2,7,14,99.73,14,South Thompson composite sex ratio and percent spawn used,Peak Live + Cummulative Dead,8/19/2003,9/15/2003,5,"Type-3: Relative Abundance, high resolution",21
2003,Early South Thompson,Nikwikwaia Creek,T2,Shuswap - Early Summer,,,0,0,0,0,0,0,Four surveys; no sockeye observed. 3 redds observed.,Peak Live + Cummulative Dead,8/23/2003,9/12/2003,4,"Type-4: Relative Abundance, medium resolution",21
2003,Early South Thompson,Onyx Creek,T2,Shuswap - Early Summer,,,0,0,0,0,0,0,One survey. Creek dry; no fish access,Peak Live + Cummulative Dead,8/23/2003,,1,"Type-4: Relative Abundance, medium resolution",21
2003,Early South Thompson,Perry River,T2,Shuswap - Early Summer,Sep. 2-4,Late Aug.,356,0,115,241,99.64,240,Eagle River sex ratio and percent spawn used,Peak Live + Cummulative Dead,8/22/2003,9/12/2003,4,"Type-4: Relative Abundance, medium resolution",21
2003,Early South Thompson,Ross Creek,T2,Shuswap - Early Summer,,,0,0,0,0,0,0,One survey. Creek dry; no fish access,Peak Live + Cummulative Dead,8/23/2003,,1,"Type-4: Relative Abundance, medium resolution",21
2003,Early South Thompson,Scotch Creek,T2,Shuswap - Early Summer,,Aug. 19,5091,2,2608,2481,99.86,2477,Fence operated by SNFC,Fixed Site Census,8/15/2003,9/19/2003,36,"Type-1: True Abundance, high resolution",15
2003,Early South Thompson,Seymour River,T2,Shuswap - Early Summer,Sep. 3-10,Mid Aug.,30998,0,12685,18313,99.81,18278,,Peak Live + Cummulative Dead,8/20/2003,9/28/2003,8,"Type-3: Relative Abundance, high resolution",8
2003,Early South Thompson,"Adams River, upper",T2,Shuswap - Early Summer,Sep. 4-9,Late Aug.,337,96,39,202,99.73,201,South Thompson composite sex ratio and percent spawn used,Peak Live + Cummulative Dead,8/19/2003,9/15/2003,5,"Type-3: Relative Abundance, high resolution",21
2003,Early South Thompson,"Momich River, upper",T2,Shuswap - Early Summer,,,0,0,0,0,0,0,One survey; no sockeye observed. Beaver dam at 50m blocking access.,Peak Live + Cummulative Dead,9/2/2003,,1,"Type-4: Relative Abundance, medium resolution",21
2003,Early South Thompson,Yard Creek,T2,Shuswap - Early Summer,Sep. 1-4,Late Aug.,587,0,271,316,99.06,313,,Peak Live + Cummulative Dead,8/22/2003,9/12/2003,4,"Type-4: Relative Abundance, medium resolution",21
2003,Late South Thompson,Bush Creek,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,One survey; no sockeye observed,Peak Live + Cummulative Dead,11/2/2003,,1,"Type-4: Relative Abundance, medium resolution",9
2003,Late South Thompson,Adams Lake - misc. east side shore,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,Three surveys; no sockeye observed,Peak Live + Cummulative Dead,10/11/2003,10/25/2003,3,"Type-4: Relative Abundance, medium resolution",9
2003,Late South Thompson,Adams Lake - misc. north end shore,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,Two surveys; no sockeye observed,Peak Live + Cummulative Dead,10/16/2003,10/23/2003,2,"Type-4: Relative Abundance, medium resolution",9
2003,Late South Thompson,Adams Lake - misc. south end shore,T4,Shuswap Complex - Late,Oct. 13-20,Mid Oct.,270,0,130,140,96.76,135,Adams River sex ratio and percent spawn used,Peak Live + Cummulative Dead,10/11/2003,11/2/2003,4,"Type-4: Relative Abundance, medium resolution",9
2003,Quesnel,Little Horsefly River,T3,Quesnel - Summer,Sep. 21-28,Early Sep.,650,0,311,339,100,339,Horsefly River sex ratio used,Peak Live + Cummulative Dead,9/12/2003,10/5/2003,4,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Roaring R. - Shore,T3,Quesnel - Summer,Sep. 25,Mid Sep.,85,0,41,44,100,44,Deception Point sex ratio and percent spawn used,Peak Live + Cummulative Dead,9/3/2003,10/9/2003,6,"Type-3: Relative Abundance, high resolution",6
2003,Quesnel,Roaring Point,T3,Quesnel - Summer,,,0,0,0,0,0,0,Three surveys; no sockeye observed,Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Service Creek,T3,Quesnel - Summer,,,0,0,0,0,0,0,"Three surveys; low water, no access",Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Sue Creek,T3,Quesnel - Summer,,,0,0,0,0,0,0,"Three surveys; low water, no access",Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,North Arm - unnamed cove,T3,Quesnel - Summer,,,0,0,0,0,0,0,Three surveys; no sockeye observed,Peak Live + Cummulative Dead,9/3/2003,9/17/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Wasko Creek,T3,Quesnel - Summer,,Mid Sep.,576,0,192,384,100,384,Beaver dam at 600m.,Peak Live + Cummulative Dead,9/3/2003,10/9/2003,6,"Type-3: Relative Abundance, high resolution",6
2003,Quesnel,Wasko Creek - shore,T3,Quesnel - Summer,,,0,0,0,0,0,0,Five surveys; no sockeye observed,Peak Live + Cummulative Dead,9/3/2003,10/1/2003,5,"Type-3: Relative Abundance, high resolution",6
2003,Quesnel,Watt Creek,T3,Quesnel - Summer,Sep. 10,Late Aug.,110,0,47,63,99.98,63,Mitchell River sex ratio and percent spawn used,Peak Live + Cummulative Dead,9/3/2003,10/9/2003,6,"Type-3: Relative Abundance, high resolution",6
2003,Quesnel,Watt Cr. - Shore,T3,Quesnel - Summer,,Early Sep.,59,0,25,34,99.98,34,Mitchell River sex ratio and percent spawn used,Peak Live + Cummulative Dead,9/3/2003,10/9/2003,6,"Type-3: Relative Abundance, high resolution",6
2003,Quesnel,Abbott Creek,T3,Quesnel - Summer,,,0,0,0,0,0,0,Three surveys; no sockeye observed,Peak Live + Cummulative Dead,9/5/2003,9/18/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Hazeltine Creek,T3,Quesnel - Summer,,,0,0,0,0,0,0,"Three surveys; low water, marginal access. Many beaver dams.",Peak Live + Cummulative Dead,9/5/2003,9/18/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Raft Creek,T3,Quesnel - Summer,,,0,0,0,0,0,0,"One survey; creek dry, no access",Peak Live + Cummulative Dead,9/11/2003,,1,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Spusks Creek,T3,Quesnel - Summer,,,0,0,0,0,0,0,"Two surveys; low water, no access",Peak Live + Cummulative Dead,9/11/2003,9/18/2003,2,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Tasse Creek,T3,Quesnel - Summer,,,0,0,0,0,0,0,"Three surveys; low water, marginal access",Peak Live + Cummulative Dead,9/5/2003,9/18/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Tasse Creek - shore,T3,Quesnel - Summer,,,0,0,0,0,0,0,One survey; no sockeye observed,Peak Live + Cummulative Dead,9/11/2003,,1,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Whiffle Creek,T3,Quesnel - Summer,,,0,0,0,0,0,0,"Three surveys; low water, no access",Peak Live + Cummulative Dead,9/5/2003,9/18/2003,3,"Type-4: Relative Abundance, medium resolution",6
2003,Quesnel,Winkley Creek,T3,Quesnel - Summer,,,0,0,0,0,0,0,"One survey; low water, no access",Peak Live + Cummulative Dead,9/11/2003,,1,"Type-4: Relative Abundance, medium resolution",6
2003,Early Stuart,Blackwater Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,Seven surveys; no sockeye observed,Peak Live + Cummulative Dead,7/22/2003,8/15/2003,7,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Driftwood River,T1,Takla-Trembleur - Early Stuart,,Early Aug.,318,0,145,173,97.47,169,Takla composite sex ratio and percent spawn used,Peak Live + Cummulative Dead,8/5/2003,8/20/2003,7,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Kastberg Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,Helicopter overflight; no sockeye observed,Peak Live + Cummulative Dead,8/18/2003,,1,"Type-4: Relative Abundance, medium resolution",1
2003,Early Stuart,Kotsine River,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,Four surveys; no sockeye observed. Helicopter overflight Aug. 18.,Peak Live + Cummulative Dead,8/5/2003,8/18/2003,4,"Type-4: Relative Abundance, medium resolution",1
2003,Early Stuart,Lion Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,,Peak Live + Cummulative Dead,7/23/2003,8/16/2003,7,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Porter Creek,T1,Takla-Trembleur - Early Stuart,,Early Aug.,107,0,50,57,87.5,50,,Peak Live + Cummulative Dead,7/24/2003,8/21/2003,8,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Crow Creek,T1,Takla-Trembleur - Early Stuart,Aug. 12,Early Aug.,38,0,17,21,97.47,20,Takla composite sex ratio and percent spawn used,Peak Live + Cummulative Dead,7/19/2003,8/16/2003,8,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Dust Creek,T1,Takla-Trembleur - Early Stuart,Aug. 11,Aug. 4,481,0,261,220,81.55,179,,Fixed Site Census,7/16/2003,8/18/2003,34,"Type-1: True Abundance, high resolution",1
2003,Early Stuart,Hooker Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,Eight surveys; no sockeye observed,Peak Live + Cummulative Dead,7/20/2003,8/17/2003,8,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,McDougall Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,Seven surveys; no sockeye observed. Multiple beaver dams blocking access.,Peak Live + Cummulative Dead,7/23/2003,8/16/2003,7,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Point Creek,T1,Takla-Trembleur - Early Stuart,Aug. 8,Early Aug.,3,0,1,2,97.47,2,Takla composite sex ratio and percent spawn used,Peak Live + Cummulative Dead,7/23/2003,8/16/2003,7,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Sinta Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,,Peak Live + Cummulative Dead,7/21/2003,8/18/2003,8,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Ankwill Creek,T1,Takla-Trembleur - Early Stuart,,Early Aug.,245,0,112,133,97.47,130,Takla composite sex ratio and percent spawn used,Peak Live + Cummulative Dead,7/21/2003,8/18/2003,8,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Bates Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,Seven surveys; no sockeye observed,Peak Live + Cummulative Dead,7/22/2003,8/15/2003,7,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Blanchet Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,Seven surveys; no sockeye observed. Low water; limited access.,Peak Live + Cummulative Dead,7/22/2003,8/15/2003,7,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Lovell Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,Eight surveys; no sockeye observed,Peak Live + Cummulative Dead,7/21/2003,8/18/2003,8,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,French Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,Seven surveys; no sockeye observed,Peak Live + Cummulative Dead,7/21/2003,8/18/2003,8,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Frypan Creek,T1,Takla-Trembleur - Early Stuart,Aug. 14,Early Aug.,74,0,34,40,97.47,39,Takla composite sex ratio and percent spawn used,Peak Live + Cummulative Dead,7/21/2003,8/22/2003,9,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Hudson Bay Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,Eight surveys; no sockeye observed,Peak Live + Cummulative Dead,7/21/2003,8/18/2003,8,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Shale Creek,T1,Takla-Trembleur - Early Stuart,Aug. 11-15,Early Aug.,149,0,68,81,97.47,79,Takla composite sex ratio and percent spawn used,Peak Live + Cummulative Dead,7/22/2003,8/23/2003,9,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Maclaing Creek,T1,Takla-Trembleur - Early Stuart,Aug. 14,Mid Aug.,10,0,5,5,97.47,5,Takla composite sex ratio and percent spawn used,Peak Live + Cummulative Dead,7/21/2003,8/18/2003,8,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Tliti Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,Eight surveys; no sockeye observed,Peak Live + Cummulative Dead,7/21/2003,8/18/2003,8,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,15 Mile Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,Seven surveys; no sockeye observed,Peak Live + Cummulative Dead,7/22/2003,8/15/2003,7,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,25 Mile Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,Seven surveys; no sockeye observed,Peak Live + Cummulative Dead,7/22/2003,8/15/2003,7,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Bivouac Creek,T1,Takla-Trembleur - Early Stuart,Aug. 10-14,Late July,82,0,41,41,100,41,,Peak Live + Cummulative Dead,7/19/2003,8/18/2003,9,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Gluske Creek,T1,Takla-Trembleur - Early Stuart,Aug. 13-17,28-Jul,1593,0,796,797,98.26,782,,Fixed Site Census,7/17/2003,8/21/2003,36,"Type-1: True Abundance, high resolution",1
2003,Early Stuart,Leo Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,Seven surveys; no sockeye observed,Peak Live + Cummulative Dead,7/20/2003,8/13/2003,7,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Narrows Creek,T1,Takla-Trembleur - Early Stuart,Aug. 11,Early Aug.,293,0,149,144,100,144,,Peak Live + Cummulative Dead,7/19/2003,8/19/2003,9,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Sakeniche River,T1,Takla-Trembleur - Early Stuart,,Mid Aug.,42,0,19,23,97.47,22,Takla composite sex ratio and percent spawn used,Peak Live + Cummulative Dead,7/19/2003,8/26/2003,12,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Sandpoint Creek,T1,Takla-Trembleur - Early Stuart,Aug. 7-11,Early Aug.,70,0,32,38,97.47,37,Takla composite sex ratio and percent spawn used,Peak Live + Cummulative Dead,7/19/2003,8/23/2003,10,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Forfar Creek,T1,Takla-Trembleur - Early Stuart,Aug. 8-12,27-Jul,2341,0,1070,1271,97.63,1236,,Fixed Site Census,7/17/2003,8/22/2003,37,"Type-1: True Abundance, high resolution",1
2003,Early Stuart,Kazchek Creek,T1,Takla-Trembleur - Early Stuart,,Early Aug.,70,0,32,38,97.47,37,Takla composite sex ratio and percent spawn used,Peak Live + Cummulative Dead,7/19/2003,8/25/2003,10,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,O'Ne-ell Creek,T1,Takla-Trembleur - Early Stuart,Aug. 8-12,25-Jul,4080,0,1960,2120,96.05,2027,,Fixed Site Census,7/18/2003,8/22/2003,36,"Type-1: True Abundance, high resolution",1
2003,Early Stuart,Middle River (Rossette Bar),T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,Four surveys; no spawning sockeye observed,Peak Live + Cummulative Dead,7/19/2003,8/1/2003,4,"Type-4: Relative Abundance, medium resolution",1
2003,Early Stuart,Van Decar Creek,T1,Takla-Trembleur - Early Stuart,Aug. 8-12,Late July,1062,0,432,630,97.92,617,,Peak Live + Cummulative Dead,7/23/2003,8/20/2003,8,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Butterfield Creek,T1,CU not identified,,,0,0,0,0,0,0,Helicopter overflight; no sockeye observed,Peak Live + Cummulative Dead,8/15/2003,,1,"Type-4: Relative Abundance, medium resolution",1
2003,Early Stuart,Sidney Creek,T1,Takla-Trembleur - Early Stuart,Aug. 9-13,Late July,1306,0,486,820,99.05,812,,Peak Live + Cummulative Dead,7/20/2003,8/21/2003,9,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Fleming Creek,T1,Takla-Trembleur - Early Stuart,Aug. 15,,184,0,68,116,99.05,115,Helicopter overflight; Felix Creek sex ratio and percent spawn used,Peak Live + Cummulative Dead,8/15/2003,,1,"Type-4: Relative Abundance, medium resolution",1
2003,Early Stuart,Paula Creek,T1,Takla-Trembleur - Early Stuart,Aug. 9-13,Late July,600,0,204,396,95.8,379,,Peak Live + Cummulative Dead,7/20/2003,8/25/2003,10,"Type-3: Relative Abundance, high resolution",1
2003,Early Stuart,Tarnezell Creek,T1,CU not identified,,,0,0,0,0,0,0,Helicopter overflight; no sockeye observed. Lot of beaver activity in creek.,Peak Live + Cummulative Dead,8/15/2003,,1,"Type-4: Relative Abundance, medium resolution",1
2003,Early Stuart,Tildesley Creek,T1,Takla-Trembleur - Early Stuart,,,10,0,4,6,99.05,6,Helicopter overflight; Felix Creek sex ratio and percent spawn used,Peak Live + Cummulative Dead,8/15/2003,,1,"Type-4: Relative Abundance, medium resolution",1
2003,Early Stuart,Nancut Creek,T1,CU not identified,,,0,0,0,0,0,0,"Helicopter overflight; no sockeye observed. Lots of beaver dams, garbage and debris in creek.",Peak Live + Cummulative Dead,8/15/2003,,1,"Type-4: Relative Abundance, medium resolution",1
2003,Early Stuart,Sowchea Creek,T1,Takla-Trembleur - Early Stuart,,Late Aug.,8,0,4,4,97.47,4,Takla composite sex ratio and percent spawn used,Peak Live + Cummulative Dead,9/4/2003,9/8/2003,2,"Type-4: Relative Abundance, medium resolution",1
2003,Nechako,Francois Lake,T3,Francois-Fraser - Summer,,,0,0,0,0,0,0,Six surveys; no sockeye observed,Peak Live + Cummulative Dead,9/22/2003,10/12/2003,6,"Type-3: Relative Abundance, high resolution",
2003,Nechako,Glacier Creek,T2,Nadina-Francois - Early Summer,,,0,0,0,0,0,0,Helicopter overflights; no sockeye observed,Peak Live + Cummulative Dead,9/6/2003,9/13/2003,2,"Type-4: Relative Abundance, medium resolution",17
2003,Nechako,Late Nadina Channel,T2,Nadina-Francois - Early Summer,,Mid Aug.,1606,0,814,792,98.75,782,,Fixed Site Census,8/19/2003,9/15/2003,48,"Type-1: True Abundance, high resolution",17
2003,Nechako,Late Nadina River,T2,Nadina-Francois - Early Summer,,Mid Aug.,1557,0,656,901,99.38,895,,Peak Live + Cummulative Dead,9/6/2003,10/6/2003,4,"Type-4: Relative Abundance, medium resolution",17
2003,Nechako,Nechako River,T3,Upper Fraser - Summer,,,173,0,76,97,99.84,97,Helicopter overflights conducted by HEB,Peak Live + Cummulative Dead,8/27/2003,9/23/2003,5,"Type-3: Relative Abundance, high resolution",
2003,Nechako,Nithi River,T3,Francois-Fraser - Summer,,,0,0,0,0,0,0,Six surveys; no sockeye observed,Peak Live + Cummulative Dead,9/10/2003,10/1/2003,6,"Type-3: Relative Abundance, high resolution",
2003,Nechako,Ormond Creek,T3,Francois-Fraser - Summer,,,0,0,0,0,0,0,Five surveys; no sockeye observed,Peak Live + Cummulative Dead,9/11/2003,10/2/2003,5,"Type-3: Relative Abundance, high resolution",
2003,Nechako,Stellako River,T3,Francois-Fraser - Summer,Sep. 28,,78093,0,34144,43949,99.84,43829,,Fixed Site Census,8/25/2003,10/19/2003,53,"Type-1: True Abundance, high resolution",3
2003,Late Stuart,Kazchek Creek,T3,Takla-Trembleur-Stuart - Summer,Sep. 21-25,Early Sep.,115,0,57,58,99.89,58,Tachie River sex ratio and percent spawn used,Peak Live + Cummulative Dead,8/29/2003,10/3/2003,10,"Type-3: Relative Abundance, high resolution",2
2003,Late Stuart,Kuzkwa Creek,T3,Takla-Trembleur-Stuart - Summer,Sep. 18-18,Late Aug.,1667,89,743,835,99.89,834,Tachie River sex ratio and percent spawn used,Peak Live + Cummulative Dead,8/28/2003,9/25/2003,13,"Type-3: Relative Abundance, high resolution",2
2003,Late Stuart,Middle River,T3,Takla-Trembleur-Stuart - Summer,Sep. 26-29,Early Sep.,4068,217,1813,2038,100,2038,Tachie River sex ratio used,Peak Live + Cummulative Dead,8/29/2003,10/21/2003,43,"Type-3: Relative Abundance, high resolution",2
2003,Late Stuart,Pinchi Creek,T3,Takla-Trembleur-Stuart - Summer,Sep. 19-23,Early Sep.,4315,111,1552,2652,98.65,2616,,Peak Live + Cummulative Dead,8/29/2003,10/8/2003,11,"Type-3: Relative Abundance, high resolution",2
2003,Late Stuart,Sakeniche River,T3,Takla-Trembleur-Stuart - Summer,,,0,0,0,0,0,0,Six surveys; no sockeye observed,Peak Live + Cummulative Dead,8/31/2003,9/26/2003,7,"Type-3: Relative Abundance, high resolution",2
