CU_ID,Species,Stock,Label,Year,Metric,Value,LBM,UBM,Status,Data_Type
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2008,AbsAbd,1421.735962,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2009,AbsAbd,1412.860081,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2010,AbsAbd,2184.797691,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2011,AbsAbd,2555.458393,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2012,AbsAbd,1343.037521,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2013,AbsAbd,1579.179815,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2014,AbsAbd,1716.027041,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2015,AbsAbd,1655.612132,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2016,AbsAbd,2065.758776,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2017,AbsAbd,1083.407638,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2018,AbsAbd,1000.392734,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2019,AbsAbd,275.8802351,1000,10000,Red,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,1995,RelAbd,499766.2302,72471,379321,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,1996,RelAbd,579719.9673,72471,379321,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,1997,RelAbd,655506.6939,72471,379321,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,1998,RelAbd,763509.0036,72471,379321,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,1999,RelAbd,870233.3359,72471,379321,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2000,RelAbd,821014.2464,72471,379321,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2001,RelAbd,758580.5014,72471,379321,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2002,RelAbd,629879.0999,72471,379321,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2003,RelAbd,577710.8895,72471,379321,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2004,RelAbd,342378.3234,72471,379321,Amber,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2005,RelAbd,325308.5806,72471,379321,Amber,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2006,RelAbd,340193.2347,72471,379321,Amber,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2007,RelAbd,285126.3013,72471,379321,Amber,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2008,RelAbd,313272.9301,72471,379321,Amber,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2009,RelAbd,248631.5283,72471,379321,Amber,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2010,RelAbd,365117.3736,72471,379321,Amber,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2011,RelAbd,459080.5684,72471,379321,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2012,RelAbd,485171.7919,72471,379321,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2013,RelAbd,745416.095,72471,379321,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2014,RelAbd,620615.3393,72471,379321,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2015,RelAbd,600017.9231,72471,379321,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2016,RelAbd,570903.7892,72471,379321,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2017,RelAbd,422837.0854,72471,379321,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2018,RelAbd,371696.7388,72471,379321,Amber,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2019,RelAbd,263239.6694,72471,379321,Amber,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,1995,AbsAbd,499766.2302,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,1996,AbsAbd,579719.9673,1000,10000,Green,Abs_Abd
