"Species","DU_ID","CU_Name","CU_acro","CU_ID","Year","SpnForTrend_Total","SpnForTrend_Wild","AllSitesInfilledAdj","TotalER","MarineSurvival","Hatch_Rel_from_Within_CU","Hatch_Rel_from_Outside_CU","SpnForAbd_Total","SpnForAbd_Wild","Recruits_Total","Recruits_Wild"
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",1995,36,NA,36,NA,NA,2571,34800,36,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",1996,8,NA,8,NA,NA,NA,185279,8,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",1997,3,NA,3,NA,NA,NA,102672,3,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",1998,NA,NA,NA,NA,NA,14113,86387,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",1999,9,NA,9,NA,NA,7662,111601,9,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",2000,75,NA,75,NA,NA,17466,60691,75,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",2001,500,NA,500,NA,NA,232500,NA,500,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",2002,350,NA,350,NA,NA,129332,NA,350,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",2003,245,NA,245,NA,NA,76881,NA,245,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",2004,116,NA,116,NA,NA,35400,NA,116,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",2005,260,NA,260,NA,NA,137000,NA,260,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",2006,30,NA,30,NA,NA,NA,NA,30,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",2007,3,NA,3,NA,NA,NA,NA,3,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",2008,281,NA,281,NA,NA,236042,NA,281,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",2009,NA,NA,NA,NA,NA,18992,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",2010,23,NA,23,NA,NA,NA,NA,23,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",2011,57,NA,57,NA,NA,18283,NA,57,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",2012,59,NA,59,NA,NA,30560,NA,59,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",2013,45,NA,45,NA,NA,37502,NA,45,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",2014,2,NA,2,NA,NA,NA,NA,2,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",2015,2,NA,2,NA,NA,NA,200,2,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",2016,16,NA,16,NA,NA,6099,NA,16,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",2017,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",2018,16,NA,16,NA,NA,1587,NA,16,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Goldstream_FA_0.x","Goldstr","CK-21",2019,17,NA,17,NA,NA,NA,NA,17,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1965,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1966,7600,NA,4523.39594,NA,NA,NA,NA,7600,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1976,3550,NA,2112.902051,NA,NA,NA,NA,3550,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1977,3700,NA,2202.179602,NA,NA,NA,NA,3700,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1978,4170,NA,2481.91593,NA,NA,NA,NA,4170,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1979,7195,NA,4282.346551,NA,NA,64681,NA,7195,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1980,337,NA,200.5768989,NA,NA,65000,NA,337,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1981,NA,NA,NA,NA,NA,30373,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1982,5034,NA,2996.154626,NA,NA,224944,NA,5034,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1983,4742,NA,2822.360993,NA,NA,301000,NA,4742,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1984,5278,NA,3141.379443,NA,NA,187823,NA,5278,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1985,3675,NA,2187.30001,0.7180202,0.0267093,63886,NA,3675,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1986,2146,NA,1277.264169,NA,NA,375780,NA,2146,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1987,2519,NA,1499.267681,0.6368816,0.03335354,692176,NA,2519,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1988,6878,NA,4093.673325,0.6080808,0.0556951,855282,NA,6878,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1989,5535,NA,3294.341648,0.5540784,0.06371026,736939,NA,5535,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1990,5626,NA,3348.503363,0.5390894,0.06829276,655901,NA,5626,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1991,7408,NA,4409.120674,0.4268473,0.02718452,2566067,NA,7408,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1992,10250,NA,6100.632682,0.4037621,0.02560444,2975343,NA,10250,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1993,7030,NA,4184.141244,0.3844979,0.01795568,2931614,NA,7030,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1994,6407,NA,3813.341814,0.3106851,0.01742522,1663867,NA,6407,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1995,16449,NA,9790.176291,0.2100483,0.008810636,2581333,NA,16449,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1996,14596,NA,8687.300939,0.3780056,0.008294011,2878243,NA,14596,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1997,9973,NA,5935.766803,0.3704886,0.0109988,262675,NA,9973,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1998,5858,NA,3486.585976,0.4578376,0.01292219,2543136,NA,5858,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",1999,6110,NA,3636.572262,0.5251233,0.009416839,2580655,NA,6110,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",2000,6638,NA,3950.829243,0.5980294,0.004669627,2409720,NA,6638,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",2001,5014,NA,2984.250953,0.600606,0.005766102,3228287,NA,5014,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",2002,4115,NA,2449.180828,0.6123458,0.003320767,1935682,NA,4115,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",2003,3356,NA,1997.436418,0.5255809,0.004630309,1644975,NA,3356,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",2004,2721,NA,1619.494783,NA,NA,NA,NA,2721,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",2005,2467,NA,1468.318129,0.466681,0.00453796,1822307,NA,2467,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",2006,1775,NA,1056.451025,0.5611657,0.003535211,939971,NA,1775,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",2007,2175,NA,1294.524496,0.5483446,0.006801294,459841,NA,2175,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",2008,2015,NA,1199.295108,0.4499092,0.009124449,1763345,NA,2015,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",2009,785,NA,467.2191859,0.4190897,0.01603214,421329,NA,785,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",2010,2879,NA,1713.533804,0.4438325,0.01966751,438541,NA,2879,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",2011,3492,NA,2078.381398,0.4162761,0.01665816,739361,NA,3492,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",2012,3448,NA,2052.193316,0.4693274,0.008515896,1346857,NA,3448,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",2013,4540,NA,2702.13389,0.4954039,0.006013102,237756,NA,4540,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",2014,4576,NA,2723.560503,NA,NA,826620,NA,4576,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",2015,6380,NA,3797.271855,NA,NA,723370,NA,6380,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",2016,8074,NA,4805.513002,NA,NA,605785,NA,8074,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",2017,13199,NA,7855.829343,NA,NA,643797,NA,13199,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",2018,14340,NA,8534.933918,NA,NA,619248,NA,14340,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","CK-22",2019,18096,NA,10770.44381,NA,NA,NA,NA,18096,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook",NA,NA,NA,"CK-23",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1968,NA,NA,NA,NA,NA,NA,98566,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1973,NA,NA,NA,NA,NA,12499,NA,NA,NA,NA,NA
"Chinook","DU21","East Vancouver Island-Nanaimo & Chemainus_FA_0.x","EVI-fall","CK-25",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
