"CU_Name","Year","Pop_Name","SpnForTrend_Total","Pop_ID","SpnForTrend_Wild","SpnForAbd_Total","SpnForAbd_Wild","Recruits_Total","Recruits_Wild","CU_ID","DU_ID"
"North Thompson",2008,"Cook Cr",406,46815,NA,406,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Crossing Cr",NA,46761,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Darlington Cr",0,53130,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Dominion Cr",0,3445,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Dora Cr",NA,3072,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Dunn Cr",914,46652,NA,914,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"E Barriere R",8,46612,NA,8,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Engineered Channel",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Fennell Cr",208,46632,NA,208,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Finn Cr",5,46784,NA,5,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Fishtrap Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Goose Cr",NA,46792,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Haggard Cr",2,46622,NA,2,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Harper Cr",0,1170,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Heffley Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Jamieson Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Lemieux Cr",186,46642,NA,186,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Lempriere Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Lindquist Cr",2,53131,NA,2,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Louis Cr",649,46592,NA,649,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Lyon Cr",179,46774,NA,179,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Mahood R",NA,46702,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Mann Cr",0,46672,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Manteau Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Mctaggart Cr",NA,46662,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Miledge Cr",37,53134,NA,37,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Mud R",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"N Thompson R (lwr)",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"N Thompson R (mid)",3,46582,NA,3,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"N Thompson R (upr)",204,46582,NA,204,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"N Thompson R (upr) At Outlet Of Miledge Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Paul Cr",0,53132,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Peddie Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Peterson Cr",2,53133,NA,2,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Pig Channel",7,46582,NA,7,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Pyramid Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Raft R",59,46712,NA,59,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Reg Christie Cr",2,46722,NA,2,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Saskum Cr",0,46632,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Serpentine Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Shannon Cr",15,46753,NA,15,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Slate Channel",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Thunder R",NA,127,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Tumtum Cr",8,46764,NA,8,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Vermelin Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2008,"Wire Cache Cr",11,46733,NA,11,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Albreda R",1190,46825,NA,1190,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Allan Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Avola Cr",52,46743,NA,52,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Barriere R",1240,46602,NA,1240,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Barriere R (lwr)",NA,46602,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Barriere R (upr)",NA,46602,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Birch Island Channel",175,46582,NA,175,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Birk Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Blue R",1778,46795,NA,1778,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Brookfield Cr",NA,46692,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Canvas Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Cedar Cr",13,46805,NA,13,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Chappell Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Clearwater R",NA,46682,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Clemina Cr",NA,3073,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Cook Cr",69,46815,NA,69,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Crossing Cr",NA,46761,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Darlington Cr",0,53130,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Dominion Cr",NA,3445,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Dora Cr",NA,3072,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Dunn Cr",1105,46652,NA,1105,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"E Barriere R",0,46612,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Engineered Channel",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Fennell Cr",495,46632,NA,495,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Finn Cr",13,46784,NA,13,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Fishtrap Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Goose Cr",NA,46792,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Haggard Cr",0,46622,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Harper Cr",26,1170,NA,26,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Heffley Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Jamieson Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Lemieux Cr",293,46642,NA,293,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Lempriere Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Lindquist Cr",0,53131,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Louis Cr",395,46592,NA,395,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Lyon Cr",387,46774,NA,387,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Mahood R",NA,46702,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Mann Cr",32,46672,NA,32,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Manteau Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Mctaggart Cr",NA,46662,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Miledge Cr",51,53134,NA,51,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Mud R",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"N Thompson R (lwr)",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"N Thompson R (mid)",144,46582,NA,144,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"N Thompson R (upr)",741,46582,NA,741,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"N Thompson R (upr) At Outlet Of Miledge Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Paul Cr",0,53132,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Peddie Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Peterson Cr",5,53133,NA,5,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Pig Channel",625,46582,NA,625,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Pyramid Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Raft R",725,46712,NA,725,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Reg Christie Cr",119,46722,NA,119,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Saskum Cr",0,46632,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Serpentine Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Shannon Cr",6,46753,NA,6,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Slate Channel",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Thunder R",NA,127,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Tumtum Cr",3,46764,NA,3,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Vermelin Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2009,"Wire Cache Cr",0,46733,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Albreda R",829,46825,NA,829,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Allan Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Avola Cr",111,46743,NA,111,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Barriere R",1213,46602,NA,1213,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Barriere R (lwr)",NA,46602,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Barriere R (upr)",NA,46602,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Birch Island Channel",75,46582,NA,75,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Birk Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Blue R",2865,46795,NA,2865,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Brookfield Cr",NA,46692,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Canvas Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Cedar Cr",16,46805,NA,16,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Chappell Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Clearwater R",NA,46682,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Clemina Cr",NA,3073,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Cook Cr",73,46815,NA,73,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Crossing Cr",NA,46761,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Darlington Cr",0,53130,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Dominion Cr",16,3445,NA,16,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Dora Cr",NA,3072,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Dunn Cr",1717,46652,NA,1717,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"E Barriere R",10,46612,NA,10,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Engineered Channel",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Fennell Cr",664,46632,NA,664,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Finn Cr",46,46784,NA,46,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Fishtrap Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Goose Cr",NA,46792,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Haggard Cr",2,46622,NA,2,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Harper Cr",5,1170,NA,5,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Heffley Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Jamieson Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Lemieux Cr",958,46642,NA,958,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Lempriere Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Lindquist Cr",0,53131,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Louis Cr",978,46592,NA,978,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Lyon Cr",647,46774,NA,647,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Mahood R",NA,46702,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Mann Cr",9,46672,NA,9,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Manteau Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Mctaggart Cr",NA,46662,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Miledge Cr",130,53134,NA,130,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Mud R",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"N Thompson R (lwr)",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"N Thompson R (mid)",32,46582,NA,32,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"N Thompson R (upr)",1043,46582,NA,1043,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"N Thompson R (upr) At Outlet Of Miledge Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Paul Cr",0,53132,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Peddie Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Peterson Cr",2,53133,NA,2,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Pig Channel",167,46582,NA,167,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Pyramid Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Raft R",641,46712,NA,641,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Reg Christie Cr",24,46722,NA,24,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Saskum Cr",17,46632,NA,17,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Serpentine Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Shannon Cr",3,46753,NA,3,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Slate Channel",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Thunder R",NA,127,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Tumtum Cr",12,46764,NA,12,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Vermelin Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2010,"Wire Cache Cr",0,46733,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Albreda R",336,46825,NA,336,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Allan Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Avola Cr",87,46743,NA,87,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Barriere R",857,46602,NA,857,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Barriere R (lwr)",NA,46602,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Barriere R (upr)",NA,46602,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Birch Island Channel",23,46582,NA,23,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Birk Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Blue R",799,46795,NA,799,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Brookfield Cr",NA,46692,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Canvas Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Cedar Cr",5,46805,NA,5,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Chappell Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Clearwater R",NA,46682,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Clemina Cr",NA,3073,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Cook Cr",290,46815,NA,290,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Crossing Cr",NA,46761,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Darlington Cr",0,53130,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Dominion Cr",12,3445,NA,12,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Dora Cr",NA,3072,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Dunn Cr",1753,46652,NA,1753,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"E Barriere R",4,46612,NA,4,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Engineered Channel",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Fennell Cr",486,46632,NA,486,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Finn Cr",8,46784,NA,8,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Fishtrap Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Goose Cr",NA,46792,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Haggard Cr",2,46622,NA,2,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Harper Cr",0,1170,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Heffley Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Jamieson Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Lemieux Cr",702,46642,NA,702,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Lempriere Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Lindquist Cr",0,53131,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Louis Cr",1766,46592,NA,1766,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Lyon Cr",743,46774,NA,743,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Mahood R",NA,46702,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Mann Cr",108,46672,NA,108,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Manteau Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Mctaggart Cr",NA,46662,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Miledge Cr",0,53134,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Mud R",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"N Thompson R (lwr)",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"N Thompson R (mid)",105,46582,NA,105,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"N Thompson R (upr)",336,46582,NA,336,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"N Thompson R (upr) At Outlet Of Miledge Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Paul Cr",10,53132,NA,10,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Peddie Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Peterson Cr",0,53133,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Pig Channel",121,46582,NA,121,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Pyramid Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Raft R",223,46712,NA,223,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Reg Christie Cr",4,46722,NA,4,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Saskum Cr",0,46632,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Serpentine Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Shannon Cr",15,46753,NA,15,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Slate Channel",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Thunder R",NA,127,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Tumtum Cr",20,46764,NA,20,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Vermelin Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2011,"Wire Cache Cr",0,46733,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Albreda R",1136,46825,NA,1136,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Allan Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Avola Cr",351,46743,NA,351,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Barriere R",3076,46602,NA,3076,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Barriere R (lwr)",NA,46602,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Barriere R (upr)",NA,46602,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Birch Island Channel",275,46582,NA,275,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Birk Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Blue R",1473,46795,NA,1473,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Brookfield Cr",NA,46692,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Canvas Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Cedar Cr",15,46805,NA,15,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Chappell Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Clearwater R",103,46682,NA,103,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Clemina Cr",NA,3073,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Cook Cr",852,46815,NA,852,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Crossing Cr",NA,46761,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Darlington Cr",10,53130,NA,10,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Dominion Cr",28,3445,NA,28,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Dora Cr",NA,3072,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Dunn Cr",3795,46652,NA,3795,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"E Barriere R",0,46612,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Engineered Channel",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Fennell Cr",1245,46632,NA,1245,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Finn Cr",21,46784,NA,21,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Fishtrap Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Goose Cr",NA,46792,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Haggard Cr",0,46622,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Harper Cr",33,1170,NA,33,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Heffley Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Jamieson Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Lemieux Cr",3246,46642,NA,3246,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Lempriere Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Lindquist Cr",12,53131,NA,12,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Louis Cr",356,46592,NA,356,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Lyon Cr",1239,46774,NA,1239,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Mahood R",NA,46702,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Mann Cr",109,46672,NA,109,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Manteau Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Mctaggart Cr",NA,46662,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Miledge Cr",49,53134,NA,49,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Mud R",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"N Thompson R (lwr)",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"N Thompson R (mid)",450,46582,NA,450,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"N Thompson R (upr)",36,46582,NA,36,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"N Thompson R (upr) At Outlet Of Miledge Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Paul Cr",14,53132,NA,14,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Peddie Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Peterson Cr",10,53133,NA,10,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Pig Channel",518,46582,NA,518,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Pyramid Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Raft R",1614,46712,NA,1614,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Reg Christie Cr",66,46722,NA,66,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Saskum Cr",0,46632,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Serpentine Cr",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Shannon Cr",58,46753,NA,58,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Slate Channel",NA,NA,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2012,"Thunder R",NA,127,NA,NA,NA,NA,NA,"CO_04",NA
