"","DataSet","Year","Pop_Name","CU_Name","Escapement_Wild","Escapement_Total","Recruits_Total","Recruits_Wild","Pop_ID","CU_ID","DU_ID"
"3818","Sk_Fraser",1973,"Takla Lake","Takla-Trembleur-Stuart - Summer",325,325,NA,NA,45091,"SEL-06-13",NA
"3819","Sk_Fraser",1973,"Cultus Lake","Cultus - Late",858,858,NA,NA,45093,"SEL-03-02",NA
"3820","Sk_Fraser",1973,"Upper Pitt River","Pitt - Early Summer",11928,11928,NA,NA,47917,"SEL-03-05",NA
"3821","Sk_Fraser",1973,"Widgeon Slough","Widgeon - Summer",427,427,NA,NA,47954,"SER-02",NA
"3822","Sk_Fraser",1973,"Late Nadina Channel","Nadina-Francois - Early Summer",8786,8786,NA,NA,45525,"SEL-06-20",NA
"3823","Sk_Fraser",1973,"Nithi River","Francois-Fraser - Summer",54,54,NA,NA,45522,"SEL-06-07",NA
"3824","Sk_Fraser",1973,"Stellako River","Francois-Fraser - Summer",30755,30755,NA,NA,46013,"SEL-06-07",NA
"3825","Sk_Fraser",1973,"Barriere River","Kamloops - Summer",22,22,NA,NA,46600,"SEL-10-01",NA
"3826","Sk_Fraser",1973,"Barriere River, upper","North Barriere - Early Summer",205,205,NA,NA,3416,"SEL-10-03",NA
"3827","Sk_Fraser",1973,"Raft River","Kamloops - Summer",2729,2729,NA,NA,46710,"SEL-10-01",NA
"3828","Sk_Fraser",1973,"Bowron River, upper","Bowron - Early Summer",4700,4700,NA,NA,47419,"SEL-07-01",NA
"3829","Sk_Fraser",1973,"Horsefly River, upper","Quesnel - Summer",229609,229609,NA,NA,45097,"SEL-06-10",NA
"3830","Sk_Fraser",1973,"Mitchell River","Quesnel - Summer",24673,24673,NA,NA,46913,"SEL-06-10",NA
"3831","Sk_Fraser",1973,"Bridge River","Middle Fraser - Summer",32,32,NA,NA,47221,"OsoSkaInd",NA
"3832","Sk_Fraser",1973,"Bridge River","Middle Fraser - Summer",32,32,NA,NA,47221,"OsoSkaOkaCU",NA
"3833","Sk_Fraser",1973,"Gates Channel","Anderson-Seton - Early Summer",668,668,NA,NA,45102,"SEL-06-01",NA
"3834","Sk_Fraser",1973,"Gates River","Anderson-Seton - Early Summer",231,231,NA,NA,47211,"SEL-06-01",NA
"3835","Sk_Fraser",1973,"Portage Creek","Seton - Late",4272,4272,NA,NA,47181,"SEL-06-11",NA
"3836","Sk_Fraser",1973,"Pinchi Creek","Takla-Trembleur-Stuart - Summer",1271,1271,NA,NA,45539,"SEL-06-13",NA
"3837","Sk_Fraser",1973,"Sowchea Creek","Takla-Trembleur-Stuart - Summer",158,158,NA,NA,3218,"SEL-06-13",NA
"3838","Sk_Fraser",1973,"McKinley Creek, lower","Quesnel - Summer",10944,10944,NA,NA,45043,"SEL-06-10",NA
"3839","Sk_Fraser",1973,"Horsefly River, lower","Quesnel - Summer",8669,8669,NA,NA,46893,"SEL-06-10",NA
"3840","Sk_Fraser",1973,"Sakeniche River","Takla-Trembleur - Early Stuart",4175,4175,NA,NA,45577,"SEL-06-14",NA
"3841","Sk_Fraser",1973,"Chilliwack River, upper","Chilliwack - Early Summer",0,0,NA,NA,46986,"SEL-03-01",NA
"3842","Sk_Fraser",1973,"Depot Creek","Chilliwack - Early Summer",0,0,NA,NA,7726,"SEL-03-01",NA
"3843","Sk_Fraser",1974,"Shale Creek","Takla-Trembleur - Early Stuart",345,345,NA,NA,45588,"SEL-06-14",NA
"3844","Sk_Fraser",1974,"Big Silver Creek","Harrison (D/S) - Late",837,837,NA,NA,46072,"SEL-03-03",NA
"3845","Sk_Fraser",1974,"Anstey River","Shuswap Complex - Late",1152,1152,NA,NA,46349,"SEL-09-03",NA
"3846","Sk_Fraser",1974,"Eagle River","Shuswap Complex - Late",4507,4507,NA,NA,46359,"SEL-09-03",NA
"3847","Sk_Fraser",1974,"Hunakwa Creek","Shuswap Complex - Late",382,382,NA,NA,46339,"SEL-09-03",NA
"3848","Sk_Fraser",1974,"Middle River","Takla-Trembleur-Stuart - Summer",8990,8990,NA,NA,45552,"SEL-06-13",NA
"3849","Sk_Fraser",1974,"Chilliwack Lake","Chilliwack - Early Summer",420,420,NA,NA,45092,"SEL-03-01",NA
"3850","Sk_Fraser",1974,"Nahatlatch Lake","Nahatlatch - Early Summer",0,0,NA,NA,45094,"SEL-05-02",NA
"3851","Sk_Fraser",1974,"Bear Creek","Harrison (D/S) - Late",0,0,NA,NA,NA,"OsoSkaInd",NA
"3852","Sk_Fraser",1974,"Bear Creek","Harrison (D/S) - Late",0,0,NA,NA,NA,"OsoSkaOkaCU",NA
"3853","Sk_Fraser",1974,"Douglas Creek","Harrison (D/S) - Late",0,0,NA,NA,46083,"SEL-03-03",NA
"3854","Sk_Fraser",1974,"Seton Creek","CU not identified",0,0,NA,NA,NA,"OsoSkaInd",NA
"3855","Sk_Fraser",1974,"Seton Creek","CU not identified",0,0,NA,NA,NA,"OsoSkaOkaCU",NA
"3856","Sk_Fraser",1974,"Momich River, lower","Shuswap - Early Summer",0,0,NA,NA,46268,"OsoSkaInd",NA
"3857","Sk_Fraser",1974,"Momich River, lower","Shuswap - Early Summer",0,0,NA,NA,46268,"OsoSkaOkaCU",NA
"3858","Sk_Fraser",1974,"Momich River","Shuswap Complex - Late",0,0,NA,NA,46269,"SEL-09-03",NA
"3859","Sk_Fraser",1974,"Clearwater River","Kamloops - Summer",0,0,NA,NA,46680,"SEL-10-01",NA
"3860","Sk_Fraser",1974,"Taseko Lake","Taseko - Early Summer",0,0,NA,NA,46853,"SEL-06-16",NA
"3861","Sk_Fraser",1974,"Little Horsefly River","Quesnel - Summer",0,0,NA,NA,46903,"SEL-06-10",NA
"3862","Sk_Fraser",1974,"McKinley Creek","Quesnel - Summer",0,0,NA,NA,45043,"SEL-06-10",NA
"3863","Sk_Fraser",1974,"Mitchell River","Quesnel - Summer",0,0,NA,NA,46913,"SEL-06-10",NA
"3864","Sk_Fraser",1974,"Nithi River","Francois-Fraser - Summer",0,0,NA,NA,45522,"SEL-06-07",NA
"3865","Sk_Fraser",1974,"Ormond Creek","Francois-Fraser - Summer",0,0,NA,NA,46023,"OsoSkaInd",NA
"3866","Sk_Fraser",1974,"Ormond Creek","Francois-Fraser - Summer",0,0,NA,NA,46023,"OsoSkaOkaCU",NA
"3867","Sk_Fraser",1974,"25 Mile Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45587,"SEL-06-14",NA
"3868","Sk_Fraser",1974,"Pinchi Creek","Takla-Trembleur-Stuart - Summer",0,0,NA,NA,45539,"SEL-06-13",NA
"3869","Sk_Fraser",1974,"Sakeniche River","Takla-Trembleur-Stuart - Summer",0,0,NA,NA,45578,"SEL-06-13",NA
"3870","Sk_Fraser",1974,"Chilko River","Chilko - Summer",128131,128131,NA,NA,46843,"SEL-06-03/SEL-06-02",NA
"3871","Sk_Fraser",1974,"S. End Chilko Lake","Chilko - Early Summer",14464,14464,NA,NA,45081,"SEL-06-03/SEL-06-02",NA
"3872","Sk_Fraser",1974,"Anstey River","Shuswap - Early Summer",666,666,NA,NA,46348,"SEL-09-02",NA
"3873","Sk_Fraser",1974,"Eagle River","Shuswap - Early Summer",263,263,NA,NA,46358,"SEL-09-02",NA
"3874","Sk_Fraser",1974,"Hunakwa Creek","Shuswap - Early Summer",67,67,NA,NA,46338,"SEL-09-02",NA
"3875","Sk_Fraser",1974,"Scotch Creek","Shuswap - Early Summer",464,464,NA,NA,46288,"SEL-09-02",NA
"3876","Sk_Fraser",1974,"Seymour River","Shuswap - Early Summer",45189,45189,NA,NA,46328,"SEL-09-02",NA
"3877","Sk_Fraser",1974,"Adams River, upper","Shuswap - Early Summer",13,13,NA,NA,46248,"OsoSkaInd",NA
"3878","Sk_Fraser",1974,"Adams River, upper","Shuswap - Early Summer",13,13,NA,NA,46248,"OsoSkaOkaCU",NA
"3879","Sk_Fraser",1974,"15 Mile Creek","Takla-Trembleur - Early Stuart",7,7,NA,NA,45590,"SEL-06-14",NA
"3880","Sk_Fraser",1974,"Maclaing Creek","Takla-Trembleur - Early Stuart",268,268,NA,NA,45591,"SEL-06-14",NA
"3881","Sk_Fraser",1974,"Ankwill Creek","Takla-Trembleur - Early Stuart",544,544,NA,NA,45596,"SEL-06-14",NA
"3882","Sk_Fraser",1974,"Bivouac Creek","Takla-Trembleur - Early Stuart",40,40,NA,NA,45574,"SEL-06-14",NA
"3883","Sk_Fraser",1974,"Blanchet Creek","Takla-Trembleur - Early Stuart",29,29,NA,NA,45589,"SEL-06-14",NA
"3884","Sk_Fraser",1974,"Crow Creek","Takla-Trembleur - Early Stuart",981,981,NA,NA,45583,"SEL-06-14",NA
"3885","Sk_Fraser",1974,"Driftwood River","Takla-Trembleur - Early Stuart",1894,1894,NA,NA,45598,"SEL-06-14",NA
"3886","Sk_Fraser",1974,"Dust Creek","Takla-Trembleur - Early Stuart",934,934,NA,NA,45581,"SEL-06-14",NA
"3887","Sk_Fraser",1974,"Sidney Creek","Takla-Trembleur - Early Stuart",3201,3201,NA,NA,45558,"SEL-06-14",NA
"3888","Sk_Fraser",1974,"Fleming Creek","Takla-Trembleur - Early Stuart",20,20,NA,NA,45556,"SEL-06-14",NA
"3889","Sk_Fraser",1974,"Forfar Creek","Takla-Trembleur - Early Stuart",5495,5495,NA,NA,45571,"SEL-06-14",NA
"3890","Sk_Fraser",1974,"Lovell Creek","Takla-Trembleur - Early Stuart",270,270,NA,NA,45594,"SEL-06-14",NA
"3891","Sk_Fraser",1974,"French Creek","Takla-Trembleur - Early Stuart",124,124,NA,NA,45595,"SEL-06-14",NA
"3892","Sk_Fraser",1974,"Frypan Creek","Takla-Trembleur - Early Stuart",362,362,NA,NA,45593,"SEL-06-14",NA
"3893","Sk_Fraser",1974,"Gluske Creek","Takla-Trembleur - Early Stuart",5548,5548,NA,NA,45572,"SEL-06-14",NA
"3894","Sk_Fraser",1974,"Hudson Bay Creek","Takla-Trembleur - Early Stuart",4,4,NA,NA,45592,"SEL-06-14",NA
"3895","Sk_Fraser",1974,"O'Ne-ell Creek","Takla-Trembleur - Early Stuart",10652,10652,NA,NA,45570,"SEL-06-14",NA
"3896","Sk_Fraser",1974,"Leo Creek","Takla-Trembleur - Early Stuart",32,32,NA,NA,45575,"SEL-06-14",NA
"3897","Sk_Fraser",1974,"McDougall Creek","Takla-Trembleur - Early Stuart",4,4,NA,NA,45579,"SEL-06-14",NA
"3898","Sk_Fraser",1974,"Narrows Creek","Takla-Trembleur - Early Stuart",486,486,NA,NA,45586,"SEL-06-14",NA
"3899","Sk_Fraser",1974,"Paula Creek","Takla-Trembleur - Early Stuart",2059,2059,NA,NA,45557,"SEL-06-14",NA
"3900","Sk_Fraser",1974,"Point Creek","Takla-Trembleur - Early Stuart",20,20,NA,NA,45585,"SEL-06-14",NA
"3901","Sk_Fraser",1974,"Van Decar Creek","Takla-Trembleur - Early Stuart",5675,5675,NA,NA,45569,"SEL-06-14",NA
"3902","Sk_Fraser",1974,"Sandpoint Creek","Takla-Trembleur - Early Stuart",599,599,NA,NA,45576,"SEL-06-14",NA
"3903","Sk_Fraser",1974,"Birkenhead River","Lillooet-Harrison - Late",173463,173463,NA,NA,46098,"SEL-04-01",NA
"3904","Sk_Fraser",1974,"Harrison River","Harrison River - Summer",16920,16920,NA,NA,46030,"SER-03",NA
"3905","Sk_Fraser",1974,"Railroad Creek","Lillooet-Harrison - Late",257,257,NA,NA,46147,"SEL-04-01",NA
"3906","Sk_Fraser",1974,"Weaver Channel","Harrison (U/S) - Late",24664,24664,NA,NA,45087,"SEL-03-04",NA
"3907","Sk_Fraser",1974,"Weaver Creek","Harrison (U/S) - Late",42143,42143,NA,NA,46044,"SEL-03-04",NA
"3908","Sk_Fraser",1974,"Little River","Shuswap Complex - Late",122112,122112,NA,NA,46228,"SEL-09-03",NA
"3909","Sk_Fraser",1974,"Adams River, lower","Shuswap Complex - Late",889613,889613,NA,NA,46239,"SEL-09-03",NA
"3910","Sk_Fraser",1974,"Lower Shuswap River","Shuswap Complex - Late",86396,86396,NA,NA,46429,"SEL-09-03",NA
"3911","Sk_Fraser",1974,"Middle Shuswap River","Shuswap Complex - Late",3064,3064,NA,NA,46440,"SEL-09-03",NA
"3912","Sk_Fraser",1974,"Sinmax Creek","Shuswap Complex - Late",171,171,NA,NA,46259,"SEL-09-03",NA
"3913","Sk_Fraser",1974,"Salmon River","Shuswap Complex - Late",92,92,NA,NA,46400,"SEL-09-03",NA
"3914","Sk_Fraser",1974,"Scotch Creek","Shuswap Complex - Late",4613,4613,NA,NA,46289,"SEL-09-03",NA
"3915","Sk_Fraser",1974,"Seymour River","Shuswap Complex - Late",149,149,NA,NA,46329,"SEL-09-03",NA
"3916","Sk_Fraser",1974,"Shuswap Lake - Main Arm","Shuswap Complex - Late",14220,14220,NA,NA,7424,"SEL-09-03",NA
"3917","Sk_Fraser",1974,"South Thompson River","Shuswap Complex - Late",14466,14466,NA,NA,46218,"SEL-09-03",NA
"3918","Sk_Fraser",1974,"Kazchek Creek","Takla-Trembleur-Stuart - Summer",239,239,NA,NA,45560,"SEL-06-13",NA
"3919","Sk_Fraser",1974,"Kuzkwa Creek","Takla-Trembleur-Stuart - Summer",718,718,NA,NA,45554,"SEL-06-13",NA
"3920","Sk_Fraser",1974,"Tachie River","Takla-Trembleur-Stuart - Summer",4680,4680,NA,NA,45549,"SEL-06-13",NA
"3921","Sk_Fraser",1974,"Cultus Lake","Cultus - Late",9814,9814,NA,NA,45093,"SEL-03-02",NA
"3922","Sk_Fraser",1974,"Upper Pitt River","Pitt - Early Summer",20792,20792,NA,NA,47917,"SEL-03-05",NA
"3923","Sk_Fraser",1974,"Widgeon Slough","Widgeon - Summer",1643,1643,NA,NA,47954,"SER-02",NA
"3924","Sk_Fraser",1974,"Endako River","Fraser - Early Summer",34,34,NA,NA,45502,"OsoSkaInd",NA
"3925","Sk_Fraser",1974,"Endako River","Fraser - Early Summer",34,34,NA,NA,45502,"OsoSkaOkaCU",NA
"3926","Sk_Fraser",1974,"Late Nadina Channel","Nadina-Francois - Early Summer",895,895,NA,NA,45525,"SEL-06-20",NA
"3927","Sk_Fraser",1974,"Nechako River","Upper Fraser - Summer",2,2,NA,NA,45993,"OsoSkaInd",NA
"3928","Sk_Fraser",1974,"Nechako River","Upper Fraser - Summer",2,2,NA,NA,45993,"OsoSkaOkaCU",NA
"3929","Sk_Fraser",1974,"Wap Creek","Shuswap Complex - Late",0,0,NA,NA,46519,"SEL-09-03",NA
"3930","Sk_Fraser",1974,"Stellako River","Francois-Fraser - Summer",41473,41473,NA,NA,46013,"SEL-06-07",NA
"3931","Sk_Fraser",1974,"Barriere River","Kamloops - Summer",4,4,NA,NA,46600,"SEL-10-01",NA
"3932","Sk_Fraser",1974,"Barriere River, upper","North Barriere - Early Summer",243,243,NA,NA,3416,"SEL-10-03",NA
"3933","Sk_Fraser",1974,"North Thompson River","Kamloops - Summer",343,343,NA,NA,46580,"SEL-10-01",NA
"3934","Sk_Fraser",1974,"Raft River","Kamloops - Summer",2396,2396,NA,NA,46710,"SEL-10-01",NA
"3935","Sk_Fraser",1974,"Bowron River, upper","Bowron - Early Summer",1850,1850,NA,NA,47419,"SEL-07-01",NA
"3936","Sk_Fraser",1974,"Horsefly River","Quesnel - Summer",4459,4459,NA,NA,46893,"SEL-06-10",NA
"3937","Sk_Fraser",1974,"Bridge River","Middle Fraser - Summer",54,54,NA,NA,47221,"OsoSkaInd",NA
"3938","Sk_Fraser",1974,"Bridge River","Middle Fraser - Summer",54,54,NA,NA,47221,"OsoSkaOkaCU",NA
"3939","Sk_Fraser",1974,"Gates Channel","Anderson-Seton - Early Summer",1645,1645,NA,NA,45102,"SEL-06-01",NA
"3940","Sk_Fraser",1974,"Gates River","Anderson-Seton - Early Summer",146,146,NA,NA,47211,"SEL-06-01",NA
"3941","Sk_Fraser",1974,"Portage Creek","Seton - Late",8986,8986,NA,NA,47181,"SEL-06-11",NA
"3942","Sk_Fraser",1974,"Shuswap Lake - Anstey Arm","Shuswap Complex - Late",10917,10917,NA,NA,7421,"SEL-09-03",NA
"3943","Sk_Fraser",1974,"Shuswap Lake - Salmon Arm","Shuswap Complex - Late",5679,5679,NA,NA,7423,"SEL-09-03",NA
"3944","Sk_Fraser",1974,"Sakeniche River","Takla-Trembleur - Early Stuart",66,66,NA,NA,45577,"SEL-06-14",NA
"3945","Sk_Fraser",1974,"Sinta Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45580,"SEL-06-14",NA
"3946","Sk_Fraser",1974,"Sowchea Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45538,"OsoSkaInd",NA
"3947","Sk_Fraser",1974,"Sowchea Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45538,"OsoSkaOkaCU",NA
"3948","Sk_Fraser",1974,"Blackwater Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45600,"SEL-06-14",NA
"3949","Sk_Fraser",1974,"Chilliwack River, upper","Chilliwack - Early Summer",0,0,NA,NA,46986,"SEL-03-01",NA
"3950","Sk_Fraser",1974,"Kazchek Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45559,"SEL-06-14",NA
"3951","Sk_Fraser",1974,"Depot Creek","Chilliwack - Early Summer",0,0,NA,NA,7726,"SEL-03-01",NA
"3952","Sk_Fraser",1974,"Uncha Creek","Francois-Fraser - Summer",0,0,NA,NA,45523,"SEL-06-07",NA
"3953","Sk_Fraser",1975,"Shale Creek","Takla-Trembleur - Early Stuart",81,81,NA,NA,45588,"SEL-06-14",NA
"3954","Sk_Fraser",1975,"Big Silver Creek","Harrison (D/S) - Late",31,31,NA,NA,46072,"SEL-03-03",NA
"3955","Sk_Fraser",1975,"Eagle River","Shuswap Complex - Late",455,455,NA,NA,46359,"SEL-09-03",NA
"3956","Sk_Fraser",1975,"Middle River","Takla-Trembleur-Stuart - Summer",6704,6704,NA,NA,45552,"SEL-06-13",NA
"3957","Sk_Fraser",1975,"Chilliwack Lake","Chilliwack - Early Summer",260,260,NA,NA,45092,"SEL-03-01",NA
"3958","Sk_Fraser",1975,"McKinley Creek","Quesnel - Summer",100,100,NA,NA,45043,"SEL-06-10",NA
"3959","Sk_Fraser",1975,"Scotch Creek","Shuswap - Early Summer",0,0,NA,NA,46288,"SEL-09-02",NA
"3960","Sk_Fraser",1975,"Chilko River","Chilko - Summer",220554,220554,NA,NA,46843,"SEL-06-03/SEL-06-02",NA
"3961","Sk_Fraser",1975,"S. End Chilko Lake","Chilko - Early Summer",55144,55144,NA,NA,45081,"SEL-06-03/SEL-06-02",NA
"3962","Sk_Fraser",1975,"Taseko Lake","Taseko - Early Summer",4394,4394,NA,NA,46853,"SEL-06-16",NA
"3963","Sk_Fraser",1975,"Anstey River","Shuswap - Early Summer",14,14,NA,NA,46348,"SEL-09-02",NA
"3964","Sk_Fraser",1975,"Eagle River","Shuswap - Early Summer",9,9,NA,NA,46358,"SEL-09-02",NA
"3965","Sk_Fraser",1975,"Hunakwa Creek","Shuswap - Early Summer",13,13,NA,NA,46338,"SEL-09-02",NA
"3966","Sk_Fraser",1975,"Momich River, lower","Shuswap - Early Summer",38,38,NA,NA,46268,"OsoSkaInd",NA
"3967","Sk_Fraser",1975,"Momich River, lower","Shuswap - Early Summer",38,38,NA,NA,46268,"OsoSkaOkaCU",NA
"3968","Sk_Fraser",1975,"Seymour River","Shuswap - Early Summer",37024,37024,NA,NA,46328,"SEL-09-02",NA
"3969","Sk_Fraser",1975,"Adams River, upper","Shuswap - Early Summer",23,23,NA,NA,46248,"OsoSkaInd",NA
"3970","Sk_Fraser",1975,"Adams River, upper","Shuswap - Early Summer",23,23,NA,NA,46248,"OsoSkaOkaCU",NA
"3971","Sk_Fraser",1975,"25 Mile Creek","Takla-Trembleur - Early Stuart",48,48,NA,NA,45587,"SEL-06-14",NA
"3972","Sk_Fraser",1975,"Maclaing Creek","Takla-Trembleur - Early Stuart",74,74,NA,NA,45591,"SEL-06-14",NA
"3973","Sk_Fraser",1975,"Ankwill Creek","Takla-Trembleur - Early Stuart",101,101,NA,NA,45596,"SEL-06-14",NA
"3974","Sk_Fraser",1975,"Bivouac Creek","Takla-Trembleur - Early Stuart",2210,2210,NA,NA,45574,"SEL-06-14",NA
"3975","Sk_Fraser",1975,"Blanchet Creek","Takla-Trembleur - Early Stuart",7,7,NA,NA,45589,"SEL-06-14",NA
"3976","Sk_Fraser",1975,"Crow Creek","Takla-Trembleur - Early Stuart",130,130,NA,NA,45583,"SEL-06-14",NA
"3977","Sk_Fraser",1975,"Driftwood River","Takla-Trembleur - Early Stuart",20,20,NA,NA,45598,"SEL-06-14",NA
"3978","Sk_Fraser",1975,"Dust Creek","Takla-Trembleur - Early Stuart",1068,1068,NA,NA,45581,"SEL-06-14",NA
"3979","Sk_Fraser",1975,"Sidney Creek","Takla-Trembleur - Early Stuart",2182,2182,NA,NA,45558,"SEL-06-14",NA
"3980","Sk_Fraser",1975,"Fleming Creek","Takla-Trembleur - Early Stuart",1878,1878,NA,NA,45556,"SEL-06-14",NA
"3981","Sk_Fraser",1975,"Forfar Creek","Takla-Trembleur - Early Stuart",6818,6818,NA,NA,45571,"SEL-06-14",NA
"3982","Sk_Fraser",1975,"Lovell Creek","Takla-Trembleur - Early Stuart",16,16,NA,NA,45594,"SEL-06-14",NA
"3983","Sk_Fraser",1975,"French Creek","Takla-Trembleur - Early Stuart",18,18,NA,NA,45595,"SEL-06-14",NA
"3984","Sk_Fraser",1975,"Frypan Creek","Takla-Trembleur - Early Stuart",99,99,NA,NA,45593,"SEL-06-14",NA
"3985","Sk_Fraser",1975,"Gluske Creek","Takla-Trembleur - Early Stuart",10370,10370,NA,NA,45572,"SEL-06-14",NA
"3986","Sk_Fraser",1975,"Hudson Bay Creek","Takla-Trembleur - Early Stuart",2,2,NA,NA,45592,"SEL-06-14",NA
"3987","Sk_Fraser",1975,"Kazchek Creek","Takla-Trembleur - Early Stuart",347,347,NA,NA,45559,"SEL-06-14",NA
"3988","Sk_Fraser",1975,"O'Ne-ell Creek","Takla-Trembleur - Early Stuart",25124,25124,NA,NA,45570,"SEL-06-14",NA
"3989","Sk_Fraser",1975,"Leo Creek","Takla-Trembleur - Early Stuart",587,587,NA,NA,45575,"SEL-06-14",NA
"3990","Sk_Fraser",1975,"Narrows Creek","Takla-Trembleur - Early Stuart",1704,1704,NA,NA,45586,"SEL-06-14",NA
"3991","Sk_Fraser",1975,"Paula Creek","Takla-Trembleur - Early Stuart",2292,2292,NA,NA,45557,"SEL-06-14",NA
"3992","Sk_Fraser",1975,"Point Creek","Takla-Trembleur - Early Stuart",50,50,NA,NA,45585,"SEL-06-14",NA
"3993","Sk_Fraser",1975,"Van Decar Creek","Takla-Trembleur - Early Stuart",8543,8543,NA,NA,45569,"SEL-06-14",NA
"3994","Sk_Fraser",1975,"Sandpoint Creek","Takla-Trembleur - Early Stuart",1955,1955,NA,NA,45576,"SEL-06-14",NA
"3995","Sk_Fraser",1975,"Birkenhead River","Lillooet-Harrison - Late",92928,92928,NA,NA,46098,"SEL-04-01",NA
"3996","Sk_Fraser",1975,"Harrison River","Harrison River - Summer",5987,5987,NA,NA,46030,"SER-03",NA
"3997","Sk_Fraser",1975,"Railroad Creek","Lillooet-Harrison - Late",45,45,NA,NA,46147,"SEL-04-01",NA
"3998","Sk_Fraser",1975,"Weaver Channel","Harrison (U/S) - Late",19816,19816,NA,NA,45087,"SEL-03-04",NA
"3999","Sk_Fraser",1975,"Weaver Creek","Harrison (U/S) - Late",12195,12195,NA,NA,46044,"SEL-03-04",NA
"4000","Sk_Fraser",1975,"Little River","Shuswap Complex - Late",7268,7268,NA,NA,46228,"SEL-09-03",NA
"4001","Sk_Fraser",1975,"Adams River, lower","Shuswap Complex - Late",148187,148187,NA,NA,46239,"SEL-09-03",NA
"4002","Sk_Fraser",1975,"Lower Shuswap River","Shuswap Complex - Late",11652,11652,NA,NA,46429,"SEL-09-03",NA
"4003","Sk_Fraser",1975,"Middle Shuswap River","Shuswap Complex - Late",227,227,NA,NA,46440,"SEL-09-03",NA
"4004","Sk_Fraser",1975,"Sinmax Creek","Shuswap Complex - Late",2,2,NA,NA,46259,"SEL-09-03",NA
"4005","Sk_Fraser",1975,"Scotch Creek","Shuswap Complex - Late",164,164,NA,NA,46289,"SEL-09-03",NA
"4006","Sk_Fraser",1975,"Shuswap Lake - Anstey Arm","Shuswap Complex - Late",81,81,NA,NA,7421,"SEL-09-03",NA
"4007","Sk_Fraser",1975,"South Thompson River","Shuswap Complex - Late",16,16,NA,NA,46218,"SEL-09-03",NA
"4008","Sk_Fraser",1975,"Tachie River","Takla-Trembleur-Stuart - Summer",7525,7525,NA,NA,45549,"SEL-06-13",NA
"4009","Sk_Fraser",1975,"Cultus Lake","Cultus - Late",11478,11478,NA,NA,45093,"SEL-03-02",NA
"4010","Sk_Fraser",1975,"Nahatlatch River","Nahatlatch - Early Summer",2909,2909,NA,NA,47157,"SEL-05-02",NA
"4011","Sk_Fraser",1975,"Upper Pitt River","Pitt - Early Summer",39942,39942,NA,NA,47917,"SEL-03-05",NA
"4012","Sk_Fraser",1975,"Widgeon Slough","Widgeon - Summer",936,936,NA,NA,47954,"SER-02",NA
"4013","Sk_Fraser",1975,"Endako River","Fraser - Early Summer",192,192,NA,NA,45502,"OsoSkaInd",NA
"4014","Sk_Fraser",1975,"Endako River","Fraser - Early Summer",192,192,NA,NA,45502,"OsoSkaOkaCU",NA
"4015","Sk_Fraser",1975,"Late Nadina Channel","Nadina-Francois - Early Summer",11306,11306,NA,NA,45525,"SEL-06-20",NA
"4016","Sk_Fraser",1975,"Nithi River","Francois-Fraser - Summer",1144,1144,NA,NA,45522,"SEL-06-07",NA
"4017","Sk_Fraser",1975,"Middle Shuswap River","Shuswap - Early Summer",0,0,NA,NA,46439,"SEL-09-02",NA
"4018","Sk_Fraser",1975,"Shuswap Lake - Salmon Arm","Shuswap Complex - Late",0,0,NA,NA,7423,"SEL-09-03",NA
"4019","Sk_Fraser",1975,"Shuswap Lake - Seymour Arm","Shuswap Complex - Late",0,0,NA,NA,7422,"SEL-09-03",NA
"4020","Sk_Fraser",1975,"Stellako River","Francois-Fraser - Summer",176079,176079,NA,NA,46013,"SEL-06-07",NA
"4021","Sk_Fraser",1975,"Barriere River, upper","North Barriere - Early Summer",4127,4127,NA,NA,3416,"SEL-10-03",NA
"4022","Sk_Fraser",1975,"North Thompson River","Kamloops - Summer",123,123,NA,NA,46580,"SEL-10-01",NA
"4023","Sk_Fraser",1975,"Raft River","Kamloops - Summer",2664,2664,NA,NA,46710,"SEL-10-01",NA
"4024","Sk_Fraser",1975,"Bowron River, upper","Bowron - Early Summer",29700,29700,NA,NA,47419,"SEL-07-01",NA
"4025","Sk_Fraser",1975,"Horsefly River, upper","Quesnel - Summer",101,101,NA,NA,45097,"SEL-06-10",NA
"4026","Sk_Fraser",1975,"Gates Channel","Anderson-Seton - Early Summer",3768,3768,NA,NA,45102,"SEL-06-01",NA
"4027","Sk_Fraser",1975,"Gates River","Anderson-Seton - Early Summer",788,788,NA,NA,47211,"SEL-06-01",NA
"4028","Sk_Fraser",1975,"Portage Creek","Seton - Late",3829,3829,NA,NA,47181,"SEL-06-11",NA
"4029","Sk_Fraser",1975,"Shuswap Lake - Main Arm","Shuswap Complex - Late",513,513,NA,NA,7424,"SEL-09-03",NA
"4030","Sk_Fraser",1975,"Anstey River","Shuswap Complex - Late",0,0,NA,NA,46349,"SEL-09-03",NA
"4031","Sk_Fraser",1975,"Momich River","Shuswap Complex - Late",0,0,NA,NA,46269,"SEL-09-03",NA
"4032","Sk_Fraser",1975,"Seymour River","Shuswap Complex - Late",0,0,NA,NA,46329,"SEL-09-03",NA
