"","DataSet","Species","CU_ID","DU_ID","CU_Name","Year","Escapement_Total","Escapement_Wild","Recruits_Total","Recruits_Wild","RelAbd_metric_ts"
"1042","Sk_Fraser","Sockeye","SEL-09-02","TBD","Shuswap_ES",2009,9758.8616,9758.8616,NA,NA,231140.7529
"1043","Sk_Fraser","Sockeye","SEL-09-02","TBD","Shuswap_ES",2010,974989.8623,974989.8623,NA,NA,974989.8623
"1044","Sk_Fraser","Sockeye","SEL-09-02","TBD","Shuswap_ES",2011,37806.2074,37806.2074,NA,NA,974989.8623
"1045","Sk_Fraser","Sockeye","SEL-09-02","TBD","Shuswap_ES",2012,1596.6896,1596.6896,NA,NA,974989.8623
"1046","Sk_Fraser","Sockeye","SEL-09-02","TBD","Shuswap_ES",2013,44223.5414,44223.5414,NA,NA,974989.8623
"1047","Sk_Fraser","Sockeye","SEL-09-02","TBD","Shuswap_ES",2014,231789.6533,231789.6533,NA,NA,231789.6533
"1048","Sk_Fraser","Sockeye","SEL-09-02","TBD","Shuswap_ES",2015,14173.7719,14173.7719,NA,NA,231789.6533
"1049","Sk_Fraser","Sockeye","SEL-09-02","TBD","Shuswap_ES",2016,1196.694,1196.694,NA,NA,231789.6533
"1050","Sk_Fraser","Sockeye","SEL-09-02","TBD","Shuswap_ES",2017,8020.6703,8020.6703,NA,NA,231789.6533
"1051","Sk_Fraser","Sockeye","SEL-09-02","TBD","Shuswap_ES",2018,182167.224,182167.224,NA,NA,182167.224
"1052","Sk_Fraser","Sockeye","SEL-09-02","TBD","Shuswap_ES",2019,2807.6815,2807.6815,NA,NA,182167.224
"1053","Sk_Fraser","Sockeye","SEL-09-02","TBD","Shuswap_ES",2020,2085.816,2085.816,NA,NA,182167.224
"1054","Sk_Fraser","Sockeye","SEL-09-02","TBD","Shuswap_ES",2021,22130.0935,22130.0935,NA,NA,182167.224
"1055","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1950,1203318.676,1203318.676,9316321,9316321,NA
"1056","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1951,137565.8,137565.8,522030,522030,NA
"1057","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1952,7090.8353,7090.8353,16451,16451,NA
"1058","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1953,3272.0128,3272.0128,29571,29571,NA
"1059","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1954,1814228.7464,1814228.7464,15107801,15107801,NA
"1060","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1955,63315.5571,63315.5571,853876,853876,NA
"1061","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1956,3173.2155,3173.2155,7419,7419,NA
"1062","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1957,2596.18,2596.18,2206,2206,NA
"1063","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1958,2232629.9065,2232629.9065,2080873,2080873,NA
"1064","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1959,134515.9002,134515.9002,374607,374607,NA
"1065","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1960,1849.79,1849.79,2333,2333,NA
"1066","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1961,1093.846,1093.846,6996,6996,NA
"1067","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1962,1120138.6056,1120138.6056,2751141,2751141,NA
"1068","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1963,157163.536,157163.536,3051092,3051092,NA
"1069","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1964,600.376,600.376,17280,17280,NA
"1070","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1965,2058.995,2058.995,24312,24312,NA
"1071","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1966,1197282.382,1197282.382,3937025,3937025,NA
"1072","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1967,737687.9241,737687.9241,3116378,3116378,NA
"1073","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1968,3476.753,3476.753,20783,20783,NA
"1074","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1969,5756.7977,5756.7977,27967,27967,NA
"1075","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1970,1407279.6289,1407279.6289,5376623,5376623,NA
"1076","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1971,288890.156,288890.156,680439,680439,NA
"1077","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1972,4183.694,4183.694,40407,40407,NA
"1078","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1973,3781.6168,3781.6168,64051,64051,NA
"1079","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1974,1089424.8674,1089424.8674,6898196,6898196,NA
"1080","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1975,163004.8054,163004.8054,1023083,1023083,NA
"1081","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1976,4780,4780,13049,13049,NA
"1082","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1977,12365.7236,12365.7236,93025,93025,NA
"1083","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1978,1887280.0881,1887280.0881,9474629,9474629,NA
"1084","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1979,293159.3891,293159.3891,1491217,1491217,NA
"1085","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1980,2500,2500,21794,21794,NA
"1086","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1981,10210.1897,10210.1897,9466,9466,NA
"1087","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1982,3010270.8774,3010270.8774,9312105,9312105,NA
"1088","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1983,210780.331,210780.331,1963829,1963829,NA
"1089","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1984,4335,4335,33071,33071,NA
"1090","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1985,1484,1484,4319,4319,NA
"1091","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1986,2318244.846,2318244.846,10814466,10814466,NA
"1092","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1987,594054.1628,594054.1628,3895414,3895414,NA
"1093","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1988,5007,5007,8219,8219,NA
"1094","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1989,565,565,12858,12858,NA
"1095","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1990,3674665.8648,3674665.8648,7728193,7728193,NA
"1096","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1991,1242772.1483,1242772.1483,865206,865206,NA
"1097","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1992,12716.244,12716.244,19909,19909,NA
"1098","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1993,1313.6093,1313.6093,15343,15343,NA
"1099","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1994,1361672.5386,1361672.5386,2607292,2607292,NA
"1100","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1995,411380.1269,411380.1269,771116,771116,1361672.5386
"1101","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1996,11371.6907,11371.6907,61102,61102,1361672.5386
"1102","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1997,977.3496,977.3496,34429,34429,1361672.5386
"1103","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1998,1321774.1314,1321774.1314,7162244,7162244,1321774.1314
"1104","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",1999,256499.3308,256499.3308,698802,698802,1321774.1314
"1105","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2000,461.0638,461.0638,1388,1388,1321774.1314
"1106","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2001,3728.9404,3728.9404,7698,7698,1321774.1314
"1107","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2002,5334542.957,5334542.957,7441039,7441039,5334542.957
"1108","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2003,364281.3697,364281.3697,132424,132424,5334542.957
"1109","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2004,2994,2994,1935,1935,5334542.957
"1110","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2005,20853.109,20853.109,32714,32714,5334542.957
"1111","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2006,2224510.7887,2224510.7887,17498197,17498197,2224510.7887
"1112","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2007,56904.8157,56904.8157,215974,215974,2224510.7887
"1113","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2008,164,164,9300,9300,2224510.7887
"1114","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2009,31897.691,31897.691,384008,384008,2224510.7887
"1115","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2010,5522595.0178,5522595.0178,8166167,8166167,5522595.0178
"1116","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2011,90589.5824,90589.5824,19944,19944,5522595.0178
"1117","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2012,11,11,1,1,5522595.0178
"1118","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2013,148781.0981,148781.0981,27943,27943,5522595.0178
"1119","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2014,2109576.025,2109576.025,NA,NA,2109576.025
"1120","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2015,6322.2706,6322.2706,NA,NA,2109576.025
"1121","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2016,49,49,NA,NA,2109576.025
"1122","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2017,13767.474,13767.474,NA,NA,2109576.025
"1123","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2018,1502077.0386,1502077.0386,NA,NA,1502077.0386
"1124","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2019,5220.7185,5220.7185,NA,NA,1502077.0386
"1125","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2020,24,24,NA,NA,1502077.0386
"1126","Sk_Fraser","Sockeye","SEL-09-03","TBD","Shuswap_L",2021,29606.0366,29606.0366,NA,NA,1502077.0386
"1127","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1950,53009.3416,53009.3416,241087,241087,NA
"1128","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1951,52776.2654,52776.2654,173645,173645,NA
"1129","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1952,28035.5054,28035.5054,88572,88572,NA
"1130","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1953,136795.8556,136795.8556,540597,540597,NA
"1131","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1954,34423.3397,34423.3397,155482,155482,NA
"1132","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1955,2044.62,2044.62,27456,27456,NA
"1133","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1956,24678.9572,24678.9572,107428,107428,NA
"1134","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1957,231329.7416,231329.7416,1219035,1219035,NA
"1135","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1958,37300.4296,37300.4296,102352,102352,NA
"1136","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1959,2587.2454,2587.2454,20835,20835,NA
"1137","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1960,12407.0514,12407.0514,74127,74127,NA
"1138","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1961,159481.9061,159481.9061,254331,254331,NA
"1139","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1962,25398.8008,25398.8008,73653,73653,NA
"1140","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1963,4107.466,4107.466,92222,92222,NA
"1141","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1964,2320.213,2320.213,38889,38889,NA
"1142","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1965,18575.9928,18575.9928,416779,416779,NA
"1143","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1966,10081.1057,10081.1057,83040,83040,NA
"1144","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1967,19944.3878,19944.3878,339270,339270,NA
"1145","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1968,1345.558,1345.558,10412,10412,NA
"1146","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1969,89437.5871,89437.5871,1370633,1370633,NA
"1147","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1970,28190.0871,28190.0871,179544,179544,NA
"1148","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1971,85376.6471,85376.6471,430503,430503,NA
"1149","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1972,4220.1577,4220.1577,32207,32207,NA
"1150","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1973,295836.4121,295836.4121,1346407,1346407,NA
"1151","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1974,38005.6221,38005.6221,143525,143525,NA
"1152","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1975,52058.917,52058.917,222859,222859,NA
"1153","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1976,11442.4227,11442.4227,31834,31834,NA
"1154","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1977,86808.7586,86808.7586,761122,761122,NA
"1155","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1978,35783.4589,35783.4589,72650,72650,NA
"1156","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1979,69280.2434,69280.2434,107696,107696,NA
"1157","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1980,12613.8454,12613.8454,63491,63491,NA
"1158","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1981,123167.6271,123167.6271,350095,350095,NA
"1159","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1982,3751.3149,3751.3149,27803,27803,NA
"1160","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1983,20425.6305,20425.6305,187709,187709,NA
"1161","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1984,40193.4745,40193.4745,239403,239403,NA
"1162","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1985,215689.2901,215689.2901,1205936,1205936,NA
"1163","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1986,27347.6385,27347.6385,145883,145883,NA
"1164","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1987,135216.5766,135216.5766,525912,525912,NA
"1165","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1988,173944.986,173944.986,379236,379236,NA
"1166","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1989,365822.0339,365822.0339,1137681,1137681,NA
"1167","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1990,93458.675,93458.675,166084,166084,NA
"1168","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1991,138499.1873,138499.1873,143773,143773,NA
"1169","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1992,58462.4067,58462.4067,100366,100366,NA
"1170","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1993,679754.8169,679754.8169,1813936,1813936,NA
"1171","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1994,26898.5072,26898.5072,29024,29024,NA
"1172","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1995,108242.0267,108242.0267,189580,189580,679754.8169
"1173","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1996,83541.9385,83541.9385,464146,464146,679754.8169
"1174","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1997,217302.4682,217302.4682,147370,147370,217302.4682
"1175","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1998,18351.2226,18351.2226,28690,28690,217302.4682
"1176","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",1999,21476.7067,21476.7067,30566,30566,217302.4682
"1177","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2000,79823.9814,79823.9814,135874,135874,217302.4682
"1178","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2001,158475.9838,158475.9838,252001,252001,158475.9838
"1179","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2002,23767.44,23767.44,24566,24566,158475.9838
"1180","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2003,12724.2003,12724.2003,10019,10019,158475.9838
"1181","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2004,9072.5738,9072.5738,37464,37464,158475.9838
"1182","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2005,97586.7407,97586.7407,83971,83971,97586.7407
"1183","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2006,32019.2581,32019.2581,108697,108697,97586.7407
"1184","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2007,4581.9417,4581.9417,12675,12675,97586.7407
"1185","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2008,26230.6214,26230.6214,192957,192957,97586.7407
"1186","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2009,42994.8532,42994.8532,190929,190929,42994.8532
"1187","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2010,55361.4083,55361.4083,136224,136224,42994.8532
"1188","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2011,611.4289,611.4289,2493,2493,42994.8532
"1189","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2012,19860.8188,19860.8188,19731,19731,42994.8532
"1190","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2013,75337.4659,75337.4659,27243,27243,75337.4659
"1191","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2014,45454.4684,45454.4684,NA,NA,75337.4659
"1192","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2015,7579.3157,7579.3157,NA,NA,75337.4659
"1193","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2016,6791.3794,6791.3794,NA,NA,75337.4659
"1194","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2017,12870.1013,12870.1013,NA,NA,12870.1013
"1195","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2018,39676.7937,39676.7937,NA,NA,12870.1013
"1196","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2019,89,89,NA,NA,12870.1013
"1197","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2020,30,30,NA,NA,12870.1013
"1198","Sk_Fraser","Sockeye","SEL-06-14","TBD","Takla_Trem_EStu",2021,47357.1879,47357.1879,NA,NA,47357.1879
"1199","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1953,171530.4884,171530.4884,1549542,1549542,NA
"1200","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1954,5392.184,5392.184,137815,137815,NA
"1201","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1955,7209.7474,7209.7474,51316,51316,NA
"1202","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1956,831.4691,831.4691,46102,46102,NA
"1203","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1957,507828.1986,507828.1986,1329010,1329010,NA
"1204","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1958,23619,23619,54005,54005,NA
"1205","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1959,8042.5604,8042.5604,7325,7325,NA
"1206","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1960,2315.386,2315.386,9590,9590,NA
"1207","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1961,321959.8759,321959.8759,777920,777920,NA
"1208","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1962,15718.3703,15718.3703,45024,45024,NA
"1209","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1963,2423.938,2423.938,12024,12024,NA
"1210","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1964,1816,1816,3041,3041,NA
"1211","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1965,201470.2318,201470.2318,1124200,1124200,NA
"1212","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1966,7963.095,7963.095,73805,73805,NA
"1213","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1967,1547.65,1547.65,16332,16332,NA
"1214","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1968,354.6425,354.6425,31299,31299,NA
"1215","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1969,194968.2495,194968.2495,1622780,1622780,NA
"1216","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1970,14700.5364,14700.5364,70520,70520,NA
"1217","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1971,1427.8829,1427.8829,65527,65527,NA
"1218","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1972,7341,7341,18766,18766,NA
"1219","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1973,206307.4798,206307.4798,663965,663965,NA
"1220","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1974,13877.82,13877.82,49861,49861,NA
"1221","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1975,11263.6764,11263.6764,214575,214575,NA
"1222","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1976,2816.5662,2816.5662,3339,3339,NA
"1223","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1977,143746.351,143746.351,1357637,1357637,NA
"1224","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1978,12738,12738,78748,78748,NA
"1225","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1979,31918,31918,6854,6854,NA
"1226","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1980,551.8018,551.8018,21440,21440,NA
"1227","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1981,229524.2273,229524.2273,2033901,2033901,NA
"1228","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1982,16758,16758,60796,60796,NA
"1229","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1983,2246,2246,17912,17912,NA
"1230","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1984,1228,1228,14522,14522,NA
"1231","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1985,265383.7004,265383.7004,3499874,3499874,NA
"1232","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1986,26805.4525,26805.4525,816297,816297,NA
"1233","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1987,5315.2722,5315.2722,379087,379087,NA
"1234","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1988,7074.6866,7074.6866,207234,207234,NA
"1235","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1989,572040.4323,572040.4323,5306868,5306868,NA
"1236","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1990,188806.6289,188806.6289,389339,389339,NA
"1237","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1991,76860,76860,109227,109227,NA
"1238","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1992,19513,19513,135399,135399,NA
"1239","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1993,1799182.2911,1799182.2911,3760174,3760174,NA
"1240","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1994,74890.6374,74890.6374,115440,115440,NA
"1241","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1995,34362,34362,132088,132088,1799182.2911
"1242","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1996,53425.299,53425.299,1022393,1022393,1799182.2911
"1243","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1997,795952.7364,795952.7364,430814,430814,795952.7364
"1244","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1998,136116.8757,136116.8757,276950,276950,795952.7364
"1245","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",1999,59398.5622,59398.5622,133599,133599,795952.7364
"1246","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",2000,441006.0838,441006.0838,911116,911116,795952.7364
"1247","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",2001,338434.2462,338434.2462,505314,505314,338434.2462
"1248","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",2002,34367.9609,34367.9609,125932,125932,338434.2462
"1249","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",2003,36558.7948,36558.7948,21772,21772,338434.2462
"1250","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",2004,83286.0633,83286.0633,282698,282698,338434.2462
"1251","Sk_Fraser","Sockeye","SEL-06-13","TBD","Takla_Trem_S_S",2005,292825.7285,292825.7285,119592,119592,292825.7285
